"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION",0.000246690269275492,0.00859891795760285,0.49849310876659,0.587830974313684,2.18115546995118,28,"CORO1A SSH2 TMSB4X MYADM PFN1 GMFG GSN SVIL TWF2 APOE WAS TACSTD2"
"2","GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION",0.00169745975990341,0.0295842986726024,0.45505986738723,0.537013221146301,2.01080971054422,29,"CORO1A SSH2 TMSB4X MYADM PFN1 GMFG GSN SVIL TWF2 WAS TACSTD2"
"3","GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION",0.000144176075785865,0.00649298113572625,0.518848077743792,0.480966678710399,1.99954250802393,46,"CORO1A SSH2 TMSB4X MYADM COTL1 PFN1 GMFG GSN ARPC1B SVIL PREX1 FES TWF2 ARPC2 WAS ARPC5 CAPZB HCLS1 CDC42EP3 BRK1 CAPZA1 ACTR3 RPS3 PTK2B ARPC4 ARHGAP18"
"4","GOBP_CRISTAE_FORMATION",0.000691524944679345,0.016873208650176,0.477270815362862,0.731891606095585,1.96610188957766,10,"ATP5L ATP5E ATP5C1 ATP5J ATP5H UQCC3 ATP5J2 ATP5G3"
"5","GOBP_PROTEIN_POLYMERIZATION",0.000212157965602982,0.00791652830242819,0.518848077743792,0.459037712900858,1.95475538890579,54,"CORO1A SSH2 TMSB4X MYADM COTL1 PFN1 GMFG GSN ARPC1B SVIL PSTPIP1 PREX1 FES TWF2 ARPC2 WAS GPX4 ARPC5 CAPZB HCLS1 CDC42EP3 BRK1 CAPZA1 ACTR3 RPS3 PTK2B ARPC4 ARHGAP18"
"6","GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION",0.00140309136851549,0.0265906247703129,0.45505986738723,0.65630238885592,1.93923545590253,14,"SSH2 TMSB4X MYADM PFN1 GSN SVIL TWF2"
"7","GOBP_NEGATIVE_REGULATION_OF_PROTEIN_POLYMERIZATION",0.00140309136851549,0.0265906247703129,0.45505986738723,0.65630238885592,1.93923545590253,14,"SSH2 TMSB4X MYADM PFN1 GSN SVIL TWF2"
"8","GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS",0.000219002319841763,0.00791652830242819,0.518848077743792,0.424821698173964,1.92233458604676,72,"CORO1A SSH2 TMSB4X MYADM COTL1 PFN1 GMFG GSN MYH9 ARPC1B ID1 SVIL PREX1 CNN2 FES TWF2 RAC2 ARPC2 ACTG1 WAS TACSTD2 IQGAP1 ARPC5 CAPZB ARHGDIB FLNA HCLS1 SRI FHOD1 CDC42EP3 PAK2 NOTCH2 BRK1 CAPZA1 ACTR3 ATP1A1 TGFBR1 PTK2B ARPC4"
"9","GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH",0.00132602785606974,0.0263811324409211,0.45505986738723,0.470938513045223,1.91290954802214,41,"CORO1A SSH2 TMSB4X MYADM COTL1 PFN1 GMFG GSN ARPC1B SVIL PREX1 TWF2 ARPC2 WAS ARPC5 CAPZB HCLS1 CDC42EP3 BRK1 CAPZA1 ACTR3 PTK2B ARPC4 ARHGAP18"
"10","GOBP_OXIDATIVE_PHOSPHORYLATION",0.0005794597114314,0.0152852075231634,0.477270815362862,0.45117727513547,1.90538271028763,52,"NDUFB11 COX6C NDUFA8 NDUFB7 ATP5L ISCU NDUFS5 ATP5E COX6B1 ATP5C1 ATP5J COX6A1 UQCR11 ATP5H NDUFB8 NDUFA3 NDUFS6 NDUFA13 NDUFB4 NDUFA4 COX7B MT-CO1 NDUFS7 UQCC3 COX5B ATP5J2 ATP5G3"
"11","GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION",0.00194057571480735,0.032101727078847,0.45505986738723,0.622051023240919,1.88912218553614,15,"TIMM10B MICOS10 ATP5L ATP5E ATP5C1 ATP5J ATP5H NDUFA13 UQCC3 ATP5J2 ATP5G3"
