"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","HALLMARK_TNFA_SIGNALING_VIA_NFKB",5.1193420559046e-12,2.09893024292089e-10,0.887074988399873,0.583672029051498,2.80199313149394,82,"CXCL3 CXCL2 CCL4 SOD2 CCRL2 NFKBIA GADD45B TNF IL1A SQSTM1 CDKN1A TNFAIP3 TRAF1 EHD1 PTGS2 IER3 ICAM1 BCL2A1A TIPARP TGIF1 NINJ1 TNIP1 PFKFB3 CCNL1 OLR1 INHBA CXCL1 CFLAR G0S2 ATF3 MAFF VEGFA PPP1R15A PNRC1 GADD45A NFKB2 ID2 ZC3H12A PLEK NR4A1 MAP3K8 PLK2 F3 BHLHE40 NAMPT"
"2","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",1.47056319078203e-06,1.50732727055158e-05,0.643551836150722,0.673165010694071,2.52910918759451,27,"CXCL3 CXCL2 SPP1 GADD45B THBS1 TNFAIP3 BASP1 INHBA CXCL1 CAPG FAS VEGFA ITGB1 GADD45A ID2"
"3","HALLMARK_HYPOXIA",3.83887807378141e-07,7.86970005125189e-06,0.674962860011025,0.530013002831333,2.40729932013691,63,"HMOX1 FAM162A TPI1 CDKN1A TNFAIP3 LDHA MIF PRDX5 RBPJ IER3 GAPDH PLIN2 PGK1 GBE1 TIPARP ALDOA PFKFB3 PFKP P4HA1 ATF3 DDIT4 HK2 MAFF VEGFA PPP1R15A PNRC1 ZFP292 PFKL BNIP3L NOCT F3 BHLHE40"
"4","HALLMARK_MTORC1_SIGNALING",2.41234057493975e-06,1.9781192714506e-05,0.627256739718528,0.524616116100707,2.29631066874531,56,"PRDX1 SLC7A11 IFRD1 SQSTM1 TPI1 CDKN1A NFKBIB LDHA TXNRD1 GAPDH PGK1 GBE1 EGLN3 GLA CD9 ALDOA P4HA1 PSMB5 DDIT4 HK2 PPP1R15A PFKL M6PR TFRC BHLHE40 NAMPT HSPA5 TBK1 ENO1 PGM1 GPI1 PPIA"
"5","HALLMARK_GLYCOLYSIS",0.000114232309414258,0.000780587447664097,0.538434096309916,0.513595895416099,2.1045726348919,40,"FAM162A TPI1 LDHA MIF IER3 PGK1 EGLN3 ALDOA PGAM1 PFKP P4HA1 DDIT4 HK2 TXN1 VEGFA ZFP292"
"6","HALLMARK_XENOBIOTIC_METABOLISM",0.000803963746359544,0.00470893051439162,0.477270815362862,0.473778450974302,1.89342084214714,37,"HMOX1 F10 BLVRB NINJ1 UPP1 PTGES FAS SMOX ID2 NQO1 HSD11B1 ETS2 POR PTGES3 CYFIP2 PTGR1 NPC1 GABARAPL1 ACP2"
"7","HALLMARK_MYC_TARGETS_V1",0.00191000474265573,0.00870113271654275,0.45505986738723,0.471188155735202,1.85929592933524,35,"IFRD1 LDHA PGK1 AP3S1 PSMD8 EIF4A1 VDAC1 PWP1 PTGES3 PPIA EIF4E ETF1 EIF3J1 PSMD7 GNL3 UBE2L3 CANX"
"8","HALLMARK_P53_PATHWAY",0.00184102059874762,0.00870113271654275,0.45505986738723,0.420280241197905,1.83227500780724,52,"HMOX1 SLC7A11 FAM162A IL1A CDKN1A IER3 BAX NINJ1 SLC3A2 ABCC5 UPP1 RALGDS ATF3 DDIT4 FAS PPP1R15A GADD45A PLK2 STOM"
"9","HALLMARK_UV_RESPONSE_UP",0.00383683914965702,0.0157310405135938,0.431707695803346,0.410052936111382,1.76069057855448,49,"SOD2 HMOX1 NFKBIA BSG SQSTM1 CREG1 BCL2L11 ICAM1 ALDOA CXCL1 ATF3 ATP6V1C1 TFRC NR4A1 TST EIF5 CTSL FURIN CHKA"
"10","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.018893822986656,0.0484154214033061,0.352487857583619,0.447995036199689,1.66405450761463,26,"SOD2 PRDX1 FTL1 TXNRD1 ABCC1 PFKP GCLM TXN1 SRXN1 NQO1 PRDX6"
"11","HALLMARK_INFLAMMATORY_RESPONSE",0.00829545652674145,0.0283428097997,0.380730400722792,0.366424115903919,1.63413452091049,59,"CCRL2 NFKBIA IL1A CDKN1A CD14 SLC31A2 NLRP3 TNFRSF1B FPR1 ICAM1 PROK2 SGMS2 SLC31A1 OLR1 INHBA CYBB PTAFR SEMA4D F3 NAMPT EBI3 P2RX4 IRAK2 RAF1 IL10 CSF3 TLR2 ATP2B1"
"12","HALLMARK_APOPTOSIS",0.011737301066263,0.0320819562477855,0.380730400722792,0.369549825489673,1.61110812027304,52,"SOD2 HMOX1 GADD45B TNF IL1A SQSTM1 CDKN1A CD14 BCL2L11 IER3 BAX CFLAR LGALS3 ATF3 FAS GADD45A"
"13","HALLMARK_COMPLEMENT",0.0111655166792092,0.0320819562477855,0.380730400722792,0.363233357701614,1.61107796537007,58,"CXCL3 CXCL2 F10 TNFAIP3 EHD1 DOCK10 CTSB OLR1 CXCL1 LGALS3 MAFF C3 PLEK FCER1G F3 LIPA HSPA5 CTSL ANXA5 CEBPB RAF1"
"14","HALLMARK_HEME_METABOLISM",0.0257325676101812,0.0620608983539664,0.352487857583619,0.371935675113839,1.52586525903397,42,"SLC7A11 ACP5 BSG GDE1 BLVRB CTSB GCLM SMOX C3 SLC25A37 TFRC BNIP3L RIOK3 RNF19A"
"15","HALLMARK_PEROXISOME",0.0661764705882353,0.144784942439921,0.276500599254472,0.449635629874912,1.48632005114643,17,"SOD2 PRDX1 PRDX5 ABCC5 VPS4B"
"16","HALLMARK_MYOGENESIS",0.077120822622108,0.158097686375321,0.261663521711573,0.412080239157726,1.44396399583429,21,"GADD45B IFRD1 CDKN1A SCHIP1 ITGB1 NQO1 BHLHE40 SIRT2"
"17","HALLMARK_KRAS_SIGNALING_UP",0.0986666666666667,0.192634920634921,0.234392647294686,0.332199686189596,1.36284845508178,42,"SPP1 SLPI TNFAIP3 TRAF1 PTGS2 TNFRSF1B INHBA G0S2 PPP1R15A ID2 HSD11B1 FCER1G GPNMB ADAM17 LY96"
"18","HALLMARK_ESTROGEN_RESPONSE_EARLY",0.133333333333333,0.23768115942029,0.195789002148949,0.364957605743748,1.32858216698103,24,"BLVRB TIPARP GLA SH3BP5 PTGES MREG BHLHE40 RPS6KA2"
"19","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.111959287531807,0.208651399491094,0.213927855492356,0.330155460590614,1.32547827610646,38,"CXCL3 CXCL2 HMOX1 TNF CD14 TNFRSF1B CD9 CXCL1 FAS"
"20","HALLMARK_ESTROGEN_RESPONSE_LATE",0.145242070116861,0.248121869782972,0.148261500475107,-0.347492339757036,-1.2850590222557,36,"FOS TSPAN13 S100A9 LTF ZFP36 XBP1 ISG20 PTPN6 COX6C"
"21","HALLMARK_APICAL_JUNCTION",0.0670954611306949,0.144784942439921,0.287805130535564,-0.410227412798388,-1.50757454632149,34,"MMP9 TGFBI ACTB ZYX PFN1 MYH9 PTPRC CNN2 RAC2 GNAI2 ARPC2 SKAP2 ACTN1 CAP1 YWHAH ATP1A3 ACTG1 RSU1 PTEN MAPK13"
