pathway	pval	padj	log2err	ES	NES	size	leadingEdge
REACTOME_RAC1_GTPASE_CYCLE	3.60807909086565e-10	9.37467567293337e-09	0.814035837847908	0.570344988925646	2.42590268863897	86	ARHGAP5 SRGAP2 DOCK10 GIT2 DOCK4 ARHGAP17 ARHGAP45 WASF2 OPHN1 PIK3R1 CYFIP1 DOCK8 PLD1 NCF1 WIPF1 KTN1 PREX1 CHN2 NCKAP1L GMIP SPATA13 ARAP3 ARHGEF6 ABI1 PKN1 TRIO ARHGAP31 NCF2 ARHGAP27 PAK2 RALBP1 PKN2 FMNL1 ERBIN NISCH TAOK3 ARHGAP25 ARHGAP22 ARHGAP30 ARHGAP12 ARHGAP39 VRK2 SH3BP1 WASL DOCK2 PIK3CA PAK1 WAS TAGAP GNA13 ITGB1 WIPF2
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION	4.66247832368407e-07	7.67236710819568e-06	0.674962860011025	0.664263817014167	2.34481866575472	34	EGR1 JUND FOS MEF2A DUSP6 MEF2C JUNB FOSB SGK1 EP300 DUSP7 RPS6KA1 MAPK14 CREB1 CDK5R1 TRIB1 LYL1 MEF2D ATF1 RPS6KA3 DNM2
WP_GPCRS_CLASS_A_RHODOPSINLIKE	8.66608855344658e-07	1.36536990932493e-05	0.659444398037935	0.734666014140164	2.3436355027442	22	P2RY12 CX3CR1 GPR34 P2RY13 CCR5 LPAR6 ADRB2 P2RY6 PTAFR CYSLTR1 C5AR2 ADORA3 ADRB1
WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA	1.45417495829025e-06	2.24336782627902e-05	0.643551836150722	0.622029862411399	2.26389032966472	38	JMJD1C EP300 ARID1A BRD1 PTEN NSD1 KMT2C MAML3 CEBPA KAT6A KANSL1 SETD2 NCOR1 ARID5B DTX4 CREBBP ATRX MGA ERBIN SMARCA2 ARID4B KDM6A NOTCH1 PIK3CA MORF4L1
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES	9.04352551399342e-06	0.000125172535385273	0.593325476396405	0.726152179219261	2.23735337557644	19	JUN FOS MEF2A DUSP6 MEF2C DUSP7 RPS6KA1 MAPK14 CREB1
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS	4.98380923291416e-06	7.09713603264026e-05	0.610526878385931	0.571190268260037	2.16605692958736	47	RGS2 RGS1 LPAR6 P2RY6 PIK3R1 RPS6KA1 ITPR2 PTAFR PRKCD GNA15 GNAQ CYSLTR1 CREB1 GRK2 TRIO PRKCA MGLL DAGLB ABHD6 GNG2 DGKD
REACTOME_RHOB_GTPASE_CYCLE	1.50876754818565e-05	0.000199507565969906	0.593325476396405	0.623142726593217	2.15771777682575	32	ARHGAP5 RHOB ROCK2 OPHN1 PIK3R1 ARHGEF1 SOWAHC PREX1 PKN1 PKN2 ERBIN AKAP13 STK10 ARHGEF2 ROCK1 ARHGAP39 MYO9A ARHGEF12
WP_PREIMPLANTATION_EMBRYO	1.8772052868697e-05	0.000237618891440515	0.575610261071129	0.808041648724453	2.14461084092743	11	EGR1 ZFP36L2 ZFP36 FOSB KLF4
PID_IL6_7_PATHWAY	1.91091425061428e-05	0.000239835932640656	0.575610261071129	0.620180750762156	2.14154048323344	31	JUN FOS JUNB IL6RA PIK3R1 IL6ST PRKCD PTPRE JAK1 MAPK14 MCL1 PIAS1
REACTOME_CDC42_GTPASE_CYCLE	3.15688597436752e-06	4.67534812803829e-05	0.627256739718528	0.516676967760663	2.12568166454861	72	ARHGAP5 SRGAP2 DOCK10 GIT2 ARHGAP17 ARHGAP45 FGD2 OPHN1 PIK3R1 DOCK8 PLD1 FGD4 WIPF1 KTN1 PREX1 GMIP SPATA13 ARAP3 ARHGEF6 TRIO ARHGAP31 ARHGAP27 PAK2 RALBP1 FMNL3 FMNL1 ARHGAP22 ARHGAP30 FNBP1 ARHGAP39 WASL ARHGEF12 PAK1 WAS TAGAP GNA13 WIPF2 DOCK9 ARHGAP4 FAM13B DOCK11 VAV2
WP_CIRCADIAN_RHYTHM_RELATED_GENES	5.71210916824128e-06	8.05679397920508e-05	0.610526878385931	0.51779813179815	2.11740287047565	70	JUN EGR1 JUND ZFHX3 NRIP1 CST3 ROCK2 DDX5 EP300 CSNK1E OGT PTEN USP2 UBE3A KMT2A GNAQ SFPQ GSK3B UBC CREB1 CUL1 NCOR1 BHLHE41
PID_NFAT_TFPATHWAY	8.47942344535323e-05	0.00086463344984904	0.538434096309916	0.685019382500688	2.11061878161826	19	JUN EGR1 MAF FOS JUNB IKZF1 ITCH NFATC1
WP_TGFBETA_SIGNALING_PATHWAY	7.12649768404248e-06	9.95692742459143e-05	0.610526878385931	0.514270090122237	2.10297584744682	70	JUN JUND TGFBR1 FOS MEF2A MEF2C JUNB SMAD7 FOSB KLF6 EP300 ZEB2 PIK3R1 SKIL SKI ITCH TGFBR2 MAPK14 TGFB1 ETS1 CUL1 PIAS1 CREBBP PAK2 RNF111
REACTOME_NGF_STIMULATED_TRANSCRIPTION	9.30072604820072e-05	0.000937032331794916	0.538434096309916	0.657500754797665	2.09747297733433	22	EGR1 JUND FOS JUNB FOSB SGK1 EP300 CREB1 CDK5R1 TRIB1 LYL1 MEF2D ATF1 DNM2 TCF12 ATF2
PID_AP1_PATHWAY	3.93863026265223e-05	0.000459300111731335	0.557332238758646	0.588333221420846	2.09463055228967	35	JUN EGR1 JUND MAF FOS JUNB FOSB EP300 NR3C1 PTEN ELF1 TCF7L2 TGFB1 DUSP1 ETS1 NFATC1 CREB1 DMTF1
REACTOME_ERK_MAPK_TARGETS	5.67547878637243e-05	0.000613531684862597	0.557332238758646	0.787832833232427	2.0909749363241	11	MEF2A DUSP6 MEF2C DUSP7 RPS6KA1 MAPK14
