pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	1.92292616166823e-08	5.83800382682473e-06	0.73376198835648	0.750221053744291	2.11251633524813	80	PLIN2 SPP1 C3 MSR1 ANXA2 ABCA1 NFKBIA HILPDA FABP3 NFKB1 PLA2G4A IL1B SLC12A2 TMEM30A ITGB1 DBI APOE CD36 TMF1 RAB3GAP1 LDLRAP1 FITM2 EHD1 ABCB4
GOBP_REGULATION_OF_LIPID_LOCALIZATION	7.50188738482955e-09	2.62796885773183e-06	0.747739663149885	0.680664512771384	2.01709624021933	123	PLIN2 SPP1 C3 MSR1 ANXA2 ABCA1 NFKBIA OSBPL8 HILPDA FABP3 NFKB1 TNF PLA2G4A IL1B SLC12A2 TMEM30A THBS1 ITGB1 DBI APOE ABCA2 ATP1A2 CD36 NUS1 APOC2 CRY1 TMF1 RAB3GAP1 LDLRAP1 FITM2 AKT2 EHD1 NAXE TTC39B ABCB4 ABHD5 APOA2
GOBP_AMINE_TRANSPORT	3.22254920263436e-06	0.000473402873186996	0.627256739718528	0.769066189877665	2.01013457379653	50	ARG1 SLC43A2 P2RY12 SNCG SLC12A2 ITGB1 ATP1A2 PINK1 GRK2 RGS2 RAB3GAP1
GOBP_IRON_ION_TRANSPORT	1.83629590243813e-06	0.000288361777231147	0.643551836150722	0.741759067635698	2.00443857096216	63	FTL1 FTH1 TRF ATP6V0A1 ATP6V1A SLC48A1 ATP6V0D1 ATP6V1D HFE ATP6V1C1 SLC40A1 ATP6V1H DNM2 PGRMC2 SLC11A1 SLC46A1 ATP6V1G1 ARHGAP1 SLC22A17 ATP6V1F ATP6AP1 ATP7A ATP6V1E1 ATP6V0E ATP6V0B SLC11A2 SLC25A28
GOBP_GLYCEROLIPID_CATABOLIC_PROCESS	3.84077552076029e-06	0.00053002702186492	0.610526878385931	0.756989653083093	1.98625345631138	52	FABP5 ENPP2 ABHD12 DAGLB PRDX6 FABP3 PLA2G4A PLA2G15 PIK3CG GDE1 APOC2 PLA2G7 ABHD6 ABHD2 PNPLA7 ABHD5 APOA2
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION	2.22389590503881e-05	0.00194761960606668	0.575610261071129	0.775858988070968	1.94706780767476	38	C3 CLU A2M CD5L C3AR1 CFH IL1B C5AR1 PROS1 C5AR2 CFB
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION	8.54150280018961e-05	0.00538370282846361	0.538434096309916	0.74925023973555	1.92127380776214	45	HMOX1 HPGD TNF SOD2 CDKN1A IGF1 JAK2 DNMT1 NQO2 PDGFB LDLRAP1 CDKN1B
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	8.8662083291845e-09	2.88405090936473e-06	0.747739663149885	0.610922579573414	1.91368692439531	217	HMOX1 ENPP2 C3 PF4 CHIL1 RNH1 C3AR1 SPARC ROCK2 ECSCR HIF1A RHOB ECM1 PKM STAB1 TNF IL1B SLC12A2 GRN THBS1 ITGB1 XBP1 C5AR1 AGO2 ID1 SULF1 PROK2 GLUL EGLN1 GPNMB TNFSF12 MTDH ATF2 CX3CR1 PLK2 ANGPTL4 PIK3CB CTNNB1 GAB1 S100A1 PRKD2 ROCK1 AGO1 NAXE ITGB8 EMC10 SP100 SERPINF1 HIPK1 SERPINE1 RUNX1 SMAD1 HHEX CELA1 GTF2I ANXA3 CEACAM1 ENG PGK1 CXCR4
GOBP_PH_REDUCTION	6.91130228407542e-05	0.00462853979436462	0.538434096309916	0.729375158980626	1.90797249437754	49	ATP6V0A1 ATP6V1A CLN3 GRN ATP6V0D1 ATP6V1D CCDC115 CAR2 RAB7 ATP6AP2 ATP6V1C1 DMXL1 ATP6V1H RAB20 CLCN3 BCL2 PPT1 SLC11A1 ATP6V1G1 ATP6V1F ATP6AP1 CLIC4 TMEM199 ATP6V1E1 ATP6V0E ATP6V0B GPR89 DMXL2
GOBP_CELLULAR_MONOVALENT_INORGANIC_CATION_HOMEOSTASIS	1.79061647109935e-06	0.000288361777231147	0.643551836150722	0.667636846739129	1.90609240305473	89	ATP1A1 ATP6V0A1 ATP6V1A MAPK1 CLN3 SLC12A2 GRN ATP6V0D1 ATP6V1D CCDC115 CAR2 RAB7 ATP6AP2 ATP6V1C1 DMXL1 ATP1A2 ATP6V1H RAB20 CLCN3 BCL2 PPT1 ATP1B3 SLC11A1 ATP6V1G1 SLC4A2 SLC8A1 ATP6V1F TM9SF4 ATP6AP1 CLIC4 LACC1 SLC4A5 TMEM199 ATP1B1 ATP6V1E1 ATP6V0E ATP6V0B SLC4A10 KCNJ2 GPR89 DMXL2
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	1.90912678293615e-05	0.00173883267389824	0.575610261071129	0.69638119461569	1.90534341758325	66	HMOX1 MSR1 ANXA2 ABCA1 NCEH1 LIPA LRPAP1 SOAT1 APOE NPC1 P4HB HDLBP CD36 AP2A2 APOC2 PLA2G7 CNPY2 LDLRAP1 EHD1 NPC2 ARF1 MYLIP
GOBP_POSITIVE_REGULATION_OF_LIPID_TRANSPORT	4.56373602517858e-05	0.00352258539977343	0.557332238758646	0.710810598158295	1.90519048229792	59	SPP1 ANXA2 ABCA1 NFKBIA FABP3 PLA2G4A IL1B SLC12A2 TMEM30A ITGB1 DBI APOE TMF1 RAB3GAP1 LDLRAP1 ABCB4 PTGES SCP2
GOBP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	5.05554734661442e-05	0.00371338106717453	0.557332238758646	0.710481584350493	1.8973766627918	55	C3 CLU A2M CD5L C3AR1 CFH TNF IL1B C5AR1 PROS1 C5AR2 CFB
GOBP_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE	0.000110903347265709	0.00639308662592456	0.538434096309916	0.739098060744194	1.88226386209952	42	HMOX1 MSR1 ANXA2 NCEH1 LIPA LRPAP1 SOAT1 APOE NPC1 HDLBP CD36 AP2A2 APOC2 CNPY2 LDLRAP1 EHD1 NPC2 MYLIP
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS	3.75891167968822e-05	0.00295139375677589	0.557332238758646	0.663125263302432	1.87802013257733	84	C3 CLU CD14 TRF CD63 ANXA2 CLN3 DAB2 CD151 RAB21 PPP3CA HFE APOE TBC1D5 CD36 ANKFY1 PPT1 DNM2 LDLRAP1 NCKAP1L ARF1 APPL1 TREM2 SERPINE1 EEF2K HIP1 DNM1L INSR SCYL2
GOBP_CELLULAR_IRON_ION_HOMEOSTASIS	8.74822154822809e-05	0.00538370282846361	0.538434096309916	0.702088213430381	1.87496174528126	55	HMOX1 FTL1 FTH1 TRF HIF1A ATP6V1A GLRX3 ATP6V0D1 CCDC115 HFE SLC40A1 NDFIP1 SOD1 SLC11A1 SLC46A1 ATP6V1G1 SLC22A17 CUL1 ATP13A2 ATP6AP1
