pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_REGULATION_OF_BLOOD_PRESSURE	5.38656372595335e-06	0.000462837947320595	0.610526878385931	0.776751400556836	1.91243486368299	105	PTGS2 NOS2 HMOX1 SOD2 GJA1 ID2 SGK1 ACVRL1 EDNRB CTSZ EXT1 RENBP SOD1 P2RX4 ANPEP PDE4D NPY ATP2B1 PDGFB SCPEP1 ADH5 AGTRAP
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	1.60830009350042e-05	0.00118132235900015	0.575610261071129	0.823214464056997	1.88708087506621	61	SPP1 CD9 SERPINB2 THBS1 GJA1 SERPINE1 TNF THBD PLAUR PTEN CERS2 UBASH3B
GOBP_ORGANIC_ACID_TRANSPORT	1.89960114618658e-07	2.98302883439093e-05	0.690132458796796	0.692857542059881	1.86539178293726	223	ARG1 PTGES FABP5 SLC7A11 PDPN SLC7A2 IL1B PLIN2 THBS1 GJA1 SLC2A1 SLC3A2 ABCC5 ABCC1 SLC11A1 SLC16A3 PLA2G4A CD36 ITGB1 SLC16A1 FABP4 IRS2 ACSL4 SLC23A2 SLC7A8 LRRC8D SLC9A3R1 CLN3 SLC6A6 SLC22A4 SLC27A1 SLC16A10 SYK CLN8 ARL6IP1 SLC27A4 P2RX4 ABCC3 FABP3 RPS6KB1 SLC25A30 VAMP2 RXRA PNPLA8 SLC25A20 ADORA2A SLC38A6 TNFRSF11A PRKAA1 SLC36A4 EMB PPFIA1 APOE FOLR2
GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	2.58160433079848e-05	0.00163286473923004	0.575610261071129	0.855367423856918	1.85530443652589	43	PTGS2 HMOX1 THBS1 VEGFA RHOA PLK2 NRP1 KLF4 HDAC7
GOBP_PLATELET_DEGRANULATION	3.21126440496134e-05	0.00192422343423604	0.557332238758646	0.753307413309088	1.85471356633587	105	PF4 CD9 CD63 THBS1 ECM1 APP F13A1 VEGFA SERPINE1 SRGN ANXA5 PLEK ALDOA PSAP LHFPL2 CD36 QSOX1 CALM1 FN1 ACTN4 APLP2 TAGLN2 ORM2 SYK ACTN1 SOD1 PPBP WDR1 PECAM1 PDGFB PCDH7 TEX264 CDC37L1 TIMP1 ORM1 TUBA4A
GOBP_LIPID_LOCALIZATION	2.7161196182791e-09	6.87178263424613e-07	0.774939030136436	0.645949385984429	1.84475946664258	368	PTGES NOS2 SPP1 HILPDA FABP5 SLC7A11 INHBA IL1B NFKBIA PLIN2 THBS1 ABCA1 GJA1 SLC2A1 TNF MSR1 ABCC5 FURIN EHD1 ABCC1 CAV1 LRP1 ZC3H12A NUS1 PSAP OSBPL8 PLA2G4A CD36 PRELID2 ITGB1 FABP4 IRS2 ANXA2 ITGAV ACSL4 IL6 LRRC8D DGAT1 NPC1 PLIN3 CLN3 TMEM30A LPL SOAT1 SLC27A1 HDLBP ASXL2 SYK CLN8 IKBKE ABHD5 ARL6IP1 VPS4B SLC27A4 P2RX4 KCNN4 KDM5B ABCC3 TMF1 ATP9B GRAMD1B FABP3 PITPNC1 RPS6KB1 APOBR VAMP2 RXRA PNPLA8 ENPP1 SLC25A20 ADORA2A VAMP7 TNFRSF11A NR1H3 PRKAA1 FTO EEPD1 PPFIA1 APOE LRP6 GLTP PLA2G12A HEXB PTCH1 CHKA APOD SLC38A7 RFT1 CDS1 TTC39B OSBPL1A PTPN2 PLTP LPCAT3
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	1.76783842696701e-07	2.87526292728848e-05	0.690132458796796	0.671797788782078	1.84239692348212	257	SPP1 PDPN THBS1 BSG TTR ADAM8 CTSL APP SERPINE1 TNF MMP14 FURIN CFLAR ETS1 CAV1 LRP1 CD44 TNFRSF1B QSOX1 ITGB1 RGCC ITGB8 MMP9 CTSK ITGAV FN1 TIMP2 MMP8 IL6 ITGAM ADAMTSL5 CAV2 MYO1E TGM1 EXT1 SH3PXD2B ITGB2 CAPN2 TMEM38B CD47 B4GALT1 CAPNS1 ATP7A PECAM1 ITGA9 LCP1 PDGFB ADAM10 TIMP1 MMP12 LAMC1 CLASP1 ADAMTSL4 ITGA1 ITGA5 MMP19 FLRT2 RIC1 GAS6
GOBP_EPITHELIAL_CELL_DIFFERENTIATION	1.47141009537648e-09	3.94164798490854e-07	0.788186810800237	0.638319684338785	1.84221631060361	400	SLC7A11 PDPN IL1B BASP1 CD24A CTSB SDC1 ID2 CTSL PGK1 VEGFA SERPINE1 TNF CDKN1A FAM20C VDAC1 LGALS3 RBPJ EZR FURIN IQGAP1 KLF7 ZFP36L1 CAV1 MAFG RILPL2 JAG1 MET ACVRL1 MTSS1 PSAP DAB2 S1PR1 MMP9 CTSK TPP1 CLIC4 FOSL2 CSTA2 ANXA4 ERRFI1 CASP6 RAB10 TAGLN2 GSK3B HIF1A RHOA SLC9A3R1 NRP1 ATF4 ANXA7 SOX4 MYO1E TGM1 MAP2K1 EXT1 NOTCH4 RAPGEF2 THRA CITED1 SET MAF RAPGEF1 KLF4 CLOCK SOD1 PCNA SAFB2 FRS2 KDM5B PDE4D NPY TMEM38B ZFP703 B4GALT1 CAPNS1 PECAM1 MAFF PDGFB SMAD4 PDE2A SPRED3 LIF ALDOC TOLLIP ROCK2 ADAMTSL4 SAV1 RAB13 DHRS9 CDK6 NRG1 ID3 CBFB CEBPB IL6ST GPAT4 TRIOBP PRKCH S1PR2 ADD1 KDM6B SCRIB PTCH1 VIM MYO9A ADAM9 BTG1 LATS1 PALLD MYADM ACVR1
GOBP_REGULATION_OF_LIPID_STORAGE	1.6707595557731e-05	0.00120772047888741	0.575610261071129	0.83908658477402	1.84007194698916	46	HILPDA NFKBIA PLIN2 ABCA1 TNF MSR1 EHD1 ZC3H12A OSBPL8 CD36 ITGAV IL6 PLIN3 LPL ASXL2 IKBKE ABHD5
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	1.57694668379638e-05	0.00117728118000143	0.575610261071129	0.775898255261972	1.83643328917615	80	PTGES SPP1 HILPDA IL1B NFKBIA PLIN2 ABCA1 MSR1 EHD1 CAV1 LRP1 ZC3H12A PLA2G4A CD36 ITGB1 ANXA2 PLIN3 TMEM30A LPL ASXL2 IKBKE ARL6IP1 P2RX4
