"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","REACTOME_INTERLEUKIN_10_SIGNALING",2.00383496937194e-12,1.05941883598099e-10,0.898671232061694,0.870937428958711,3.07276661506652,25,"CCL4 TNF CCL3 IL1A CXCL2 PTGS2 CXCL3 CXCL1 ICAM1 IL1RN CSF3 TNFRSF1B FPR1 PTAFR IL12A IL10"
"2","WP_MIRNAS_INVOLVEMENT_IN_THE_IMMUNE_RESPONSE_IN_SEPSIS",9.44598575728305e-11,3.82877289361873e-09,0.839088935621274,0.861324603855068,2.98300301961815,22,"CCL4 TNF CCL3 IL1A NFKBIA ICAM1 LCN2 REL NFKB1 NFKB2 IL10 MIR155HG MAPK8"
"3","NABA_SECRETED_FACTORS",2.80004070424138e-10,1.0983385472121e-08,0.814035837847908,0.763377626578376,2.91139789244102,35,"CCL4 TNF CCL3 IL1A CXCL2 CXCL3 IL23A CXCL1 IL1RN GDF15 CSF3 TNFSF9 INHBA IL12A IL10 CCL9"
"4","KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",7.3244714908989e-08,2.34383087708765e-06,0.704975715167238,0.762925069254659,2.75995362879983,27,"TNF CXCL2 TNFAIP3 CXCL3 NFKBIA CXCL1 NLRP3 NFKBIB NFKB1 ERBIN CASP4 BIRC3 MAPK8"
"5","PID_IL23_PATHWAY",2.67537206479358e-07,7.56570332741627e-06,0.674962860011025,0.844475059340394,2.67086725626647,16,"TNF CXCL2 CXCL3 IL23A NFKBIA CXCL1 NFKB1 JAK2 NOS2"
"6","WP_PHOTODYNAMIC_THERAPYINDUCED_NFKB_SURVIVAL_SIGNALING",3.06812381245956e-07,8.47917853625187e-06,0.674962860011025,0.845900030767493,2.66801317546744,15,"TNF IL1A PTGS2 CXCL1 ICAM1 CFLAR BCL2A1A REL NFKB1 NFKB2 BIRC3"
"7","WP_IL18_SIGNALING_PATHWAY",3.13860444588843e-11,1.42817926843363e-09,0.851339057116899,0.574236193938929,2.66680316797426,101,"CCL4 TNF CCL3 CXCL2 TNFAIP3 PTGS2 NFKBIZ TRAF1 NFKBIA CXCL1 ICAM1 HCAR2 CFLAR IER3 ACOD1 NCF1 TNFAIP2 NR4A1 REL NFKB1 CLDN1 NFKB2 IL10 ATF3 ZC3H12A BSG JUN HMOX1 BIRC3 PRKCD NOS2"
"8","BIOCARTA_IL1R_PATHWAY",8.52514871214356e-08,2.59164520849164e-06,0.704975715167238,0.907020968545192,2.64757279122245,12,"TNF IL1A NFKBIA IL1RN NFKB1 IRAK2 IRAK3 JUN MAPK8"
"9","WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R",8.52514871214356e-08,2.59164520849164e-06,0.704975715167238,0.907020968545192,2.64757279122245,12,"TNF IL1A NFKBIA IL1RN NFKB1 IRAK2 IRAK3 JUN MAPK8"
"10","WP_REGULATION_OF_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY",6.1625023994447e-09,2.2707887629469e-07,0.761460801445585,0.637930253764988,2.64399195219402,56,"CCL4 TNF CCL3 TNFAIP3 NFKBIA IKBKE NFKB1 NFKB2 MAP3K8 IL12A IRAK2 IRAK3 SQSTM1 TBK1 TLR2 IFNAR2 JUN MAPK8 PIK3CB IRF5 SYK"
"11","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",4.3524320380735e-09,1.65392417446793e-07,0.761460801445585,0.64665501252401,2.61234340161706,50,"CCL4 TNF CCL3 IL1A CXCL2 CXCL3 IL23A CXCL1 CSF3 TNFSF9 TNFRSF1B INHBA IL12A IL10 CCL9 IFNAR2"
"12","WP_TOLLLIKE_RECEPTOR_SIGNALING_PATHWAY",2.06599863813939e-07,5.98155796185118e-06,0.690132458796796,0.666073092216207,2.59937245352173,41,"CCL4 TNF CCL3 NFKBIA NFKBIB IKBKE NFKB1 MAP3K8 IL12A TBK1 TLR2 IFNAR2 JUN MAPK8 PIK3CB IRF5"
"13","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",4.99718369454491e-07,1.24011742297278e-05,0.659444398037935,0.654541622521501,2.5699202649035,40,"CCL4 TNF CCL3 NFKBIA IKBKE NFKB1 MAP3K8 IL12A TBK1 TLR2 IFNAR2 JUN MAPK8 PIK3CB IRF5"
"14","WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE",3.65561136679233e-06,8.08222440367177e-05,0.627256739718528,0.70888362834112,2.56445360269555,27,"CCL4 TNF CCL3 CXCL2 CXCL3 CXCL1 NFKB1 IL10 TANK BSG TBK1 IFNAR2"
"15","WP_SMALL_CELL_LUNG_CANCER",8.59362362302338e-07,2.08996926511929e-05,0.659444398037935,0.713785006581079,2.56256300673488,26,"PTGS2 TRAF1 NFKBIA GADD45B NFKBIB NFKB1 CDKN1A LAMB3 GADD45A BIRC3 CKS2 NOS2 PIK3CB ITGAV"
"16","WP_TNF_ALPHA_SIGNALING_PATHWAY",3.28057777933644e-07,8.86485017705136e-06,0.674962860011025,0.6396614874201,2.56226330179265,44,"TNF TNFAIP3 TRAF1 NFKBIA CFLAR NFKBIB TNFRSF1B REL NFKB1 NFKB2 MAP3K8 TANK TBK1 JUN RFFL BIRC3 MAPK8 NFKBIE"
"17","WP_IL1_SIGNALING_PATHWAY",2.50126483969512e-06,5.63247786123939e-05,0.627256739718528,0.728754181988547,2.55144837291809,23,"IL1A NFKBIA NFKBIB REL NFKB1 MAPKAPK2 IRAK2 IRAK3 SQSTM1 JUN MAPK8"
"18","PID_HIV_NEF_PATHWAY",1.21877627978763e-05,0.000228004916341808,0.593325476396405,0.779760076225703,2.49753472824787,17,"TNF TRAF1 NFKBIA CFLAR NFKB1 BIRC3 MAPK8 FAS"
"19","WP_LUNG_FIBROSIS",1.27935376989638e-05,0.000232910427971891,0.593325476396405,0.78669700049249,2.48812944323024,16,"CCL4 TNF CCL3 CXCL1 CSF3 SKIL HMOX1"
"20","WP_APOPTOSIS",5.34106607414586e-06,0.000110080277053583,0.610526878385931,0.649028886624335,2.45503711691707,34,"TNF TRAF1 NFKBIA CFLAR NFKBIB TNFRSF1B NFKB1 BCL2L11 MCL1 CASP4 JUN BIRC3 FAS NFKBIE IRF5"
"21","REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS",8.52204863331655e-06,0.000167142115130854,0.593325476396405,0.650305739477232,2.41966104672222,30,"CCL4 CCL3 CXCL2 CXCL3 CCRL2 CXCL1 HCAR2 FPR1 PTAFR CCL9 ADORA2B"
"22","REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",4.79156247898273e-05,0.000756693503174415,0.557332238758646,0.840672797161958,2.4072522583232,11,"CCL4 CCL3 CXCL2 CXCL3 CCRL2 CXCL1"
"23","WP_GLUCOCORTICOID_RECEPTOR_PATHWAY",3.30722771017492e-05,0.000566420971207423,0.557332238758646,0.681230959116105,2.40346054575288,25,"TNFAIP3 PTGS2 GADD45B AKAP13 CPEB4 BHLHE40 NFKB2 PDE4B JUN BIRC3 ARL5B PLK2"
"24","KEGG_LEISHMANIA_INFECTION",1.39496056436965e-05,0.000249451771510807,0.593325476396405,0.613158778289443,2.40139479596811,39,"TNF IL1A PTGS2 NFKBIA MARCKSL1 NCF1 NFKBIB NFKB1 IL12A IL10 JAK2 TLR2 JUN NOS2"
"25","WP_EBV_LMP1_SIGNALING",5.58076940198769e-05,0.000848276949102128,0.557332238758646,0.838271705820272,2.40037677409887,11,"TNF TRAF1 NFKBIA NFKB1 NFKB2 MAPK8 PDLIM7"
"26","WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19",0.000123207036679833,0.00148336392675917,0.518848077743792,0.814720316906979,2.37814936843059,12,"NFKBIA NLRP3 F3 IKBKE REL NFKB1 TBK1 ITPR1 NFKBIE"
"27","PID_CD40_PATHWAY",8.64271870355843e-05,0.00117629383358746,0.538434096309916,0.829680880986173,2.37577709328065,11,"TNFAIP3 TRAF1 NFKBIA NFKB1 JUN BIRC3 MAPK8"
"28","WP_OXIDATIVE_DAMAGE",0.000113489109216642,0.00142270883306636,0.538434096309916,0.734115848429673,2.35133842051123,17,"TNF TRAF1 TNFRSF1B NFKB1 CDKN1A GADD45A NFKBIE"
"29","WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING",0.00011670270828911,0.00144806625795467,0.538434096309916,0.743090305533189,2.34374589622117,15,"TNF CFLAR CDKN1A BCL2L11 MCL1 JUN JUNB MAPK8 FAS"
"30","KEGG_APOPTOSIS",3.75143132510704e-05,0.000624895957716461,0.557332238758646,0.616447829429038,2.33179498336755,34,"TNF IL1A NFKBIA CFLAR NFKB1 IRAK2 IRAK3 BIRC3 AIFM1 FAS PIK3CB"
"31","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.00031743487930536,0.00308800650588254,0.49849310876659,0.689458935999224,2.32839265511506,21,"TNF NFKBIA NFKBIB TNFRSF1B NFKB1 JAK2 MAPK8 NFKBIE SLC2A1"
"32","WP_TLR4_SIGNALING_AND_TOLERANCE",0.000147685004286828,0.00174354335158042,0.518848077743792,0.737312984736732,2.32552392265077,15,"TNF NFKBIA IKBKE NFKB1 IRAK3 TBK1"
"33","NABA_MATRISOME_ASSOCIATED",3.4947432018553e-08,1.18044659262668e-06,0.719512826338911,0.530199626222396,2.32456900480585,86,"CCL4 TNF CCL3 IL1A CXCL2 CXCL3 IL23A CXCL1 CLEC4E IL1RN GDF15 CSF3 TNFSF9 F10 INHBA SEMA4D IL12A IL10 CCL9 CTSZ"
"34","WP_LTF_DANGER_SIGNAL_RESPONSE_PATHWAY",0.00029121307934843,0.00292657111146852,0.49849310876659,0.794498189325593,2.31912145549162,12,"TNF IL1A NFKB1 TLR2 LTF CD14 IL1B"
"35","WP_VITAMIN_B12_METABOLISM",0.000112159398048432,0.00142068570861347,0.538434096309916,0.780924477530349,2.31704052272431,13,"TNF ICAM1 SOD2 NFKB1 NFKB2"
"36","PID_IL12_2PATHWAY",0.000169267126986283,0.00196027453728876,0.518848077743792,0.666960128173824,2.30986560398105,22,"CCL4 CCL3 GADD45B NFKB1 NFKB2 IL12A JAK2 NOS2"
"37","PID_NFKAPPAB_CANONICAL_PATHWAY",0.000191529735417487,0.00215648294692281,0.518848077743792,0.828602752049887,2.30605052605194,10,"TNF TNFAIP3 NFKBIA MALT1 NFKB1"
"38","WP_ARYL_HYDROCARBON_RECEPTOR_NETPATH",0.000366491608961557,0.00339477358989267,0.49849310876659,0.787261904686879,2.29799891148943,12,"TNF PTGS2 NFKB1 CDKN1A KLF6"
"39","REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING",2.35705848059846e-05,0.000409454730343961,0.575610261071129,0.574348430284199,2.28771844154578,43,"TNF IL1A PTGS2 IL23A ICAM1 LCN2 TNFRSF1B PIM1 CDKN1A BATF IL12A IL10 MCL1 JAK2 HMOX1 NOS2 JUNB"
"40","WP_STRUCTURAL_PATHWAY_OF_INTERLEUKIN_1_IL1",0.000120927053131679,0.00147529515424682,0.538434096309916,0.649274594717124,2.27318161488655,23,"IL1A NFKBIA NFKBIB NFKB1 MAPKAPK2 MAP3K8 IRAK2 TANK MAPK8"
"41","KEGG_SMALL_CELL_LUNG_CANCER",0.000354682596642319,0.00331764644243892,0.49849310876659,0.653164433625249,2.26208733512406,22,"PTGS2 TRAF1 NFKBIA NFKB1 LAMB3 BIRC3 NOS2 PIK3CB PIAS4 ITGAV"
"42","REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS",8.89959150411567e-05,0.00117629383358746,0.538434096309916,0.680504605590922,2.26102422302981,20,"CCL4 CCL3 CXCL2 CXCL3 CCRL2 CXCL1 FPR1 CCL9"
"43","BIOCARTA_KERATINOCYTE_PATHWAY",0.000579562836603817,0.00503391720935886,0.477270815362862,0.667966338818159,2.25580935420648,21,"TNF NFKBIA TNFRSF1B NFKB1 JUN ETS2 PRKCD MAPK8 FAS"
"44","PID_TNF_PATHWAY",9.97469466947708e-05,0.00128925402119305,0.538434096309916,0.677086181598114,2.24966626984503,20,"TNF TNFAIP3 TRAF1 TNFRSF1B NFKB1 SQSTM1 RFFL BIRC3"
"45","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",0.000216992291133065,0.0023145844387527,0.518848077743792,0.734890484716676,2.24210481216279,14,"CCL4 NFKBIA NFKBIB IKBKE NFKB1 TBK1"
"46","BIOCARTA_STRESS_PATHWAY",0.000453079404135495,0.00411152653305046,0.49849310876659,0.747058795580571,2.2165594139038,13,"TNF NFKBIA NFKB1 TANK JUN MAPK8"
"47","REACTOME_GPCR_LIGAND_BINDING",8.78771157525348e-05,0.00117629383358746,0.538434096309916,0.563784545740928,2.21358165666757,40,"CCL4 CCL3 CXCL2 CXCL3 CCRL2 CXCL1 HCAR2 FPR1 PTAFR CCL9 ADORA2B"
"48","KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.000276779173760239,0.00282826449825588,0.49849310876659,0.626697249827791,2.2110593976047,25,"TNF NFKBIA NFKBIB IKBKE NFKB1 IL12A TANK TBK1 MAPK8"
