pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS	0.0010444540906582	0.140832841901653	0.45505986738723	0.785196062290136	1.87208578126326	19	TNF CYP4F18 PPARD VKORC1L1 PIAS4 NFKB1 SNAI1
GOBP_ACTIVATION_OF_MAPKKK_ACTIVITY	0.00111516905462055	0.141254746918603	0.45505986738723	0.86456474234361	1.84213227755109	12	TNF GADD45G GADD45B GADD45A TRAF7 TAB1
GOBP_VITAMIN_METABOLIC_PROCESS	4.62419737956866e-05	0.019329145046597	0.557332238758646	0.573244234490327	1.80711196360326	84	TNF ACP5 SLC2A3 PANK2 CYP4F18 SLC23A2 ABCC1 PNPO DHFR PPARD VKORC1L1 LMBRD1 MTHFS PIAS4 NFKB1 SNAI1 CYB5R3 VNN3 MMAA RDH10 SLC2A1 AMN SHMT1 MTR ACPP FPGS SLC25A32
GOBP_EOSINOPHIL_CHEMOTAXIS	0.00196636679630493	0.177531277867999	0.431707695803346	0.863093077753402	1.74720238353711	10	CCL4 CCL3 LGALS3 CCL2
GOBP_NEUTROPHIL_CHEMOTAXIS	0.000531282785249218	0.100943729197351	0.477270815362862	0.545699023037572	1.66604556294664	72	CXCL9 CCL4 CXCL2 CCL3 BSG FCER1G SAA1 MPP1 SYK VAV1 CXCL1 CCL6 LGALS3 CCL25 C5AR1
GOBP_REGULATION_OF_BLOOD_PRESSURE	0.000795878577507844	0.123213794591955	0.477270815362862	0.546223715726187	1.66492263540718	67	HMOX1 SOD2 ID2 SOD1 NOS2 ADM ADH5 CTSZ ATP6AP2 P2RX4 NISCH MECP2 PTGS1
GOBP_NEUTROPHIL_MIGRATION	0.00194607005099875	0.177531277867999	0.45505986738723	0.493199491795352	1.56568032048975	87	CXCL9 CCL4 CXCL2 CCL3 BSG FCER1G SAA1 MPP1 SYK VAV1 CXCL1 IRAK4 CCL6 LGALS3 CCL25 C5AR1
GOBP_MAINTENANCE_OF_LOCATION	0.000965458561466905	0.139159199549368	0.477270815362862	0.39207008077053	1.43141711716588	229	CXCL9 CCL3 TNF LCN2 FTH1 ITPR2 NFKBIA FTL1 NFKBIB HK1 SYNE1 PDPK1 CRY1 HK2 HILPDA OSBPL8 TMSB10 SOAT1 TRPM2 ATG5 PLIN3 EHD1 KDELR2 STAT5B ITPR1 IL10 BAX OSBPL11 MORC3 FBXW7 GBA CALM3 DGAT2 SREBF2 PPARD ASXL2 TMEM38B DGAT1 SUN2 NR1H3 NFKB1 NFKBIE SLC30A7 AKT1 ASXL1 DAND5
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	0.00303174339983507	0.23910730964737	0.431707695803346	0.378051973847947	1.39153891746586	247	CXCL9 CXCL2 CCL3 TNF SLPI SOD2 LTF PTGES NFKBIA NFKBIB IL12A CD24A MALT1 CHUK NOS2 PDCD1LG2 UPF1 CXCL1 ADM TNFRSF1B FCGR2B NOCT ADH5 CSF3 BCL10 GGT5 IL1A IFNAR1 FOXP1 IL10 C5AR1 SELENOS CSF2RB2 ATP2A2 CD68 TLR2 PPARD XBP1 MAPK8 CLDN1 ADAM17
GOBP_CELLULAR_ION_HOMEOSTASIS	0.00128062365851986	0.149078173291038	0.45505986738723	0.346836617065431	1.32656599573246	394	CXCL9 CCL3 CCRL2 LCN2 PROK2 HMOX1 FTH1 ITPR2 LTF FTL1 CD24A DMXL2 SAA1 PDPK1 SOD1 ATP6V1D ATP1B3 SLC9A3R1 ATP6V1C1 BNIP3 SELENOT ADM TRPM2 ATP6V0C TRPV2 ATP6V1A CCL6 ATP6V1F SLC41A1 ATP6V1E1 ATP6AP2 ATG5 P2RX4 SPPL3 TMEM199 P2RY2 IL1A MAFG HVCN1 ITPR1 THADA GNA13 C5AR1 BAX CALM3 ATP2A2 VPS33A SLC39A4 SLC31A2 STIM1 TMEM38B CLN3 AFG3L2 TFRC SLC9A8 CCL2 ATP6V1H MICU1 P2RX7 TRF ATP6V1G1
