pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_REGULATION_OF_SENSORY_PERCEPTION	0.000155897033947237	0.026065984075978	0.518848077743792	0.853942412178801	1.92722186559094	19	FABP5 CCL3 IL10 MGLL EDN1
GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	0.000189603669962977	0.030482436170971	0.518848077743792	0.850713016990491	1.91993359775135	19	CCL4 CCL3 CXCL10 SLC8B1
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	0.00206839279015617	0.125302635693519	0.431707695803346	0.852808422418294	1.91562192797811	18	CCL4 TNF CCL3 SYK CAMTA1
GOBP_SUPEROXIDE_METABOLIC_PROCESS	0.000968864764181352	0.0804377589207247	0.477270815362862	0.688277650584717	1.91329837277904	46	PRDX1 CYBA SOD2 ITGB2 NCF4 BST1 NOS2 SYK NRROS TYROBP CYBB NQO1 NCF1 CD36 HVCN1 CYB5R4 GNAI2 AATF GCH1
GOBP_REGULATION_OF_LYMPHOCYTE_MIGRATION	0.00287323363958184	0.141295489570025	0.431707695803346	0.674315333753681	1.89410231310394	48	CCL4 CCL3 CXCL10 AKT1 SLC8B1 MSN PYCARD SELENOK LRCH1 CD200R1 APP
GOBP_LYMPHOCYTE_CHEMOTAXIS	0.00204390085194233	0.125302635693519	0.431707695803346	0.699397740963661	1.87976818674853	38	CCL4 CCL3 CXCL10 SLC8B1 CCL25 CCL5 CCL9 ADAM17
GOBP_LONG_TERM_SYNAPTIC_POTENTIATION	0.00178800691658473	0.120546272763293	0.45505986738723	0.695478640188559	1.87211364591262	39	CX3CR1 APOE PLK2 TYROBP VAMP2 MAPK1 APP CREB1 NPTN LGMN STX4A ADORA2A SLC24A1
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	0.00330675815961386	0.14549735902301	0.431707695803346	0.749619186841236	1.87196934519162	28	CCL4 CCL3 CXCL10 PYCARD SELENOK APP
GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	0.00310220855590468	0.144359385495033	0.431707695803346	0.696021421195912	1.85021524732622	36	CXCL10 G6PDX SRI BAX PLCG2 CALM2 CALM3 NIPSNAP2
GOBP_LYMPHOCYTE_MIGRATION	0.000473895296928355	0.0529735803761274	0.49849310876659	0.612886862217245	1.8500147911927	78	CCL4 CCL3 CXCL10 ICAM1 AKT1 SLC8B1 F11R MSN PYCARD MYO1G SELENOK LRCH1 CD200R1 APP CRTAM CCL25
GOBP_HETEROTYPIC_CELL_CELL_ADHESION	0.00294924511152845	0.143347029839406	0.431707695803346	0.684951640319234	1.84754387678812	40	TNF ITGB2 IL1RN ITGB1 IL10 ITGAV SIRPA MBP ITGAX CEACAM1 CD200R1 VCAM1
GOBP_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS	0.000725131937903852	0.0662121048133218	0.477270815362862	0.633721129024033	1.84586485982675	64	CX3CR1 CYBA TNF GLA SOD2 ITGB2 IL10 MT-CO2 CLCN3 SIRPA ICAM1 AKT1 PTGS2 DNM2 KHSRP CD36 PIKFYVE
