pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	8.81974318872482e-14	4.40987159436241e-12	0.954541630725724	0.778705167244784	2.20821855159446	153	CXCL2 SPP1 CXCL3 TGFBI FN1 SDC4 CXCL1 LRP1 CAPG ECM1 ITGB5 MMP14 TNFAIP3 BASP1 PDLIM4 IGFBP4 SAT1 VEGFA TIMP1 PMEPA1 FUCA1 SDC1 PLAUR SPARC INHBA TGM2 PPIB HTRA1 PLOD1 COPA VIM ITGA5 ITGAV THBS1 RHOB TGFB1 CD44 GADD45B ID2
HALLMARK_COAGULATION	1.60491085803437e-08	2.00613857254296e-07	0.73376198835648	0.764694204676049	2.06871527316674	105	CTSB CD9 C1QA CTSL FN1 APOC2 LGMN F10 LRP1 PF4 C3 MMP14 GDA PLAT PLEK TIMP1 KLF7 SIRT2 GSN SPARC CTSH HTRA1 FURIN APOC1 CFH DUSP6 LAMP2 TRF S100A1
HALLMARK_COMPLEMENT	2.95479843591759e-09	6.81067160730716e-08	0.774939030136436	0.695210433308185	2.00663209095082	177	CXCL2 CTSD CXCL3 HSPA1A CTSB C1QA CTSL FN1 CTSC LGALS3 LGMN PLA2G7 CEBPB C1QC GNGT2 MSRB1 F10 EHD1 CXCL1 LRP1 CCL5 LIPA C3 MMP14 TNFAIP3 HSPA5 CTSS FCER1G PLAT PLEK RHOG TIMP1 ITGAM CBLB PLAUR ANXA5 CTSH TIMP2 APOC1 USP14 CFH CALM1 DUSP6 LAMP2 PRKCD
HALLMARK_HYPOXIA	4.08640296438429e-09	6.81067160730716e-08	0.761460801445585	0.69530105492815	2.00079668866687	174	PLIN2 PGK1 TGFBI MIF ALDOA SDC4 TPI1 GAPDH PRDX5 FAM162A HEXA HMOX1 MXI1 LDHA ENO1 TNFAIP3 HSPA5 IER3 GPI1 DDIT4 RBPJ GLRX VEGFA MT1 KLF7 JMJD6 CXCR4 BNIP3L PLAUR GRHPR SLC2A1 TES DUSP1 TPD52 UGP2 ADORA2B NDRG1 TGM2 EXT1 HDLBP TPST2 P4HA1 SELENBP1 GALK1 HK2 PDK1 NR3C1 PFKL NFIL3 ALDOC ZFP36 PGM1 ERRFI1 NAGK TPBG WSB1 NOCT PPP1R15A
HALLMARK_TNFA_SIGNALING_VIA_NFKB	7.10673483222113e-08	7.10673483222113e-07	0.704975715167238	0.659739832304751	1.92688852096853	193	CXCL2 CXCL3 SOD2 PTGS2 PHLDA1 NFKBIA IL1B SDC4 TNFAIP2 CEBPB EHD1 CXCL1 TNFRSF9 CXCL10 TNF NINJ1 SGK1 IL12B CCL5 ABCA1 IL1A SPSB1 TNFAIP3 IER3 EGR1 CFLAR ATP2B1 TNFSF9 SAT1 IFIT2 DUSP2 PLEK SOCS3 VEGFA PMEPA1 TRAF1 LITAF DDX58 MCL1 MAP3K8 PLAUR TLR2 REL RCAN1 BIRC3 DUSP1 GCH1 IL7R CCRL2 INHBA MARCKS TNIP1 RNF19B NFE2L2 CD80 NFIL3 BCL2A1A B4GALT1 ETS2
HALLMARK_KRAS_SIGNALING_UP	7.88399721284022e-06	6.56999767736685e-05	0.593325476396405	0.624984809453684	1.79776550059997	172	SPP1 ARG1 PTGS2 IL1B MAFB CXCL10 C3AR1 RGS16 GADD45G ADAM8 EMP1 TNFAIP3 TNFRSF1B CTSS FCER1G GLRX PLAT CCND2 CLEC4A3 TRAF1 LY96 FUCA1 F13A1 CXCR4 PLAUR BIRC3 IL7R LCP1 INHBA NIN ITGB2 CMKLR1 CFH DUSP6
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.000300900623398103	0.00150450311699052	0.49849310876659	0.669961778444672	1.77039553993526	82	CXCL2 CD14 CXCL3 CD9 IL1B CCR1 CXCL1 PF4 CXCL10 TNF HMOX1 TNFRSF1B IL10RB SOCS3 IL2RA MAP3K8 TLR2 PTPN1 EBI3 CD38 CSF2RB2 PTPN2 CSF3R IL4RA
HALLMARK_MTORC1_SIGNALING	3.81177665937068e-05	0.00027226976138362	0.557332238758646	0.577913433516298	1.68903100439848	197	CD9 PGK1 CTSC ALDOA LGMN TPI1 GAPDH SLC7A11 SDF2L1 LDHA ENO1 HSPA5 GPI1 CALR DDIT4 GLRX GLA SSR1 PRDX1 GSR CACYBP CXCR4 PSMD14 SLC2A1 HSP90B1 TES UFM1 ATP2A2 M6PR P4HA1 ITGB2 SEC11A HK2 EDEM1 SERP1 FKBP2 ATP5G1 PDK1 PFKL CANX NFKBIB PSMA3 NFIL3 GGA2 EGLN3 IDI1 WARS TUBA4A HPRT PGM1 TXNRD1 IFRD1 RPN1 NMT1 USO1 PNP2 PPP1R15A UBE2D3 PSMD12 BUB1
HALLMARK_GLYCOLYSIS	0.000180485257034854	0.00100269587241585	0.518848077743792	0.586702211232122	1.68764580918505	172	PGK1 TGFBI MIF PKM PGAM1 ALDOA TPI1 TXN1 FAM162A MXI1 LDHA ENO1 HSPA5 IER3 DDIT4 GLRX VEGFA NDUFV3 SDC1 CXCR4 GUSB AKR1A1 UGP2 ADORA2B EXT1 PYGL HDLBP P4HA1 SRD5A3 PLOD1 GALK1 HK2 SLC16A3 B4GALT1 EGLN3 ALDH9A1 GALK2 ANG TPBG CD44 MERTK
HALLMARK_INFLAMMATORY_RESPONSE	0.000108469817358571	0.000677936358491071	0.538434096309916	0.58329403502995	1.68382814900302	181	CD14 NFKBIA IL1B TNFRSF9 CXCL10 C5AR1 C3AR1 RGS16 IL12B RGS1 CCL5 ABCA1 IL1A MMP14 CLEC5A TNFRSF1B CCL22 ATP2B1 TNFSF9 MSR1 RHOG TIMP1 SELENOS CYBB STAB1 PLAUR TLR2 AXL GCH1 NLRP3 IL7R CCRL2 INHBA ATP2A2 ADORA2B HIF1A EBI3 CCR7 RTP4 CMKLR1 CD40 AHR CSF3R IL4RA
