pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_ANDROGEN_RESPONSE	0.0011961184875488	0.011961184875488	0.45505986738723	0.535577479048937	1.6099336165542	96	CCND1 HPGD PMEPA1 MAF SMS ZMIZ1 PLPP1 NCOA4 MERTK SELENOP CCND3 FADS1 ANK CDK6 ITGAV MYL12A LMAN1 PDLIM5 UBE2J1 RPS6KA3 UBE2I NGLY1 VAPA XRCC5 DNAJB9 HMGCR APPBP2 ELOVL5 ACSL3 PGM3 ZBTB10 ADRM1 GSR GNAI3 SLC26A2 PA2G4 TSC22D1 TMEM50A ACTN1 DBI
HALLMARK_UV_RESPONSE_DN	0.00637876522454276	0.045562608746734	0.407017918923954	0.455623970558522	1.41755568965772	129	TGFBR2 PTEN ADD3 CDK13 RXRA GCNT1 ZMIZ1 NR3C1 WDR37 ATXN1 TJP1 PTPRM MGLL YTHDC1 PRKCA ATP2B1 BMPR1A ADGRL2 NFKB1 PDLIM5 RASA2 NOTCH2 SERPINE1 NRP1 NEK7 ATRN ABCC1 CELF2 SRI SPOP PIAS3 PEX14 AKT3 SMAD3
HALLMARK_HEDGEHOG_SIGNALING	0.0540983606557377	0.245901639344262	0.248911114434702	0.582519698944974	1.4145676379608	27	CDK5R1 LDB1 ADGRG1 CDK6 NRP2 ETS2 NRP1 NF1 TLE3 DPYSL2 VEGFA TLE1
HALLMARK_MITOTIC_SPINDLE	0.00465482707087873	0.0387902255906561	0.407017918923954	0.429924485275488	1.40633979671751	197	FSCN1 HOOK3 RALBP1 YWHAE ARHGAP5 KIFAP3 PREX1 ARHGEF2 ABL1 WASF2 ATG4B KIF5B MAP1S SUN2 RFC1 CEP57 DOCK2 NUMA1 CDC42 ARHGDIA FGD4 PXN MARCKS CDK5RAP2 PAFAH1B1 PKD2 WASL SAC3D1 MAPRE1 PDLIM5 DOCK4 DYNC1H1 PCGF5 RASA2 NOTCH2 SPTAN1 LRPPRC STAU1 PCNT ARHGEF3 NF1 TIAM1 ARAP3 ARF6 LATS1 FBXO5 RAPGEF5 PPP4R2 SSH2 ARHGEF12 CEP72 INCENP MID1IP1 RANBP9
HALLMARK_FATTY_ACID_METABOLISM	0.0258776386876761	0.12938819343838	0.352487857583619	0.43191376437855	1.34379589854696	131	HPGD HSP90AA1 ACADM SMS PTS SERINC1 HADHB MGLL APEX1 METAP1 ECI2 SDHD SDHA HSPH1 MDH1 ALDOA LDHA SUCLG1 HADH GABARAPL1 ADIPOR2 HMGCL LTC4S HSD17B10 ALDH3A2 SUCLA2 ELOVL5 UROS RAP1GDS1 NBN GPD1 HCCS TRP53INP2 CBR3 PDHB ACOX1 ALAD GSTZ1 CPT2 CCDC58 RDH11 ACADL SDHC EPHX1 CPOX NSDHL HSD17B11
HALLMARK_P53_PATHWAY	0.0178282779142882	0.104111747690362	0.352487857583619	-0.37387851843875	-1.32678662521919	187	IFI30 RPL36 BTG1 FOS ERCC5 TAP1 IER3 CCNG1 RPS27L CDKN1A RPS12 HINT1 RPL18 ZFP36L1 CTSF CASP1 S100A4 FUCA1 IER5 FGF13 ATF3 TRAFD1 RACK1 NUPR1 SEC61A1 GM2A RHBDF2 WWP1 AEN HDAC3 BTG2 TXNIP SP1 DCXR BAK1 SESN1 RCHY1 CD81 RAP2B TOB1 S100A10 SLC3A2 SAT1 FOXO3 PIDD1 RETSAT HEXIM1 DEF6 PDGFA STEAP3 CDKN2A
HALLMARK_INFLAMMATORY_RESPONSE	0.0187401145842651	0.104111747690362	0.352487857583619	-0.377119803479568	-1.33084205678712	181	CCL2 EMP3 IFITM1 IFNAR1 KLF6 CSF1 CDKN1A EIF2AK2 BST2 CCL5 RGS1 ICAM1 CXCL10 IL7R CYBB TLR1 IL18RAP NFKBIA BTG2 IRF7 RIPK2 LY6E AXL CD48 LYN IL10RA CALCRL KCNA3 EDN1 PTGER4 IRF1
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.000864549369050711	0.0108068671131339	0.477270815362862	-0.417525166200725	-1.48906945631483	193	CCL4 CCL2 BTG1 FOS ZFP36 EGR1 SOCS3 IER2 TAP1 SPSB1 KLF10 IER3 KLF6 CSF1 DENND5A ID2 CDKN1A CEBPB CCL5 JUNB ICAM1 CXCL10 BIRC2 IER5 IL7R ATF3 TNF TGIF1 BCL6 TRIB1 NFKBIA RCAN1 BTG2 RIPK2 TNFAIP8 ZC3H12A PLPP3 BCL3 TNIP2 RELB EDN1 SAT1 TIPARP PTGER4 IRF1 NFAT5 SIK1 IFIT2 NFKB2
HALLMARK_ALLOGRAFT_REJECTION	2.55799545739364e-07	4.26332576232274e-06	0.674962860011025	-0.513587131191128	-1.83166662065444	193	CD74 CCL4 RPS19 STAT1 CCL2 H2-AA H2-DMA LY86 RPL39 TAP1 H2-D1 CCR5 CSF1 RPL9 BCL10 FCGR2B H2-OA GPR65 CCL5 NPM1 PTPRC NCK1 ICAM1 B2M FLNA RPS9 TPD52 TNF AKT1 TLR1 ELF4 GBP2 IL18RAP CCR1 RPS3A1 FYB CTSS CSK IRF7 RIPK2 CCR2 MAP3K7 H2-T23
HALLMARK_INTERFERON_GAMMA_RESPONSE	2.24207060467618e-08	1.12103530233809e-06	0.73376198835648	-0.539259326836144	-1.92705942283359	197	IFITM3 IFITM2 CD74 IFI30 STAT1 CCL2 H2-AA LGALS3BP BTG1 H2-DMA SOCS3 H2-EB1 TAP1 H2-D1 CDKN1A STAT2 CMTR1 XAF1 EIF2AK2 IFIT3 EIF4E3 BST2 CCL5 ISG15 FGL2 CASP1 PSMB2 ICAM1 CXCL10 TRIM26 PSME1 B2M IRF9 NCOA3 TRAFD1 LAP3 NFKBIA ZBP1 TXNIP MT2 TRIM14 IRF7 USP18 RIPK2 LY6E H2-T23 CASP4 PML TRIM25 IL10RA PLSCR1 JAK2 H2-Q7
HALLMARK_INTERFERON_ALPHA_RESPONSE	1.0991099076357e-07	2.74777476908924e-06	0.704975715167238	-0.640504572736425	-2.1122575186765	97	IFITM3 IFITM2 CD74 IFI30 LGALS3BP IFITM1 TAP1 H2-D1 CSF1 STAT2 CMTR1 EIF2AK2 IFIT3 BST2 ISG15 CASP1 CXCL10 TRIM26 PSME1 B2M IRF9 TRAFD1 GBP2 LAP3 TXNIP TRIM14 IRF7 USP18 RIPK2 LY6E H2-T23 PARP9 LPAR6 TRIM25 PLSCR1 H2-Q7 CNP SAMD9L IRF1 UBE2L6 IFIT2
