"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","HALLMARK_OXIDATIVE_PHOSPHORYLATION",7.04989064560327e-19,1.08098323232583e-17,1.12391496374483,0.671563990721135,2.2290593746889,162,"COX7A2 COX7B UQCR11 POLR2F UQCRQ NDUFA1 ATP5J ATP5G1 ATP5E NDUFC1 COX6A1 UQCR10 NDUFB7 COX4I1 GPX4 ATP5K COX5B COX6C COX5A ATP5J2 NDUFA7 ATP5H NDUFS6 NDUFB3 ATP5O NDUFB6 ATP5B NDUFA4 COX6B1 NDUFB4 NDUFS7 GRPEL1 TIMM13 UQCRB ATP5G2 COX8A NDUFA3 NDUFAB1 TOMM22 NDUFB8 BAX ATP5D NDUFB2 NDUFA6 MDH2 ISCU ATP5A1 NDUFB5 ATP5L TIMM8B ATP5C1 NDUFA2 TIMM17A PHB2 VDAC2 CYCS MRPL34 MRPL15 ATP6V1F NDUFA8 GLUD1 MRPS12 SDHB SLC25A5 IMMT SLC25A11 COX7A2L NDUFC2 UQCRH ATP6V1G1 ETFB UQCRFS1 NDUFV2 NDUFS3 HSD17B10 NDUFS2 MRPS15 UQCRC1 HSPA9 ATP5G3 ECI1 UQCRC2 MRPL35 ECH1 IDH3G TIMM10 ACAA1A TOMM70A NDUFS8 CYC1"
"2","HALLMARK_MYC_TARGETS_V1",1.38795421354682e-19,3.19229469115769e-18,1.14219120216838,0.665652278138999,2.21188212122202,172,"PPIA RPL22 RPS2 RPS5 SNRPG RPL6 RPS3 RPL14 RPL18 RPL34 RPLP0 SERBP1 RPS6 RACK1 PSMB3 SNRPD2 RPS10 SNRPD3 COX5A RAN EIF3J1 CNBP NME1 EEF1B2 EIF2S2 PCBP1 SET NHP2 PSMA2 HSPE1 NDUFAB1 PSMA7 PTGES3 ERH PSMB2 DDX21 EIF1AX U2AF1 CCT5 SSBP1 HPRT PSMD7 HDGF PSMA1 CCT2 PHB2 EIF2S1 PSMA4 CANX HNRNPD SSB HSP90AB1 EIF3D TXNL4A DEK PSMA6 SNRPD1 CCT7 YWHAE SRSF7 RANBP1 PSMC4 G3BP1 CBX3 MRPL23 HNRNPU DHX15 ABCE1 HNRNPA1 RNPS1 TCP1 NPM1 GSPT1 GNL3 EPRS BUB3 LSM7 HSPD1 PCNA COPS5 EIF4G2 CCT4 PPM1G LSM2 RSL1D1 HNRNPA2B1 HNRNPR YWHAQ EIF4A1 CCT3 SF3B3 PSMD3 DDX18 ACP1 NAP1L1 TARDBP POLE3 EIF3B FBL FAM120A TOMM70A CYC1 PABPC1 CLNS1A EXOSC7 SYNCRIP NOP16 PHB C1QBP"
"3","HALLMARK_DNA_REPAIR",3.28603899116334e-05,0.000116275225841164,0.557332238758646,0.528783077040768,1.71539704797813,112,"BOLA2 POLR2K TAF10 POLR2F RBX1 EDF1 GPX4 DAD1 POLR2G NME1 APRT GTF2H5 MPC2 POLR1D POLR2J POLR2E SUPT4A HPRT POLE4 POLR2I TMED2 MRPL40 BCAP31 VPS28 TAF12 ADRM1 GTF2A2 DGUOK SNAPC5 ALYREF NUDT21 GUK1 PCNA SUPT5 NT5C SRSF6 ARL6IP1 TRP53 SF3A3 RFC2 POLR3GL RALA POLR2H POLD4"
"4","HALLMARK_ADIPOGENESIS",0.000998353721288471,0.00306161807861798,0.45505986738723,0.497085381224887,1.61194262640803,113,"COX7B UQCR11 UQCRQ COX6A1 REEP5 UQCR10 NDUFB7 GPX4 CD302 ATP5O GRPEL1 COX8A NDUFAB1 MDH2 TALDO1 SOD1 SCP2 MRPL15 ATP1B3 NMT1 C3 DNAJC15 SDHB AK2 IMMT DHRS7 UCP2 ETFB ORM1 RTN3 NDUFS3 TKT UQCRC1 DDT SAMM50 MTCH2 ECH1 IDH3G ALDOA ALDH2 CYC1 UBQLN1 CMPK1 ACO2 SUCLG1 JAGN1"
"5","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.0373794557208236,0.0697617939710055,0.321775918075361,0.513398814515279,1.48966831323076,41,"ATOX1 GPX4 NDUFB4 PRDX1 NDUFA6 LAMTOR5 GSR SOD1 SELENOS TXN1 GLRX2 GCLM NDUFS2 MGST1 TXNRD1 SOD2"
"6","HALLMARK_E2F_TARGETS",0.0354214274809716,0.0697617939710055,0.321775918075361,0.43242844948514,1.39470809525411,100,"SNRPB RAN NME1 POLE4 EIF2S1 HNRNPD JPT1 DEK RANBP1 DCTPP1 AK2 PHF5A GSPT1 NUDT21 SMC6 PCNA LUC7L3 LYAR EED PNN PSIP1 PTTG1 TMPO NAP1L1 CTCF UBE2S TRP53 NAA38 TUBB5 RFC2 SMC3 STAG1 SYNCRIP TRA2B GINS4 PA2G4 RPA3 USP1 NOLC1 CKS2 SMC1A SLBP NOP56 ANP32E RFC1 SRSF2 NASP RAD50 POP7 EXOSC8"
"7","HALLMARK_MYC_TARGETS_V2",0.0701149425287356,0.119455087271179,0.179782316298324,0.473704561692888,1.38204680302319,43,"HSPE1 EXOSC5 DCTPP1 CBX3 NPM1 GNL3 MPHOSPH10 HSPD1 IMP4 NIP7 DDX18 MRTO4 NOP16 PES1 TCOF1 PHB WDR43 PPAN PA2G4 WDR74 NOLC1 NOP56 FARSA MYBBP1A"
"8","HALLMARK_PEROXISOME",0.121699196326062,0.174942594718714,0.132846300606183,0.444784481208044,1.29700310399999,45,"CNBP PRDX1 SOD1 SCP2 TSPO FIS1 HSD17B11 HRAS ECH1 ACAA1A YWHAH PABPC1 SOD2 ACSL5 ITGB1BP1 DHRS3 SMARCC1 PEX2 MVP CTBP1"
"9","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.0971184631803629,0.154049976079196,0.144630528034484,0.405351635653505,1.2709054926712,77,"RPS14 NHP2 BANF1 SERP1 IMP3 PDIA6 EIF2S1 SEC11A HSP90B1 LSM4 EXOSC5 KIF5B EIF4A3 LSM1 SPCS1 FUS NPM1 EEF2 EIF4G1 HSPA9 EIF4A1 CALR SEC31A EIF4EBP1 EXOSC4 CNOT4 SSR1 EXOSC1 DCTN1 DNAJC3 HSPA5 NOLC1 SPCS3 CEBPG NOP14 NOP56 EIF4A2"
"10","HALLMARK_MTORC1_SIGNALING",0.0926879505664264,0.152273061644843,0.14551614609036,0.382594123318022,1.24719647335662,129,"PPIA ATP5G1 PSMA3 PSMB5 PDAP1 PRDX1 EIF2S2 HSPE1 CACYBP SERP1 CCNG1 GSR HPRT TCEA1 SEC11A PSMA4 CANX PSMC2 HSP90B1 CXCR4 NMT1 SKAP2 ARPC5L UFM1 PSMC4 IFI30 ENO1 M6PR IMMT EPRS HSPD1 PSMD13 COPS5 UCHL5 HSPA9 CALR RPN1 PNO1 ACTR2 ALDOA PSMD12 HSPA4 TXNRD1 SSR1 STIP1"
