"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","GOBP_CELLULAR_HORMONE_METABOLIC_PROCESS",5.36035357477203e-05,0.00319465307855402,0.557332238758646,0.626631014228128,2.11223837991215,39,"SPP1 DGAT1 RDH12 EGR1 TIPARP DHRS9 DGAT2"
"2","GOBP_RETINOL_METABOLIC_PROCESS",0.00199387542718695,0.0470417092165969,0.431707695803346,0.795701198292805,1.97142769364594,10,"DGAT1 RDH12 DHRS9 DGAT2 RDH11"
"3","GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE",0.00507342380416288,0.0846643065075181,0.407017918923954,0.72634865255232,1.83398144604699,12,"IL1B IL18 ANXA1 SLC11A1"
"4","GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION",0.0109165130232399,0.14199768461028,0.380730400722792,0.723844525526122,1.80174309814934,11,"ACTG1 ACTB MPP7"
"5","GOBP_NEGATIVE_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL",0.00694040929400957,0.105525067532474,0.407017918923954,0.713384367773044,1.8012474998038,12,"IFITM1 IFITM2 IFITM3 TRIM25 LY6E"
"6","GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION",0.0112159509444661,0.144247248800821,0.380730400722792,0.722652652130756,1.79044276212464,10,"CEBPB NLRP3 SYK H2-T23 LGALS9 CD86"
"7","GOBP_LONG_CHAIN_FATTY_ACID_TRANSPORT",0.0031987466880281,0.0638337686131999,0.431707695803346,0.595702334432778,1.76505964823184,24,"THBS1 ANXA1 SLC27A4 FABP5 APOE SYK PNPLA8 AKT2 SLC25A20"
"8","GOBP_CHEMOKINE_PRODUCTION",0.00182823335069029,0.0449955848396508,0.45505986738723,0.511902628279911,1.75238627600673,44,"IL1B S100A9 S100A8 SELENOK EGR1 LILR4B HIF1A ARG2 IL17RA IL18 MEFV SYK"
"9","GOBP_EPHRIN_RECEPTOR_SIGNALING_PATHWAY",0.00241379656946048,0.0536207666501579,0.431707695803346,0.499734516782957,1.71350721454637,45,"ACTG1 ACTB ARPC3 ACTR3 ARPC5 SIPA1L1 ANKS1 LYN SDCBP RAC1 AP2B1 PSEN1"
"10","GOBP_COMPLEMENT_ACTIVATION",0.0181843168326534,0.187941232279478,0.352487857583619,0.659752647979139,1.70931271495174,14,"IL1B C5AR1 CFP RGCC C5AR2"
"11","GOBP_KERATINOCYTE_PROLIFERATION",0.0185242008013142,0.190877382353301,0.352487857583619,0.657976207326567,1.70471024370119,14,"ZFP36 ZFP36L1 TGM1 AREG NOTCH2"
"12","GOBP_P38MAPK_CASCADE",0.00547024854972316,0.0899698090798218,0.407017918923954,0.536131308477251,1.70089281616273,34,"IL1B ZFP36 DUSP1 ZFP36L1 MAP2K3 PER1 CYLD GADD45A XDH"
"13","GOBP_HORMONE_METABOLIC_PROCESS",0.00150251978471543,0.0393763184497868,0.45505986738723,0.480309809255867,1.70073378409251,58,"SPP1 DGAT1 RDH12 EGR1 HIF1A TIPARP DHRS9 PCSK7 DGAT2"
"14","GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION",0.00633750512542906,0.0989981965027069,0.407017918923954,0.555422836749261,1.69232788043513,29,"LILR4B NLRP3 ITPKB NFKBID IL18 ANXA1 NFKBIZ SYK"
"15","GOBP_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION",0.0210076123773044,0.205922756282976,0.352487857583619,0.660546333490599,1.69116482440277,13,"NLRP3 NFKBID IL18 ANXA1 NFKBIZ CD86 CD80"
"16","GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION",0.0168876490394862,0.178975407064745,0.352487857583619,0.668662632437631,1.68832812898654,12,"ZFP36 ZFP36L1 TGM1 AREG NOTCH2"
"17","GOBP_HYALURONAN_METABOLIC_PROCESS",0.00844149561220847,0.120395235959286,0.380730400722792,0.614125906062935,1.68384044533488,19,"IL1B PIM1 CD44 CHP1 IL15"
"18","GOBP_ANDROGEN_METABOLIC_PROCESS",0.0243022490499145,0.223649867946577,0.352487857583619,0.64684117277275,1.67586116487965,14,"SPP1 TIPARP DHRS9"
"19","GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING",0.00880152463541995,0.123909529949678,0.380730400722792,0.560501275812556,1.66907376522959,27,"SPP1 THBS1 PLAUR APOE"
"20","GOBP_ACYLGLYCEROL_HOMEOSTASIS",0.0287667698931587,0.246644410537584,0.352487857583619,0.668813599841989,1.66476397205305,11,"IL18 APOE XBP1 DGAT2 PNPLA8 SESN2"
"21","GOBP_T_HELPER_2_CELL_DIFFERENTIATION",0.0295020648162611,0.249527633354247,0.352487857583619,0.671163825619541,1.66287414878672,10,"NLRP3 IL18 ANXA1 CD86 RARA HLX"
