"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",1.90071026830215e-17,6.32366306264125e-14,1.07686819261983,0.705533954500003,2.87409305820091,94,"RPLP0 RPSA RPS5 UBA52 RPS10 RPS7 RPS16 RPL7 RPS3A1 RPL19 RPS18 RPS27A RPS15A RPS4X RPS27 RPS13 RPL4 RPS24 RPL9 RPL28 RPL37A RPL35 RPL22 RPS9 RPL34 RPL24 RPL8 RPS19 RPL13 RPS3 RPL17 RPL26 RPS20 RPL32 RPL18 RPS26 SEC61B RPS14 RPL18A RPL36 RPL39 RPL35A RPL36A RPS28 SRP19 RPL15 RPS11 RPL37 RPL21 RPL23 RPS6 RPL27A RPL27 RPL29 RPL10 RPL11 RPL6 RPL3 RPS2 RPS23 RPL38"
"2","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY",5.38157718007932e-16,8.95225363906195e-13,1.02766987054358,0.669194136862978,2.81848592561525,109,"RPLP0 RPSA RPS5 UBA52 RPS10 RPS7 RPS16 RPL7 RPS3A1 RPL19 RPS18 RPS27A RPS15A RPS4X RPS27 RPS13 RPL4 RPS24 RPL9 RPL28 RPL37A RPL35 RPL22 RPS9 RPL34 RPL24 RPL8 RPS19 RPL13 RPS3 RPL17 RPL26 RPS20 RPL32 RPL18 RPS26 RPS14 RPL18A RPL36 RPL39 RPL35A RPL36A RPS28 RPL15 RPS11 RPL37 RPL21 RPL23 RPS6 RPL27A RPL27 RPL29 RPL10 RPL11 RPL6 RPL3 RPS2 RPS23 RPL38 ETF1 EIF3E"
"3","GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM",1.01702538404279e-13,8.45910863177591e-11,0.954541630725724,0.646278605153564,2.67882265609943,105,"RPLP0 RPSA RPS5 UBA52 SEC61G RPS10 RPS7 RPS16 RPL7 RPS3A1 RPL19 RPS18 RPS27A RPS15A RPS4X RPS27 RPS13 RPL4 RPS24 RPL9 RPL28 RPL37A RPL35 RPL22 RPS9 RPL34 RPL24 RPL8 RPS19 RPL13 RPS3 RPL17 RPL26 RPS20 RPL32 RPL18 RPS26 SEC61B RPS14 RPL18A RPL36 RPL39 RPL35A RPL36A RPS28 SRP19 CHMP4B RPL15 RPS11 RPL37 RPL21 RPL23 RPS6 RPL27A RPL27 RPL29 RPL10 RPL11 RPL6 RPL3 RPS2 RPS23 RPL38 RAB10 ZFAND2B RPLP2"
"4","GOBP_PROTEIN_TARGETING_TO_MEMBRANE",2.61056684787815e-14,2.89511863429687e-11,0.97599468306432,0.596498504797317,2.5637822969338,140,"RPLP0 RPSA RPS5 UBA52 SEC61G RPS10 RPS7 RPS16 RPL7 RPS3A1 RPL19 RPS18 RPS27A RPS15A RPS4X RPS27 RPS13 RPL4 RPS24 RPL9 RPL28 RPL37A RPL35 RPL22 RPS9 RPL34 RPL24 RPL8 RPS19 RPL13 RPS3 RPL17 RPL26 RPS20 RPL32 RPL18 RPS26 CHP1 FIS1 SEC61B RPS14 RPL18A RPL36 RPL39 RPL35A RPL36A RPS28 SRP19 CHMP4B RPL15 RPS11 RPL37 RPL21 RPL23 NACA RPS6 RPL27A RPL27 HRAS CIB1 RPL29 RPL10 VPS37A RPL11 RPL6 RPL3 RPS2 RPS23 RPL38"
"5","GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM",6.75004878249847e-12,4.49148245987448e-09,0.887074988399873,0.574479338071824,2.42832963060708,125,"RPLP0 RPSA RPS5 UBA52 SEC61G RPS10 RPS7 RPS16 RPL7 RPS3A1 RPL19 RPS18 RPS27A RPS15A RPS4X RPS27 RPS13 RPL4 RPS24 RPL9 RPL28 RPL37A RPL35 RPL22 RPS9 RPL34 RPL24 RPL8 RPS19 RPL13 RPS3 RPL17 RPL26 RPS20 RPL32 RPL18 GJA1 RPS26 SEC61B RPS14 RPL18A RPL36 RPL39 RPL35A RPL36A RPS28 SRP19 CHMP4B RPL15 RPS11 RPL37 RPL21 RPL23 RPS6 RPL27A RPL27 RPL29 RPL10 RPL11 RPL6 RPL3 RPS2 RPS23 RPL38 RAB10 ZFAND2B RPLP2 UBAC2"
"6","GOBP_ACUTE_INFLAMMATORY_RESPONSE",2.45030649598197e-06,0.000407608485606601,0.627256739718528,0.700001682740664,2.36032861858892,35,"HP IL1B PTGS2 FN1 CEBPB PTGES ADAM8 C3 ASS1 NLRP3 TREM1 IL1A"
"7","GOBP_TRANSLATIONAL_INITIATION",1.39818590827954e-11,7.75294086141005e-09,0.875325132024659,0.534704676534557,2.34320945405575,159,"RPLP0 EIF1 RPSA EIF4EBP1 RPS5 UBA52 EIF3F RPS10 RPS7 RPS16 RPL7 RPS3A1 RPL19 RPS18 RPS27A RPS15A RPS4X RPS27 RPS13 RPL4 RPS24 RPL9 RPL28 EIF3K RPL37A RPL35 RPL22 RPS9 RPL34 RPL24 RPL8 RPS19 RPL13 RPS3 RPL17 RPL26 RPS20 EIF6 RPL32 RPL18 RPS26 RPS14 RPL18A RPL36 RPL39 RPL35A RPL36A RPS28 PAIP2 RPL15 RPS11 RPL37 RPL21 RPL23 RPS6 RPL27A RPL27 EIF3H RPL29 RPL10 RPL11 RPL6 RPL3 RPS2 RPS23 RPL38 EIF3E"
"8","GOBP_VIRAL_GENE_EXPRESSION",3.99429703880737e-11,1.89843232115887e-08,0.851339057116899,0.529406049567565,2.31292625014742,160,"RPLP0 RPSA RPS5 UBA52 EIF3F RPS10 RPS7 RPS16 RPL7 RPS3A1 RPL19 RPS18 RPS27A RPS15A RPS4X RPS27 RPS13 RPL4 RPS24 RPL9 RPL28 RPL37A RPL35 RPL22 RPS9 RPL34 RPL24 RPL8 IFITM3 RPS19 RPL13 RPS3 RPL17 RPL26 RPS20 SUPT4A RPL32 RPL18 RPS26 RPS14 RPL18A RPL36 RPL39 RPL35A RPL36A RPS28 RPL15 RPS11 RPL37 RPL21 RPL23 POLR2L RPS6 RPL27A RPL27 RPL29 RPL10 RPL11 RPL6 GTF2B POLR2I SMARCA4 POLR2C RPL3 RPS2 RPS23 RPL38"
"9","GOBP_ACUTE_PHASE_RESPONSE",3.0739206242754e-06,0.000442109998386603,0.627256739718528,0.889648875986902,2.28881750496233,12,"HP IL1B PTGS2 FN1 CEBPB PTGES ASS1 IL1A"
"10","GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE",2.56533180919701e-05,0.00251025262623484,0.575610261071129,0.82004844817107,2.25323974055924,16,"ENO1 PGK1 ALDOA PKM PFKP GAPDH PGAM1 GPI1 TPI1"
