pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_KRAS_SIGNALING_DN	0.00453698998606523	0.0113424749651631	0.407017918923954	0.576588982039418	1.70504204550593	38	SELENOP SGK1 BTG2 SLC29A3 KLK8 CAMK1D PTPRJ SKIL TENT5C SNN MAST3
HALLMARK_MITOTIC_SPINDLE	0.000348023607938656	0.00124294145692377	0.49849310876659	0.454138120927413	1.66931314441888	137	ARHGAP5 EPB41L2 MARCKS SSH2 OPHN1 BIN1 DOCK4 TUBGCP5 DST RAPGEF5 WASF2 FSCN1 CD2AP MID1IP1 HOOK3 FGD4 RASA1 CLIP1 RAPGEF6 APC PREX1 NUMA1 TRIO ARAP3 ABL1 RAB3GAP1 ARHGAP27 PCM1 ARHGAP4 ARHGEF12 MAP1S RICTOR CCDC88A NF1 MID1 STAU1 WASL SUN2 ARHGEF2 KIFAP3 NCK1 TAOK2 CEP192 DOCK2 CSNK1D
HALLMARK_ANDROGEN_RESPONSE	0.00250806783542813	0.00696685509841146	0.431707695803346	0.497384928000302	1.6197969253763	66	MAF HPGD PMEPA1 MERTK SELENOP SGK1 ZMIZ1 ADAMTS1 INPP4B TMEM50A LMAN1 ITGAV LIFR PIAS1 CDK6 PLPP1 SAT1 FKBP5 UBE2J1 B4GALT1
HALLMARK_HEDGEHOG_SIGNALING	0.0137797500108383	0.031317613660996	0.380730400722792	0.64904343310279	1.61784435678296	18	OPHN1 ADGRG1 NRP1 RTN1 CDK5R1 RASA1 LDB1 DPYSL2 CDK6
HALLMARK_TGF_BETA_SIGNALING	0.0570902394106814	0.114180478821363	0.257206466468838	0.477093494302533	1.42935358875091	40	TGFBR1 PMEPA1 SMAD7 SKI TJP1 BMPR2 SKIL ENG TGFB1 APC SMAD1 IFNGR2 XIAP
HALLMARK_PANCREAS_BETA_CELLS	0.0821428571428571	0.128348214285714	0.208955027549354	0.627988762065761	1.41974718964967	12	MAFB LMO2
HALLMARK_MYOGENESIS	0.0695488721804511	0.121145374449339	0.234392647294686	0.39425565930544	1.30496211217876	75	SPARC MEF2C MEF2A ITGB5 NAV2 BIN1 CKB PPFIA4 PLXNB2 TGFB1 EIF4A2 LARGE1 LPIN1 PTP4A3
HALLMARK_UV_RESPONSE_DN	0.0789473684210526	0.127334465195246	0.219250346703755	0.376657138059741	1.28210198463772	89	PMP22 SMAD7 CELF2 TGFBR2 TJP1 ATP2C1 RUNX1 NEK7 NRP1 NR3C1 GCNT1 ZMIZ1 INPP4B MGLL PRKCA MAPK14 NIPBL ATRX VAV2 PTEN PHF3 WDR37 ATP2B1 ATXN1 NFKB1 NR1D2 PIK3CD PRDM2 ADGRL2 TFPI ITGB3 APBB2 CDK13 YTHDC1 SMAD3 SCAF8 PTPRM
HALLMARK_NOTCH_SIGNALING	0.167253521126761	0.232296557120501	0.141225119642531	0.49493428540796	1.26394027068209	20	ST3GAL6 TCF7L2 CUL1 PRKCA DTX4 MAML2 CCND1 PPARD
HALLMARK_COAGULATION	0.120879120879121	0.172684458398744	0.172324344900946	0.382823434903523	1.24672187754583	64	SPARC CFH PDGFB C1QA LGMN TRF PROS1 DUSP6 ANG CTSL CTSH KLK8 LRP1 LAMP2 CD9 MSRB2 CTSO GP9
HALLMARK_PROTEIN_SECRETION	0.199630314232902	0.262671466095924	0.131457611642763	0.35052291408819	1.15612892160071	71	DST ABCA1 RAB14 ADAM10 CLTC LAMP2 LMAN1 CLCN3 STX16 ERGIC3 PPT1 MON2 STX7 CLTA YKT6 TMED10 DOP1A SCAMP1 GNAS SEC31A GOLGA4 NAPG RPS6KA3 AP1G1 GBF1 COPB1 CTSC RAB5A TOM1L1 USO1 DNM1L
HALLMARK_BILE_ACID_METABOLISM	0.232472324723247	0.298041441952881	0.120433371642259	0.368049185668091	1.15357061540122	50	ABCA9 ABCA1 ABCD2 IDH2 HSD17B11 PNPLA8 SLC35B2 SLC29A1 ABCD3 NPC1 PECR FADS1 HSD17B4 CROT SLC23A2 ATXN1
HALLMARK_HEME_METABOLISM	0.278504672897196	0.348130841121495	0.109250039480711	0.309655860363341	1.09975400627651	112	BMP2K BTG2 LMO2 RBM5 PICALM NEK7 KLF3 NR3C1 TNRC6B LAMP2 LPIN2 TENT5C CLCN3 ATP6V0A1 MARK3 ARHGEF12 TNS1 RANBP10 MFHAS1 SEC14L1 GAPVD1 ABCG2 BACH1 FOXJ2 HEBP1 HAGH HTRA2 NCOA4 ENDOD1 FECH USP15 GCLC TAL1
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.391843971631206	0.466480918608578	0.0857844408075645	0.41295697654339	1.06683899667719	21	NUMB CSNK1E CUL1 ADAM17 NCSTN PPARD NCOR2
