pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_MYC_TARGETS_V1	1.07942661398796e-05	0.000127762986175521	0.593325476396405	0.524788296810752	2.17053288473537	59	YWHAQ SERBP1 RPS5 RPS3 RPL34 SNRPG SNRPD2 NPM1 RPL18 RPL22 RACK1 RPS10 DUT RPL14 SET PABPC1 RPS2 PPM1G SRSF3 EEF1B2 EIF2S1 RPL6 HNRNPA3 EIF1AX SSB SRSF7 TRA2B PPIA CNBP RPS6 CBX3 SNRPA1 MRPL9 GLO1 CCT4
HALLMARK_ALLOGRAFT_REJECTION	6.20440492030236e-05	0.000486011718757018	0.538434096309916	0.39963379122598	1.88823715754082	108	GZMA CCL5 GZMB KLRD1 IL2RB NCR1 PRF1 H2-Q7 CCND2 CD7 CD2 STAT4 IFNG FASL LCK IL18RAP IL2RG ITGAL ETS1 PTPRC IRF8 CCND3 IFNGR1 THY1 CD47 CD247 RPL9 RPL39 LTB H2-D1 SOCS1 RPS3A1
HALLMARK_DNA_REPAIR	0.0420771144489667	0.0898920172318834	0.321775918075361	0.390881351757116	1.41677253911296	35	VPS37B CETN2 NT5C POLE4 DUT VPS28 DAD1 POLR2I RFC2 RPA2 POLR2K TRP53 RPA3 SSRP1 DGUOK EDF1 RRM2B NUDT21 POLR1D RBX1 GTF2F1 COX17 POLR2C POLH SURF1
HALLMARK_APICAL_SURFACE	0.183844011142061	0.300818655420491	0.172324344900946	0.470014552481657	1.31202086995448	13	IL2RB IL2RG SULF2 THY1 GATA3
HALLMARK_E2F_TARGETS	0.1328125	0.240084134615385	0.245041785430996	0.34322872425621	1.29606437778369	43	POLE4 PSIP1 DUT RBBP7 EIF2S1 LBR JPT1 DNMT1 SMC4 TRA2B PNN EXOSC8 RFC2 RPA2 SMC1A TRP53 RPA3 PDS5B SLBP SSRP1 MCM6 SMC6 RAN ANP32E NUDT21 RPA1 DEK MYC
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.427792915531335	0.609280819090083	0.105920292736253	0.379568770198906	1.00388916778443	11	CCND2 TCF7 TRP53 LEF1
HALLMARK_SPERMATOGENESIS	0.987841945288754	0.987841945288754	0.0658311958368866	0.148941890744497	0.463385175652586	19	IL12RB2 LPIN1 PEBP1 STRBP
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.977806788511749	0.987841945288754	0.0264649017470855	-0.157072109603337	-0.53209286294597	63	ATP6V0C ATP6V0B LDHB ATP6V1G1
HALLMARK_G2M_CHECKPOINT	0.947513812154696	0.987841945288754	0.030918431706181	-0.189282498439935	-0.581879592850402	34	MARCKS
HALLMARK_UV_RESPONSE_DN	0.952054794520548	0.987841945288754	0.0302754424728262	-0.190474522521703	-0.587947474150646	35	MT1 PMP22 DUSP1 DAB2 GCNT1 NRP1 IGF1R RUNX1 PTEN ABCC1 ATP2C1 TJP1
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.873949579831933	0.955247215165136	0.0354665010333725	-0.220909378661372	-0.673617115039293	33	CDKN1A CALR CLTC ITPR2 RALB GRB2 RAC1 HSP90B1 DAPP1 TNFRSF1A SLC2A1 RPS6KA1 PTEN DUSP3
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.78562091503268	0.879147214441332	0.0372254009247509	-0.23800838998789	-0.782170622615265	51	OLFML3 SYNGR1 FOS TGM2 BLVRB RETREG1 NAV2 NRIP1 RAB31 CCND1 PTGES IL6ST GLA SLC2A1 IGF1R TIPARP ALDH3B1 KLF10 DHRS3
