"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS",2.35190174399707e-40,3.6924857380754e-37,1.6533146023566,0.897448504548781,3.55539860815832,81,"RPS27 RPS20 RPL12 RPS24 RPS19 RPL8 RPS15A RPS7 RPS18 RPS13 RPL36A RPL13 RPL36 RPS3A1 RPS21 RPL39 RPL21 RPL30 RPS5 RPL13A RPS4X RPL17 RPL18A RPL23 RPS16 RPS10 RPL7 RPL27 RPL9 RPL34 RPL37A RPS15 RPL3 RPL38 RPSA RPS26 RPL32 RPL35A RPL14 UBA52 RPS3 RPS2 RPS8 RPL27A RPS28 RPS17 RPL19 RPL10A RPS23 RPL6 RPL26 RPL35 RPL22 RPL28 RPL18 RPS14 RPL5 RPL15 RPL23A RPL4 RPS29 RPL11 RPL37 RPLP2 RPS6 RPL31 RPS27A RPS25 RPL29 RPS12 RPS11 RPLP1 FAU"
"2","KEGG_RIBOSOME",1.18133995580832e-39,6.18234576873023e-37,1.6407416852705,0.889172668352783,3.53702515032934,82,"RPS27 RPS20 RPL12 RPS24 RPS19 RPL8 RPS15A RPS7 RPS18 RPS13 RPL36A RPL13 RPL36 RPS3A1 RPL22L1 RPS21 RPL39 RPL21 RPL30 RPS5 RPL13A RPS4X RPL17 RPL18A RPL23 RPS16 RPS10 RPL7 RPL27 RPL9 RPL34 RPL37A RPS15 RPL3 RPL38 RPSA RPS26 RPL32 RPL35A RPL14 UBA52 RPS3 RPS2 RPS8 RPL27A RPS28 RPS17 RPL19 RPL10A RPS23 RPL6 RPL26 RPL35 RPL22 RPL28 RPL18 RPL5 RPL15 RPL23A RPL4 RPS29 RPL11 RPL37 RPLP2 RPS6 RPL31 RPS27A RPS25 RPL29 RPS12 RPS11 RPLP1 FAU"
"3","REACTOME_NONSENSE_MEDIATED_DECAY_NMD",2.12953902398802e-37,6.68675253532239e-35,1.58945578468201,0.848803128065979,3.52627557324617,101,"RPS27 RPS20 RPL12 RPS24 RPS19 RPL8 RPS15A RPS7 RPS18 RPS13 RPL36A RPL13 RPL36 RPS3A1 RPL22L1 RPS21 RPL39 RPL21 RPL30 RPS5 RPL13A RPS4X RPL17 RPL18A RPL23 RPS16 RPS10 RPL7 RPL27 RPL9 RPL34 RPL37A RPS15 RPL3 RPL38 RPSA RPS26 RPL32 RPL35A RPL14 UBA52 RPS3 RPS2 RPS8 RPL27A RPS28 RPS17 RPL19 RPL10A RPS23 RPL6 RPL26 RPL35 RPL22 RPL28 RPL18 RPS14 RPL5 RPL15 RPL23A RPL4 RPS29 RPL11 RPL37 RPLP2 RPS6 RPL31 RPS27A RPS25 RPL29 RPS12 RPS11 RPLP1 FAU"
"4","REACTOME_SELENOAMINO_ACID_METABOLISM",5.17616746720576e-34,1.01582286543913e-31,1.51610760180865,0.836740888306952,3.48667012976812,98,"RPS27 RPS20 RPL12 RPS24 RPS19 RPL8 RPS15A RPS7 RPS18 RPS13 RPL36A RPL13 RPL36 RPS3A1 RPL22L1 RPS21 RPL39 RPL21 RPL30 RPS5 RPL13A RPS4X RPL17 RPL18A RPL23 RPS16 RPS10 RPL7 RPL27 RPL9 RPL34 RPL37A RPS15 RPL3 RPL38 RPSA RPS26 RPL32 RPL35A RPL14 UBA52 RPS3 RPS2 RPS8 RPL27A RPS28 RPS17 RPL19 RPL10A RPS23 RPL6 RPL26 RPL35 RPL22 RPL28 RPL18 RPS14 RPL5 RPL15 RPL23A RPL4 RPS29 RPL11 RPL37 RPLP2 RPS6 RPL31 RPS27A RPS25 RPL29 RPS12 RPS11 SARS RPLP1 FAU"
"5","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",5.87680799982795e-37,1.53776475995498e-34,1.5829282179456,0.833472469647894,3.46938039562507,110,"RPS27 RPS20 RPL12 RPS24 RPS19 RPL8 RPS15A RPS7 RPS18 RPS13 RPL36A RPL13 RPL36 RPS3A1 RPL22L1 RPS21 RPL39 RPL21 RPL30 RPS5 RPL13A RPS4X RPL17 RPL18A RPL23 RPS16 RPS10 RPL7 RPL27 RPL9 RPL34 RPL37A RPS15 RPL3 RPL38 RPSA RPS26 RPL32 RPL35A RPL14 UBA52 RPS3 RPS2 RPS8 RPL27A RPS28 RPS17 RPL19 RPL10A RPS23 RPL6 RPL26 RPL35 RPL22 RPL28 RPL18 RPS14 RPL5 RPL15 RPL23A RPL4 RPS29 RPL11 RPL37 RPLP2 RPS6 RPL31 RPS27A EIF3E EIF4A2 EIF3I RPS25 RPL29 RPS12 RPS11 EIF3G RPLP1 FAU EIF3M EIF5B RPL24 EIF3D EIF3H EIF4E RPL36AL RPL10 RPS9 EIF3F"
"6","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION",6.19765123720024e-40,4.86515622120219e-37,1.64704014100292,0.883416771523376,3.46567511443453,86,"RPS27 RPS20 RPL12 RPS24 RPS19 RPL8 RPS15A RPS7 RPS18 RPS13 RPL36A RPL13 RPL36 RPS3A1 RPL22L1 RPS21 RPL39 RPL21 RPL30 RPS5 RPL13A RPS4X RPL17 RPL18A RPL23 RPS16 RPS10 RPL7 RPL27 RPL9 RPL34 RPL37A RPS15 RPL3 EEF1G RPL38 RPSA RPS26 RPL32 RPL35A RPL14 UBA52 RPS3 RPS2 RPS8 RPL27A RPS28 RPS17 RPL19 RPL10A RPS23 RPL6 RPL26 RPL35 RPL22 RPL28 RPL18 RPS14 RPL5 RPL15 RPL23A RPL4 RPS29 RPL11 RPL37 RPLP2 RPS6 RPL31 RPS27A EEF1B2 RPS25 RPL29 RPS12 RPS11 RPLP1 FAU"
"7","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",2.12720542329476e-31,3.33971251457277e-29,1.45334466856494,0.82108431006089,3.41112025911189,101,"RPS27 RPS20 RPL12 RPS24 RPS19 RPL8 RPS15A RPS7 RPS18 RPS13 RPL36A RPL13 RPL36 RPS3A1 RPL22L1 RPS21 RPL39 RPL21 RPL30 RPS5 RPL13A RPS4X RPL17 RPL18A RPL23 RPS16 RPS10 RPL7 RPL27 RPL9 RPL34 RPL37A RPS15 RPL3 RPL38 RPSA RPS26 RPL32 RPL35A RPL14 UBA52 RPS3 RPS2 RPS8 RPL27A RPS28 RPS17 RPL19 RPL10A RPS23 RPL6 RPL26 RPL35 RPL22 RPL28 RPL18 RPS14 RPL5 RPL15 RPL23A RPL4 RPS29 RPL11 RPL37 RPLP2 RPS6 RPL31 RPS27A RPS25 RPL29 RPS12 RPS11 RPLP1 FAU"
"8","REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS",1.1979503180463e-32,2.08975777703632e-30,1.48853970961455,0.766886531253857,3.38212404355223,138,"RPS27 RPS20 RPL12 RPS24 RPS19 RPL8 RPS15A RPS7 RPS18 RPS13 RPL36A RPL13 RPL36 RPS3A1 RPL22L1 RPS21 RPL39 RPL21 RPL30 RPS5 RPL13A RPS4X RPL17 RPL18A RPL23 RPS16 RPS10 RPL7 RPL27 RPL9 RPL34 RPL37A RPS15 RPL3 RPL38 RPSA RPS26 RPL32 RPL35A RPL14 UBA52 RPS3 RPS2 RPS8 RPL27A RPS28 RPS17 RPL19 RPL10A RPS23 RPL6 RPL26 RPL35 RPL22 RPL28 RPL18 RPS14 RPL5 RPL15 RPL23A RPL4 RPS29 RPL11 RPL37 RPLP2 RPS6 RPL31 RPS27A RPS25 RPL29 RPS12 RPS11"
"9","REACTOME_RRNA_PROCESSING",2.48971032418099e-34,5.58406458423451e-32,1.52292160289117,0.76043806932142,3.34160341054819,150,"RPS27 RPS20 RPL12 RPS24 RPS19 RPL8 RPS15A RPS7 RPS18 RPS13 RPL36A RPL13 RPL36 RPS3A1 RPL22L1 RPS21 RPL39 RPL21 RPL30 RPS5 RPL13A RPS4X RPL17 RPL18A RPL23 RPS16 RPS10 RPL7 RPL27 RPL9 RPL34 RPL37A RPS15 RPL3 RPL38 RPSA RPS26 RPL32 RPL35A RPL14 UBA52 RPS3 RPS2 RPS8 RPL27A RPS28 DDX21 RPS17 RPL19 RPL10A RPS23 RPL6 RPL26 NCL RPL35 RPL22 RPL28 RPL18 RPS14 RPL5 RPL15 RPL23A RPL4 RPS29 RPL11 RPL37 RPLP2 RPS6 RPL31 RPS27A RPS25 RPL29 NOP58 RPS12 WDR43 RPS11 IMP3 NOP14 RPLP1 NOP56 FAU TRMT112 NOP10 RPL24 WDR12 SNU13 GAR1 RPL36AL RPL10 RPS9 EXOSC3 NOL12 EXOSC8 FTSJ3 TRMT10C THUMPD1 RPP21 XRN2"
"10","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY",5.18100158174401e-29,6.25705575641392e-27,1.39518713415833,0.831898921548892,3.29789889134962,88,"RPS27 RPS20 RPL12 RPS24 RPS19 RPL8 RPS15A RPS7 RPS18 RPS13 RPL36A RPL13 RPL36 RPS3A1 RPL22L1 RPS21 RPL39 RPL21 RPL30 RPS5 RPL13A RPS4X RPL17 RPL18A RPL23 RPS16 RPS10 RPL7 RPL27 RPL9 RPL34 RPL37A RPS15 RPL3 RPL38 RPSA RPS26 RPL32 RPL35A RPL14 UBA52 RPS3 RPS2 RPS8 RPL27A RPS28 RPS17 RPL19 RPL10A RPS23 RPL6 RPL26 RPL35 RPL22 RPL28 RPL18 RPS14 RPL5 RPL15 RPL23A RPL4 RPS29 RPL11 RPL37 RPLP2 RPS6 RPL31 RPS27A RPS25 RPL29 RPS12 RPS11 RPLP1 FAU"
