"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","KEGG_LYSOSOME",4.18672042396603e-07,2.08430784349876e-05,0.674962860011025,0.583798019825857,2.04611881184373,94,"HEXB LGMN MAN2B1 CTSS CTSF LAPTM5 ARSB CTSD PLA2G15 CD164 HEXA ASAH1 CTSL GNS CTSH SORT1 CLTC CTSA LAPTM4A TPP1 ACP2 LAMP2 ATP6V0B ATP6V0A2 LAMP1 PPT1 CTSO SCARB2 CTSZ AGA ATP6V0A1 AP1B1 NPC1 FUCA1 NAGLU NAGPA GUSB TCIRG1 CD68 NAGA ATP6AP1 GAA CLTA"
"2","REACTOME_TRAFFICKING_AND_PROCESSING_OF_ENDOSOMAL_TLR",2.74496140553288e-06,0.000117586486255618,0.627256739718528,0.890031978308131,2.02784930436506,12,"LGMN CTSS UNC93B1 CTSL HSP90B1 TLR3 TLR7"
"3","WP_PURINERGIC_SIGNALING",9.17160225089587e-05,0.00174165890166497,0.538434096309916,0.795900114008712,1.99210151082836,16,"P2RY12 P2RY13 P2RY6 LPAR6 ADORA3 P2RX7"
"4","REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION",9.63857655434241e-05,0.00181165898092844,0.538434096309916,0.653298711740701,1.94483191059807,40,"MEF2C MEF2A EGR1 SGK1 JUND DUSP7 DUSP6 RPS6KA1 FOSB EP300 FOS CDK5R1 LYL1 MAPK14 CREB1"
"5","REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS",4.36467626160457e-05,0.00111662967692717,0.557332238758646,0.87644720854022,1.91691335701495,10,"P2RY12 P2RY13 P2RY6 LPAR6 ADORA3"
"6","REACTOME_ERK_MAPK_TARGETS",0.000253279663157363,0.00395185455019077,0.49849310876659,0.798062352516739,1.90883774612692,14,"MEF2C MEF2A DUSP7 DUSP6 RPS6KA1 MAPK14"
"7","BIOCARTA_ALK_PATHWAY",0.000380914463012647,0.00531548818840375,0.49849310876659,0.753742019520143,1.90583919987138,17,"TGFBR1 MEF2C TGFBR2 BMPR2 TGFB1 APC SMAD1 GSK3B"
"8","BIOCARTA_TGFB_PATHWAY",0.000869793215568637,0.0108721442094857,0.477270815362862,0.748650481152413,1.8738378451467,16,"TGFBR1 SMAD7 TGFBR2 EP300 SKIL TGFB1 APC"
"9","REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES",0.0008735490461476,0.0108721442094857,0.477270815362862,0.712509928005766,1.85552478768265,21,"MEF2C JUN MEF2A DUSP7 DUSP6 RPS6KA1 FOS MAPK14 CREB1"
"10","WP_EXTRACELLULAR_VESICLEMEDIATED_SIGNALING_IN_RECIPIENT_CELLS",0.000957976330849117,0.0118429020229804,0.477270815362862,0.73754459561088,1.80657300704066,15,"TGFBR1 TGFBR2 TGFB1 TGFA APC"
"11","REACTOME_RND3_GTPASE_CYCLE",0.00116486138533901,0.0140240174627088,0.45505986738723,0.667818076304124,1.80615490844731,25,"ARHGAP5 DST CKB PIK3R1 PICALM KTN1 NISCH CCDC88A"
"12","WP_ESC_PLURIPOTENCY_PATHWAYS",0.000399889906742059,0.00553832487382611,0.49849310876659,0.589014111693854,1.78824561112859,45,"JUN SELENOP PDGFB SMAD7 IL6ST BMPR2 FOS APC SMAD1 LIFR GSK3B PTEN PDGFA LRP6 LRP5"
"13","PID_MAPK_TRK_PATHWAY",0.00132262734738198,0.0151935269948506,0.45505986738723,0.652690974291736,1.78518557732776,26,"MEF2C EGR1 RPS6KA1 FOS CDK5R1 EHD4 PRKCD MAPK14 CREB1 MAP3K2"
"14","WP_PATHWAYS_AFFECTED_IN_ADENOID_CYSTIC_CARCINOMA",0.00135980998672222,0.0154377707758185,0.45505986738723,0.583933300398766,1.74102613778567,42,"JMJD1C CEBPA ARID1A EP300 MAML3 BRD1 NSD1 DTX4 KMT2C KANSL1 ATRX SMARCA2 SETD2 MGA KAT6A PTEN"
"15","REACTOME_CDC42_GTPASE_CYCLE",0.000332782669930951,0.00482398083718549,0.49849310876659,0.496814101512953,1.73834377836401,93,"ARHGAP5 SRGAP2 OPHN1 FGD2 DOCK10 GIT2 ARHGAP17 PIK3R1 DOCK8 PLD1 ARHGAP45 KTN1 FGD4 FMNL3 PREX1 ARHGAP39 TRIO ARAP3 ARHGAP22 ARHGEF6 ARHGAP31 SPATA13 GMIP ARHGAP27 VAV2 ARHGAP4 ARHGEF12 PAK1 YKT6 JUP DOCK9 WASL DOCK7 SH3PXD2A FNBP1 STARD8"
"16","REACTOME_RHOB_GTPASE_CYCLE",0.00126018199655972,0.0146914888459683,0.45505986738723,0.565287914531141,1.71621292616799,45,"RHOB ARHGAP5 OPHN1 ROCK2 PIK3R1 SOWAHC PREX1 ARHGAP39 MYO9A VAV2 PKN1 ARHGEF12 ARHGEF1 JUP PKN2"
"17","BIOCARTA_HER2_PATHWAY",0.00425362156047264,0.0395715702747,0.407017918923954,0.700049777369172,1.71473160932387,15,"IL6RA IL6ST PIK3R1 EP300 PIK3CG"
"18","KEGG_GLYCOSAMINOGLYCAN_DEGRADATION",0.00496180959012557,0.0445836744634698,0.407017918923954,0.752434337608772,1.71434677100118,12,"HEXB ARSB HEXA GNS NAGLU GUSB GLB1 IDS"
"19","WP_GLYCOSAMINOGLYCAN_DEGRADATION",0.00496180959012557,0.0445836744634698,0.407017918923954,0.752434337608772,1.71434677100118,12,"HEXB ARSB HEXA GNS NAGLU GUSB GLB1 IDS"
"20","REACTOME_MYOGENESIS",0.00277548402368523,0.0282455335449071,0.431707695803346,0.735426251152626,1.71426679552103,13,"MEF2C MEF2A TCF4 ABL1 MAPK14"
"21","KEGG_OTHER_GLYCAN_DEGRADATION",0.00528610639453273,0.0472346034076329,0.407017918923954,0.750246737779242,1.70936254245585,12,"HEXB MAN2B1 HEXA AGA FUCA1 MAN2B2 GLB1"
"22","KEGG_ABC_TRANSPORTERS",0.00974604174577798,0.0744904933432491,0.380730400722792,0.668328310471963,1.68987035284589,17,"ABCA9 ABCA1 ABCD2 ABCC5 ABCC3 ABCB4 ABCD3 ABCG2"
"23","PID_A6B1_A6B4_INTEGRIN_PATHWAY",0.00562261124162988,0.0490845967160296,0.407017918923954,0.624688781988555,1.68382183673262,24,"ITGA6 PMP22 YWHAH PIK3R1 CD9 PRKCA"
"24","REACTOME_COMPLEMENT_CASCADE",0.0102693114989144,0.0772084562489812,0.380730400722792,0.664316325353306,1.67972603514777,17,"CFH CD81 C1QC C1QA C1QB PROS1 C3AR1"
"25","REACTOME_NGF_STIMULATED_TRANSCRIPTION",0.00836900012382994,0.0661617949703637,0.380730400722792,0.615321421455252,1.66417448863433,25,"EGR1 SGK1 JUND FOSB EP300 FOS CDK5R1 LYL1 CREB1"
"26","WP_PRADERWILLI_AND_ANGELMAN_SYNDROME",0.0113959642662595,0.0829698267922922,0.380730400722792,0.649508445782243,1.65456098910389,18,"CYFIP1 TUBGCP5 HERC2 FEZ2 UBE3A MDM4 CDK6 NIPA2 PCM1 CCND1"
"27","REACTOME_SIGNALING_BY_NTRKS",0.00230333154056832,0.0241064585098117,0.431707695803346,0.483045332826043,1.65278692254731,80,"MEF2C MEF2A EGR1 SGK1 JUND DUSP7 DUSP6 RPS6KA1 FOSB PIK3R1 CLTC EP300 FOS CDK5R1 LYL1 MAPK14 PTPRO CREB1"
"28","REACTOME_RAC1_GTPASE_CYCLE",0.000707239388344746,0.00923925498816327,0.477270815362862,0.462408979175864,1.65225267153878,114,"ARHGAP5 SRGAP2 OPHN1 DOCK4 CYFIP1 DOCK10 GIT2 WASF2 ARHGAP17 PIK3R1 DOCK8 PLD1 ARHGAP45 NCKAP1L KTN1 CHN2 ARHGAP12 PREX1 ARHGAP39 NCF1 TRIO ARAP3 ARHGAP22 ARHGEF6 ARHGAP31 VRK2 SPATA13 GMIP ARHGAP27 VAV2 PKN1 ARHGAP4 PAK1 NISCH ARHGAP25 YKT6 DOCK9 PKN2 SH3BP1 WASL"
"29","WP_WNT_SIGNALING_PATHWAY_NETPATH",0.0080380643508735,0.0649390988346886,0.380730400722792,0.569322011686108,1.65169802436545,35,"TCF4 CSNK1E ARRB2 TCF7L2 APC GSK3B PRKCA CDK6 CSNK1A1 CCND1 LRP6 NFATC2 LRP5 PI4K2A CSNK1D PRKCB MAPK8 BCL9 NLK"
"30","REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS",0.0161702956220414,0.107142750128778,0.352487857583619,0.689903441963537,1.65013889835789,14,"ABHD12 DAGLB ABHD6 MGLL PRKCD DGKD"
"31","PID_S1P_S1P2_PATHWAY",0.00906348446371087,0.0704427779837782,0.380730400722792,0.671871393312649,1.6457102805507,15,"JUN GNA15 FOS GNAQ GNA12 MAPK14 PAK1"
"32","REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM",0.00757540524746924,0.062294180651064,0.407017918923954,0.641015312925804,1.6420933501495,19,"HEXB ST3GAL6 HEXA GNS B4GALT4 B4GALT1 B4GALT6 GLB1 ST3GAL2 B4GAT1"
"33","REACTOME_RHOA_GTPASE_CYCLE",0.00229483152633245,0.0241064585098117,0.431707695803346,0.47152656725559,1.64107119426226,91,"ARHGAP5 OPHN1 ROCK2 PIK3R1 ARHGEF40 PLD1 SOWAHC ARHGAP45 KTN1 LMAN1 FMNL3 PREX1 ARHGAP39 TRIO ARAP3 ARHGAP22 ARHGAP31 GMIP MYO9A VAV2 PKN1 ARHGAP4 ARHGEF12 EMC3 ABCD3 ARHGEF1 ATP6AP1 YKT6 JUP PKN2 BCAP31 FAF2 DDRGK1 ARHGEF2 MACO1 STARD8 DOCK2 STX5A"
"34","PID_ALK1_PATHWAY",0.0145264278404676,0.0987368268713699,0.380730400722792,0.629990838881632,1.64062783073024,21,"TGFBR1 SMAD7 TGFBR2 BMPR2 ARRB2 ENG TGFB1 SMAD1"
"35","REACTOME_RAC3_GTPASE_CYCLE",0.00729091574202093,0.0607686280398306,0.407017918923954,0.504268913274758,1.6340595593061,62,"ARHGAP5 SRGAP2 OPHN1 CYFIP1 DOCK10 GIT2 WASF2 ARHGAP17 PIK3R1 NCKAP1L LMAN1 PREX1 ARHGAP39 NCF1 TRIO ARAP3 VRK2 VAV2"
