pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_INTERFERON_ALPHA_RESPONSE	8.30348949747581e-21	1.53614555703303e-19	1.1778932614942	0.774933075943959	2.71217476297235	73	CXCL10 RSAD2 ISG15 GBP2 IFIT3 LY6E IFITM3 RTP4 PARP14 ISG20 PSMB8 DDX60 IRF7 IRF1 SELL IFIT2 HERC6 IFITM1 PSMB9 OASL1 BST2 USP18 H2-T23 TRIM12C CMPK2 TXNIP PSME2 B2M TAP1 PSME1 H2-D1 EPSTI1 STAT2 NMI H2-Q10 IFITM2 TRAFD1 IRF9 GBP3 IFI35 IL4RA SAMD9L IRF2 TENT5A EIF2AK2 TMEM140 CSF1 OAS1A PARP9 OGFR IFIH1 IFI27
HALLMARK_INTERFERON_GAMMA_RESPONSE	5.63965903165045e-25	2.08667384171067e-23	1.29512308741004	0.736321448971549	2.67254188149165	105	CXCL10 RSAD2 ISG15 IFIT3 LY6E FGL2 IFITM3 RTP4 PARP14 ISG20 STAT1 SAMHD1 PSMB8 CXCL9 XAF1 DDX60 IRF7 IRF1 IFIT2 HERC6 ZBP1 PSMB9 OASL1 BST2 USP18 OAS3 H2-T23 CMPK2 TXNIP DDX58 PSME2 B2M TAP1 PSME1 H2-D1 RNF213 EPSTI1 STAT2 TAPBP NMI H2-Q10 IFITM2 TRAFD1 TNFAIP2 SPPL2A IRF9 GBP3 IFI35 IL4RA SAMD9L IRF2 CASP4 EIF2AK2 MYD88 IL18BP PSMB10 VAMP8 ZNFX1 OGFR IFIH1 IFI27 OAS2 PTPN6 LCP2 NLRC5 CASP8 ADAR SP110 SOCS3 GBP9 MVP CASP1
HALLMARK_ALLOGRAFT_REJECTION	1.07400167796999e-06	9.93451552122237e-06	0.643551836150722	0.621781261462041	2.07822267853895	50	GBP2 STAT1 CXCL9 IRF7 MMP9 H2-T23 CTSS B2M TAP1 H2-D1 TAPBP H2-Q10 IL4RA LTB CCR1 TAP2 CCND2 CSF1 CFP PSMB10 PTPRC TLR2 FYB PTPN6 GCNT1 LYN LCP2 SPI1 IFNGR1 FGR IL1B IL18RAP
HALLMARK_INFLAMMATORY_RESPONSE	3.37917861347972e-05	0.000208382681164583	0.557332238758646	0.580712794521495	1.95258286086056	51	CXCL10 LY6E RTP4 CXCL9 IRF7 IRF1 SELL IFITM1 BST2 CSF3R TAPBP NMI IL4RA C5AR1 BTG2 EIF2AK2 CSF1 TLR2 LYN LCP2 CLEC5A MXD1 CD82 IL15RA IL1B IL18RAP NAMPT
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.00225242364324289	0.0104174593499984	0.431707695803346	0.549435113507409	1.76766764174173	36	CXCL10 STAT1 CXCL9 IRF1 IL1R2 CSF3R STAT2 IRF9 IL4RA LTB TNFRSF1A CCR1 MYD88 CSF1 IL17RA TLR2 IFNGR1 SOCS3 IL15RA IL1B STAT3 CRLF2 SOCS1 IL13RA1
HALLMARK_APOPTOSIS	0.00335434919039056	0.0137901022271612	0.431707695803346	0.514218191488042	1.70054727810783	44	IFITM3 ISG20 IRF1 IGFBP6 TXNIP TAP1 TSPO ANXA1 BTG2 CASP4 CCND2 PPT1 GSN HMGB2 CREBBP CASP8 IFNGR1 CASP1 RARA IL1B
HALLMARK_IL2_STAT5_SIGNALING	0.028708465513925	0.0817087095396327	0.352487857583619	0.509433140559209	1.60514757984704	32	CXCL10 FGL2 IFITM3 SELL IL1R2 GBP3 IL4RA LTB CCND2 CSF1 PRNP IFNGR1 MXD1
HALLMARK_KRAS_SIGNALING_UP	0.0591517857142857	0.140844561210856	0.193813302725311	0.474259890667278	1.4613161084804	29	CXCL10 PSMB8 MMP9 CTSS CXCR4 CCND2 DUSP6 TSPAN13 LCP1 CD37 GADD45G
HALLMARK_APICAL_JUNCTION	0.0617283950617284	0.140844561210856	0.190023305279108	0.484601815904897	1.45719054353413	25	MMP9 TGFBI ZYX SKAP2 PTPRC ACTB CAP1 FYB PFN1 MYH9
HALLMARK_UV_RESPONSE_UP	0.178294573643411	0.314138058324105	0.104343952581949	0.408607306314232	1.2685783641383	30	IRF1 H2-T23 TAP1 FOS H2-D1 H2-Q10 BTG2 PPT1 LYN JUNB TMBIM6 FOSB RAB27A
