pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.10742558506629e-43	4.87267257429168e-42	1.72082439707331	0.845310600976815	3.91631828727478	99	CCL4 TNF IL1A CXCL2 TNFAIP3 PTGS2 CXCL3 CCRL2 IL23A TRAF1 NFKBIA CXCL1 ICAM1 F3 GADD45B TNFSF9 CFLAR BCL2A1A IER3 TGIF1 IER5 G0S2 PPP1R15A TNFAIP2 NR4A1 SOD2 REL EHD1 INHBA NFKB1 MAFF CCNL1 KDM6B CDKN1A ZFP36 LAMB3 BHLHE40 PNRC1 PFKFB3 GADD45A NFKB2 NR4A3 MAP3K8 TNIP1 PLEK ATF3 PDE4B MCL1 TANK OLR1 SQSTM1 ZC3H12A TIPARP KLF6 ICOSL MXD1 TLR2 ID2 JUN ETS2 PTPRE CD69 BIRC3 JUNB NAMPT KLF10 PER1 SLC2A6 NFKBIE DUSP2 GCH1 BCL6 PLK2 TNFAIP8 B4GALT5
HALLMARK_INFLAMMATORY_RESPONSE	4.98488789162186e-09	1.09667533615681e-07	0.761460801445585	0.592826622131315	2.55039227717778	72	IL1A CCRL2 NFKBIA ICAM1 NLRP3 F3 CSF3 TNFSF9 TNFRSF1B SLC31A2 INHBA NFKB1 FPR1 CDKN1A PTAFR CYBB SEMA4D IL10 IRAK2 PDE4B OLR1 KLF6 ICOSL MXD1 TLR2 ADORA2B SLC31A1 PTPRE CD69 SGMS2 NAMPT IL10RA
HALLMARK_HYPOXIA	8.93311223049001e-05	0.000982642345353901	0.538434096309916	0.472193919689137	2.01133164405274	70	TNFAIP3 F3 IER3 PPP1R15A PIM1 HK2 MAFF WSB1 CDKN1A ZFP36 BHLHE40 PNRC1 PFKFB3 ATF3 RBPJ TIPARP KLF6 JUN ADORA2B ZFP292 HMOX1 LDHA DDIT4 CCNG2 PFKP KDM3A HSPA5 NOCT SLC2A1 P4HA1 PFKL
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.000712128229618121	0.00606517205593043	0.477270815362862	0.528757139817013	1.90766885536132	37	TNF CXCL2 CXCL3 CXCL1 TNFRSF1B PIM1 MAP3K8 TLR2 JUN HMOX1 FAS
HALLMARK_TGF_BETA_SIGNALING	0.0224404071947793	0.0617111197856431	0.352487857583619	0.516805424804605	1.69305184684267	23	TGIF1 PPP1R15A ID3 FURIN ID2 SKIL JUNB KLF10
HALLMARK_APOPTOSIS	0.00426667919662799	0.0215660644787225	0.407017918923954	0.395991500812292	1.6867439480882	70	TNF IL1A GADD45B CFLAR IER3 SOD2 CDKN1A GADD45A BCL2L11 ATF3 MCL1 SQSTM1 ETF1 CASP4 JUN HMOX1 CD69 BIRC3
HALLMARK_IL2_STAT5_SIGNALING	0.0045487674661993	0.0215660644787225	0.407017918923954	0.394262651687945	1.67691537877776	67	NFKBIZ TRAF1 GADD45B TNFRSF1B PIM1 HK2 MAFF MAPKAPK2 BHLHE40 MAP3K8 BATF IL10 FURIN KLF6 CTSZ MXD1
HALLMARK_UV_RESPONSE_UP	0.00490137829061875	0.0215660644787225	0.407017918923954	0.392023663839962	1.66739230288126	67	NFKBIA CXCL1 ICAM1 NR4A1 SOD2 CHKA BCL2L11 FURIN ATF3 SQSTM1 BSG HMOX1 EIF5 PRKCD JUNB TFRC GCH1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.00680145360968393	0.0261386530408437	0.407017918923954	0.42743633017686	1.65520221878959	45	CXCL2 TNFAIP3 CXCL3 CXCL1 GADD45B INHBA GADD45A ID2 JUN
HALLMARK_P53_PATHWAY	0.0132824940387476	0.043675363998804	0.380730400722792	0.366345262416815	1.5760495449571	72	IL1A TNFSF9 IER3 IER5 PPP1R15A CDKN1A RALGDS GADD45A HSPA4L ATF3 SLC7A11 CDK5R1 MXD1 ABCC5 JUN PTPRE HMOX1 DDIT4 FAS PLK2 SAT1 DRAM1 NUPR1 UPP1 STOM
