pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_ESTROGEN_RESPONSE_LATE	0.156996587030717	0.475540830247515	0.208955027549354	0.39907764008338	1.28337019678663	21	SFN CD9 S100A9 IMPA2 ARL3 SLC9A3R1 PTPN6
HALLMARK_GLYCOLYSIS	0.115537848605578	0.385126162018592	0.266350657088526	0.330440313178822	1.25687737592866	43	FAM162A EGLN3 PYGL QSOX1 CHST12 MIF NDUFV3 PGAM1 ALDOA PGK1 GYS1 PFKP GFPT1 MXI1
HALLMARK_MITOTIC_SPINDLE	0.195571955719557	0.488929889298893	0.193813302725311	0.356538307512645	1.22447233689655	28	EZR GSN FLNA SPTAN1 VCL RALBP1 ACTN4 WASF2 RHOF NCK1 CDC42EP2 TUBA4A CLIP1
HALLMARK_P53_PATHWAY	0.394422310756972	0.657370517928287	0.138022242496643	0.268516227975806	1.0213401892942	43	FAM162A SFN JUN NDRG1 APP SAT1 RNF19B NUPR1 GM2A STOM HMOX1 SERTAD3
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.623456790123457	0.859940400170285	0.0908241419007155	0.318567421151539	0.863374384313385	12	CD9 LGALS3 SREBF2
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.936170212765957	0.985442329227324	0.0762797180809272	0.187028819162193	0.622489016298432	24	SFN RAC1 NCK1 NOD1 CFL1 RALB
HALLMARK_ADIPOGENESIS	0.988593155893536	0.989795918367347	0.0770736734944102	0.151013696268611	0.567713246962287	40	GBE1 REEP5 PGM1 ALDOA AK2 DRAM2 STOM NMT1 SQOR
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.989795918367347	0.989795918367347	0.0713052987340038	0.155314270649561	0.484011338482481	19	EIF4EBP1 CEBPB NFYB SPCS3 DDIT4 YWHAZ HSP90B1 FUS EXOSC1 DNAJC3 VEGFA NPM1 BANF1 PREB SERP1 RPS14 NABP1 EEF2
HALLMARK_PEROXISOME	0.876106194690266	0.973451327433628	0.037770500132479	-0.262294923792054	-0.655765759940826	12	PRDX1 SCP2 PABPC1 CNBP
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.909489051094891	0.983231406589071	0.0355420211253902	-0.246673101287568	-0.658599665566737	16	PRDX1 JUNB GLRX
HALLMARK_APICAL_JUNCTION	0.842618384401114	0.962992439315559	0.0369160593316849	-0.244421716191464	-0.737242028999598	26	TGFBI CD274 ACTG1 SYK ICAM1
HALLMARK_ANDROGEN_RESPONSE	0.796101949025487	0.939861978310877	0.0429311093452583	-0.288319500691463	-0.739476468640179	13	SLC38A2 ARID5B
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.798882681564246	0.939861978310877	0.0395172228473919	-0.263824862395597	-0.769189021231226	22	FOS GLA IGF1R TIPARP
HALLMARK_MYOGENESIS	0.781021897810219	0.939861978310877	0.0425877779273254	-0.288590255956908	-0.770515492232222	16	IFRD1 GADD45B
HALLMARK_HEME_METABOLISM	0.719346049046322	0.92818845038235	0.0431901998334182	-0.267946881532527	-0.838328200623901	32	NUDT4 PICALM ACP5 BTG2 SMOX LPIN2 SDCBP LAMP2 ADIPOR1
HALLMARK_MTORC1_SIGNALING	0.717948717948718	0.92818845038235	0.0404934829859503	-0.247334853852912	-0.871241233466351	59	IFRD1 PRDX1 FGL2 GLA HSPA5 BTG2 PPIA CFP ETF1 PPP1R15A ACTR3 NFKBIB SLC6A6 ATP5G1 GLRX
