"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","GOBP_OXIDATIVE_PHOSPHORYLATION",3.68157241663059e-36,1.21823231266306e-32,1.56318197862453,0.805139232337165,3.54403353040506,109,"ATP5G1 NDUFA4 NDUFC1 CDK1 NDUFA12 UQCR11 ATP5G2 UQCC2 NDUFS5 ATP5J2 UQCR10 NDUFB8 ATP5J NDUFA5 MT-ND1 UQCRQ NDUFB11 COX6C NDUFA11 NDUFC2 ATP5G3 UQCRB ATP5K ATP5O NDUFB2 PARK7 NDUFAB1 NDUFA2 NDUFV3 MT-CYTB COX6A1 CHCHD10 COX7B COX5A MT-ND2 COX7C COX4I1 COX6B1 NDUFS6 NDUFS8 NDUFA13 MT-ND4L NDUFA8 NDUFA3 NDUFB10 NDUFB7 CHCHD2 ATP5E COX7A2 CCNB1 COX5B COX8A NDUFB5 NDUFA1 CYCS MT-ND3 NDUFA9 CYC1 NDUFS3 ATP5B NDUFV2 ATP5H MT-CO3 NDUFB4 ATP5D NDUFB6 NDUFS7 MT-ND4 SDHC NDUFS2 ATP5C1 ATP5L ATP5A1 MT-ATP8 MT-ATP6 MT-CO2 NDUFA7 NDUFB9 SDHD NDUFB3 VCP NDUFV1"
"2","GOBP_RESPIRATORY_ELECTRON_TRANSPORT_CHAIN",1.29433868679134e-28,2.14148335729627e-25,1.38774608305349,0.803940287268734,3.42091868519861,86,"NDUFA4 NDUFC1 CDK1 NDUFA12 UQCR11 ETFB NDUFS5 UQCR10 NDUFB8 NDUFA5 MT-ND1 UQCRQ NDUFB11 COX6C NDUFA11 NDUFC2 UQCRB NDUFB2 PARK7 NDUFAB1 NDUFA2 NDUFV3 MT-CYTB COX6A1 COX7B COX5A MT-ND2 COX7C COX4I1 COX6B1 NDUFS6 NDUFS8 NDUFA13 MT-ND4L NDUFA8 NDUFA3 NDUFB10 NDUFB7 CHCHD2 CCNB1 COX5B COX8A NDUFB5 NDUFA1 CYCS MT-ND3 NDUFA9 CYC1 NDUFS3 SDHB NDUFV2 MT-CO3 NDUFB4 NDUFB6 NDUFS7 MT-ND4 SDHC NDUFS2 ETFA MT-CO2 NDUFA7 NDUFB9 SDHD NDUFB3 NDUFV1"
"3","GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT",1.79701069278141e-27,1.9821027941379e-24,1.3575740855908,0.817329015313195,3.40700550594389,78,"NDUFA4 NDUFC1 CDK1 NDUFA12 UQCR11 NDUFS5 UQCR10 NDUFB8 NDUFA5 MT-ND1 UQCRQ NDUFB11 COX6C NDUFA11 NDUFC2 UQCRB NDUFB2 PARK7 NDUFAB1 NDUFA2 NDUFV3 MT-CYTB COX6A1 COX7B COX5A MT-ND2 COX7C COX4I1 COX6B1 NDUFS6 NDUFS8 NDUFA13 MT-ND4L NDUFA8 NDUFA3 NDUFB10 NDUFB7 CHCHD2 CCNB1 COX5B COX8A NDUFB5 NDUFA1 CYCS MT-ND3 NDUFA9 CYC1 NDUFS3 NDUFV2 MT-CO3 NDUFB4 NDUFB6 NDUFS7 MT-ND4 SDHC"
"4","GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE",1.98628603123297e-17,3.86624733961758e-15,1.07686819261983,0.840510185339366,3.1548162637476,44,"NDUFA4 NDUFC1 NDUFA12 NDUFS5 NDUFB8 NDUFA5 MT-ND1 NDUFB11 NDUFA11 NDUFC2 NDUFB2 PARK7 NDUFAB1 NDUFA2 NDUFV3 MT-ND2 NDUFS6 NDUFS8 NDUFA13 MT-ND4L NDUFA8 NDUFA3 NDUFB10 NDUFB7 NDUFB5 NDUFA1 MT-ND3 NDUFA9 NDUFS3 NDUFV2 NDUFB4 NDUFB6 NDUFS7 MT-ND4 NDUFS2 NDUFA7 NDUFB9 NDUFB3 NDUFV1"
"5","GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",9.59572702289165e-21,4.13789319507434e-18,1.1778932614942,0.739067687856843,3.13874482904817,89,"RPS2 RPS17 RPL35 RPS12 RPL12 SSR2 RPS26 RPL10A ARL6IP1 RPL36A RPLP1 RPL31 RPL14 RPS8 RPL3 RPS29 RPL15 RPS25 RPL32 RPL11 RPL5 RPS15 RPL29 RPL7A RPS20 RPS18 RPL26 RPS6 RPL13A RPL21 RPS23 RPL27A SSR1 RPS27A RPL39 RPL28 UBA52 RPSA RPL13 RPLP2 RPL6 RPS28 RPS11 RPL35A RPL23 RPL37 RPL10 RPL19 RPL27 RPS15A RPL22 SEC61B RPS24 RPL23A RPS19 RPS10 SRP14 RPL38 RPS21 RPS3 RPL24 RPS5 RPL4 RPLP0 SRP9 RPS4X RPL37A RPL7 RPL30 RPS7"
"6","GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM",8.97797632862282e-21,4.13789319507434e-18,1.1778932614942,0.729780673544183,3.11177399853307,93,"RPS2 RPS17 RPL35 RPS12 RPL12 RPS26 RPL10A RPL36A RPLP1 SPCS1 RPL31 HSPA5 RPL14 RPS8 SPCS2 RPL3 RPS29 RPL15 RPS25 RPL32 RPL11 RPL5 RPS15 RPL29 RPL7A RPS20 RPS18 RPL26 RPS6 RPL13A RPL21 RPS23 RPL27A RPS27A RPL39 RPL28 SEC61G UBA52 RPSA RPL13 RPLP2 RPL6 RPS28 RPS11 RPL35A RPL23 RPL37 RPL10 RPL19 RPL27 RPS15A RPL22 SEC61B RPS24 RPL23A RPS19 RPS10 SRP14 RPL38 RPS21 RPS3 RPL24 RPS5 RPL4 RPLP0 SRP9 RPS4X SPCS3 RPL37A EDEM1 RPL7 RPL30 RPS7"
"7","GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY",1.43794595977072e-17,2.97385198805082e-15,1.07686819261983,0.768362175089959,3.10443153901254,65,"NDUFC1 NDUFA12 UQCC2 NDUFS5 NDUFB8 NDUFA5 MT-ND1 NDUFB11 NDUFA11 NDUFC2 NDUFB2 NDUFAB1 NDUFA2 NDUFV3 MT-ND2 NDUFS6 NDUFS8 NDUFA13 NDUFA8 NDUFA3 NDUFB10 COX20 NDUFB7 NDUFB5 NDUFA1 MT-ND3 NDUFA9 NDUFS3 COA3 NDUFV2 NDUFB4 TMEM126A NDUFB6 NDUFS7 MT-ND4 NDUFAF2 SDHAF4 NDUFS2 NDUFA7 DMAC1 NDUFB9 NDUFAF8 NDUFB3 NDUFV1"
"8","GOBP_CELLULAR_RESPIRATION",3.20958586275685e-23,2.6551299049656e-20,1.24623277191648,0.700415695163432,3.09775221539551,121,"NDUFA4 NDUFC1 CDK1 NDUFA12 UQCR11 ETFB NDUFS5 UQCR10 NDUFB8 NDUFA5 MT-ND1 UQCRQ NDUFB11 COX6C NDUFA11 NDUFC2 UQCRB NDUFB2 PARK7 NDUFAB1 NDUFA2 NDUFV3 MDH1 MT-CYTB COX6A1 COX7B COX5A CISD1 MT-ND2 COX7C COX4I1 COX6B1 NDUFS6 NDUFS8 NDUFA13 MT-ND4L NDUFA8 NDUFA3 NDUFB10 NDUFB7 CHCHD2 CCNB1 COX5B COX8A NDUFB5 NDUFA1 CYCS MT-ND3 NDUFA9 CYC1 NDUFS3 SDHB NDUFV2 MT-CO3 NDUFB4 ATP5D NDUFB6 NDUFS7 MT-ND4 SDHC SDHAF4 NDUFS2 ETFA MT-CO2 NDUFA7 IDH3A NDUFB9 SDHD NDUFB3 VCP NDUFV1 SUCLG2 SUCLG1 IDH2 BLOC1S1 MYBBP1A UQCRH"
"9","GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY",6.83743037330095e-17,1.25694761695849e-14,1.05746357275086,0.811897450266963,3.08832927114276,49,"NDUFC1 NDUFA12 NDUFS5 NDUFB8 NDUFA5 MT-ND1 NDUFB11 NDUFA11 NDUFC2 NDUFB2 NDUFAB1 NDUFA2 NDUFV3 MT-ND2 NDUFS6 NDUFS8 NDUFA13 NDUFA8 NDUFA3 NDUFB10 NDUFB7 NDUFB5 NDUFA1 MT-ND3 NDUFA9 NDUFS3 NDUFV2 NDUFB4 TMEM126A NDUFB6 NDUFS7 MT-ND4 NDUFAF2 NDUFS2 NDUFA7 DMAC1 NDUFB9 NDUFAF8 NDUFB3 NDUFV1"
"10","GOBP_ELECTRON_TRANSPORT_CHAIN",1.10471184479437e-20,4.13789319507434e-18,1.1778932614942,0.689873666197616,3.04126703260766,112,"NDUFA4 NDUFC1 PHGDH CDK1 NDUFA12 UQCR11 ETFB NDUFS5 UQCR10 NDUFB8 NDUFA5 MT-ND1 UQCRQ NDUFB11 COX6C NDUFA11 NDUFC2 UQCRB NDUFB2 PARK7 NDUFAB1 NDUFA2 NDUFV3 MT-CYTB COX6A1 AKR1B3 COX7B AKR1A1 COX5A MT-ND2 COX7C COX4I1 COX6B1 NDUFS6 NDUFS8 NDUFA13 MT-ND4L NDUFA8 NDUFA3 NDUFB10 NDUFB7 CYB5A CHCHD2 COX7A2 CCNB1 COX5B COX8A NDUFB5 NDUFA1 CYCS MT-ND3 NDUFA9 CYC1 NDUFS3 SDHB NDUFV2 MT-CO3 NDUFB4 QDPR FDX2 NDUFB6 NDUFS7 MT-ND4 SDHC NDUFAF2"
"11","GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM",2.40446867238167e-19,7.95638683691093e-17,1.13308993200902,0.685886828287632,3.0191124961808,109,"RPS2 RPS17 RPL35 RPS12 RPL12 RPS26 RPL10A RPL36A RPLP1 SPCS1 RPL31 HSPA5 RPL14 RPS8 SPCS2 RPL3 RPS29 RPL15 RPS25 RPL32 RPL11 RPL5 RPS15 RPL29 RPL7A RPS20 RPS18 RPL26 RPS6 RPL13A RPL21 RPS23 RPL27A RPS27A RPL39 RPL28 SEC61G UBA52 RPSA DDRGK1 RPL13 RPLP2 KDELR2 RPL6 BCAP31 RPS28 RPS11 GPAA1 RPL35A RPL23 RPL37 RPL10 RPL19 RPL27 RPS15A RPL22 SEC61B RPS24 RPL23A RPS19 RPS10 SRP14 RPL38 RPS21 RPS3 RPL24 RPS5 RPL4 RPLP0 SRP9 RPS4X SPCS3 RPL37A EDEM1 RPL7 RPL30 RPS7"
"12","GOBP_TRANSLATIONAL_TERMINATION",2.85541923115117e-15,3.63407009072277e-13,1.00731795687447,0.718361740288512,2.97104908504663,72,"EIF5A MRPL20 MRPL42 MRPS14 MRPL51 MRPL12 MRPL28 MRPL18 MRPL11 CHCHD1 MRPS28 MRPS15 MRPL34 MRPL23 MRPS36 MRPL13 MRPS21 MRPS18A MRPL41 MRPL58 MRPL35 MRPL27 MRPL17 MRPS33 GADD45GIP1 MRPS11 MRPS25 MRPL36 MRPS12 MRPL55 MRPS16 TRMT112 MRPS7 MRPL49 MRPS17 MRPS34 MRPS24 MRPS18C MRPL16 MRPS18B MRPL54 MRPL57 MRPL21 AURKAIP1 MRPL15 MRPL2 MRPS6 MRPL46 GSPT1 MRPL52 MRPS10 MRPL53 MRPL48 MRPS26 MRPL3 MRPL40 MRPS22"
"13","GOBP_MITOCHONDRIAL_TRANSLATION",2.18007728657792e-15,3.0057815588693e-13,1.00731795687447,0.709458246617958,2.95735023127553,78,"UQCC2 MRPL20 MRPL42 MRPS14 C1QBP MRPL51 MRPL12 MRPL28 MRPL18 MRPL11 CHCHD1 MRPS28 MRPS15 MRPL34 COA3 MRPL23 MRPS36 MRPL13 MRPS21 MRPS18A MRPL41 MRPL58 MRPL35 MRPL27 MRPL17 MRPS33 GADD45GIP1 MRPS11 MRPS25 MRPL36 MRPS12 NDUFA7 MRPL55 MRPS16 MRPS7 MRPL49 MRPS17 MRPS34 MRPS24 MRPS18C MRPL16 MRPS18B MRPL54 MRPL57 MRPL21 AURKAIP1 MRPL15 MRPL2 TSFM MRPS6 MRPL46 MRPL52 MRPS10 MRPL53 MRPL48 MRPS26 MRPL3 MRPL40 MPV17L2 MRPS22"
"14","GOBP_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION",1.68636481115786e-14,1.86006038670712e-12,0.97599468306432,0.73053162697391,2.95158389695384,65,"MRPL20 MRPL42 MRPS14 MRPL51 MRPL12 MRPL28 MRPL18 MRPL11 CHCHD1 MRPS28 MRPS15 MRPL34 MRPL23 MRPS36 MRPL13 MRPS21 MRPS18A MRPL41 MRPL58 MRPL35 MRPL27 MRPL17 MRPS33 GADD45GIP1 MRPS11 MRPS25 MRPL36 MRPS12 MRPL55 MRPS16 MRPS7 MRPL49 MRPS17 MRPS34 MRPS24 MRPS18C MRPL16 MRPS18B MRPL54 MRPL57 MRPL21 AURKAIP1 MRPL15 MRPL2 MRPS6 MRPL46 MRPL52 MRPS10 MRPL53 MRPL48 MRPS26 MRPL3 MRPL40 MRPS22"
"15","GOBP_MITOCHONDRIAL_GENE_EXPRESSION",2.49735215680699e-15,3.30549531474973e-13,1.00731795687447,0.686545432339152,2.92138127037498,86,"UQCC2 CHCHD10 MRPL20 MRPL42 MRPS14 C1QBP MRPL51 MRPL12 MRPL28 MRPL18 MRPL11 CHCHD1 MRPS28 MRPS15 MRPL34 COA3 MRPL23 MRPS36 MRPL13 MRPS21 MRPS18A MRPL41 MRPL58 MRPL35 MRPL27 MRPL17 MRPS33 GADD45GIP1 MRPS11 MRPS25 MRPL36 MRPS12 NDUFA7 MRPL55 MRPS16 MRPS7 MRPL49 MRPS17 MRPS34 MRPS24 MRPS18C MRPL16 MRPS18B MRPL54 MRPL57 MRPL21 HSD17B10 AURKAIP1 MRPL15 MRPL2 TSFM MRPS6 MRPL46 MRPL52 MRPS10 MRPL53 MRPL48 MRPS26 MRPL3 MRPL40 MPV17L2 MRPS22"
"16","GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY",4.09074579190279e-16,6.76813891270317e-14,1.03769615548758,0.654573392302152,2.85465156730963,105,"RPS2 RPS17 RPL35 RPS12 RPL12 RPS26 RPL10A RPL36A RPLP1 RPL31 RPL14 RPS8 RPL3 RPS29 RPL15 RPS25 RPL32 RPL11 RPL5 RPS15 RPL29 RPL7A RPS20 RPS18 RPL26 RPS6 RPL13A RPL21 RPS23 RPL27A RPS27A RPL39 RPL28 UBA52 RPSA RPL13 RPLP2 RPL6 RPS28 RPS11 RPL35A RPL23 RPL37 RPL10 RPL19 RPL27 RPS15A RPL22 NCBP2 RPS24 RPL23A RPS19 RPS10 RPL38 RPS21 RPS3 RPL24 RPS5 RPL4 RPLP0 RPS4X RPL37A RPL7 RPL30 RPS7 GSPT1"
