"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","GOBP_NAD_METABOLIC_PROCESS",1.70800555204589e-10,3.13866353587861e-08,0.826657301178302,0.857228350411248,2.45507854343533,34,"TPI1 BST1 ALDOA LDHA PGAM1 PGK1 PFKP GAPDH PKM ENO1 HK2 PFKL NQO1 GPI1 HK1 HK3 NADK NMRK1"
"2","GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE",1.07112651598438e-07,1.33337975005927e-05,0.704975715167238,0.888987166879361,2.29246141644668,20,"TPI1 ALDOA PGAM1 PGK1 PFKP GAPDH PKM ENO1 HK2 PFKL GPI1 HK1 HK3"
"3","GOBP_GLUCOSE_CATABOLIC_PROCESS",1.38244540720997e-06,0.000152424480754951,0.643551836150722,0.835950070876576,2.25003350227992,24,"TPI1 ALDOA PGAM1 PGK1 PFKP GAPDH PKM ENO1 HK2 PFKL GPI1 HK1 HK3"
"4","GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS",3.824195823063e-06,0.000368939292030003,0.610526878385931,0.732998554258992,2.15597775493861,39,"TPI1 ALDOA PGAM1 PGK1 PFKP GAPDH PKM ENO1 HK2 PFKL GPI1 PGM1 HK1 HK3"
"5","GOBP_REGULATION_OF_LIPID_STORAGE",1.79172421887106e-05,0.00140471402823092,0.575610261071129,0.745201543382202,2.1342368329452,34,"HILPDA NFKBIA TNF EHD1 PLIN2 C3 IKBKE ZC3H12A OSBPL8 ABHD5 PLIN3 NR1H2 SREBF2 PNPLA2"
"6","GOBP_NADH_METABOLIC_PROCESS",1.70540365242288e-05,0.00137107347806248,0.575610261071129,0.772067865427803,2.1243860691641,29,"TPI1 ALDOA PGAM1 PGK1 PFKP GAPDH PKM ENO1 HK2 PFKL NQO1 GPI1 HK1 HK3"
"7","GOBP_PHAGOSOME_ACIDIFICATION",2.9768631490575e-05,0.00216749337588923,0.575610261071129,0.811300895722533,2.10228465013108,21,"ATP6V1E1 ATP6V0C RAB20 ATP6V1A ATP6V1G1 ATP6V0E RAB7 ATP6V1C1 ATP6V1F ATP6V0D1 ATP6V1D ATP6V0B ATP6V1B2"
"8","GOBP_TRANSITION_METAL_ION_TRANSPORT",4.95459655668839e-06,0.000466336295420988,0.610526878385931,0.620777861391483,2.04797451679195,74,"LCN2 FTH1 FTL1 ATP6V1E1 SLC31A2 ATP6V0C COX17 ATP6V1A ATP6V1G1 SLC25A37 ATP6V0E SLC11A1 SLC31A1 ATP6V1C1 TFRC ATP6V1F ATP6V0D1 ATP6V1D ATP6V0B TRPM2 ATP6V1B2 LTF"
"9","GOBP_IRON_ION_TRANSPORT",3.73347083514355e-05,0.00261953890051254,0.557332238758646,0.663559335399582,2.03189365551778,51,"LCN2 FTH1 FTL1 ATP6V1E1 ATP6V0C ATP6V1A ATP6V1G1 SLC25A37 ATP6V0E SLC11A1 ATP6V1C1 TFRC ATP6V1F ATP6V0D1 ATP6V1D ATP6V0B ATP6V1B2 LTF"
"10","GOBP_ACTIVATION_OF_MAPKKK_ACTIVITY",8.90279581527144e-05,0.00554127242760202,0.538434096309916,0.89429796235455,2.02727209851542,10,"GADD45B TNF GADD45A GADD45G"
"11","GOBP_MODIFIED_AMINO_ACID_TRANSPORT",0.000175100807403887,0.00925635638043288,0.518848077743792,0.825079621834166,1.99258450401708,15,"SLC7A11 ABCC1 ABCC5 SLC9A3R1 SLC6A13 SLC22A4"
"12","GOBP_LEUKOCYTE_AGGREGATION",0.000488879336586741,0.0203191808969482,0.477270815362862,0.865779101624968,1.98484449421105,11,"S100A8 S100A9 CD44 IL1B SEMA4D MSN RAC2 NR4A3"
"13","GOBP_OLIGOPEPTIDE_TRANSPORT",0.000304012963992475,0.014664825350587,0.49849310876659,0.875284895648269,1.98417163170973,10,"SLC7A11 ABCC1 SLC15A3 ABCC5 SLC9A3R1"
"14","GOBP_PROTEIN_NITROSYLATION",0.000535065345341795,0.0210695629354489,0.477270815362862,0.845156800362529,1.98351642262588,12,"TXN1 S100A8 S100A9 NOS2 GAPDH"
"15","GOBP_NEGATIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.000976294808443286,0.03304843566476,0.477270815362862,0.710849283137433,1.94500380423107,28,"ACOD1 CD14 TNFAIP3 IRAK3 PIRA2 CD300LF LY96 CD300A TLR6"
