"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","HALLMARK_MYC_TARGETS_V1",2.08676079533607e-09,1.04338039766803e-07,0.774939030136436,0.55278954977726,2.09560355532008,194,"RPLP0 RPL18 RPS5 NAP1L1 RACK1 RPL14 RPL22 PSMA7 RPL34 EEF1B2 RPS6 RPS10 RPL6 RPS3 SNRPG HSP90AB1 NPM1 RPS2 SRSF3 PSMD8 COX5A NHP2 PPIA SNRPD2 HSPE1 U2AF1 PSMB2 LSM7 SNRPD1 PSMA2 PSMA4 PSMB3 EIF1AX HNRNPA3 YWHAE DEK G3BP1 CCT5 YWHAQ HNRNPA1 SNRPD3 MRPL23 SLC25A3 EIF3D PHB2 EIF2S2 FBL ERH SNRPB2 NDUFAB1 PCBP1 TCP1 PSMD14 VDAC3 SERBP1 SET TOMM70A C1QBP CCT2 CCT3 PSMC4 CCT4 UBE2E1 UBE2L3 EIF4H CYC1 HNRNPC"
"2","HALLMARK_OXIDATIVE_PHOSPHORYLATION",8.69123766782037e-08,1.08640470847755e-06,0.704975715167238,0.530311129609609,2.01330408296709,188,"NDUFA6 ATP5D CYCS COX7C MDH2 ATP5E ATP5H COX5B COX5A COX6C ATP5J2 UQCRH ATP5C1 COX7B ATP1B1 HSD17B10 MPC1 COX7A2L NDUFV2 FH1 ATP5L GPX4 ATP5G1 ECH1 MGST3 UQCRFS1 NDUFS8 ISCU COX6B1 UQCRB ATP5G2 NDUFB8 NDUFB5 NDUFB4 NDUFA2 ATP5O ATP5K ACAA1A NDUFC2 ATP5A1 NDUFB7 NDUFB3 ACADM SUCLG1 CYB5A UQCR10 COX4I1 ATP5B NDUFA7 SLC25A3 NDUFB2 NDUFC1 PHB2 GLUD1 NDUFA3 NDUFB6 ETFA NDUFAB1 TIMM13 COX17 COX8A UQCRQ VDAC3 GRPEL1 TOMM22 SLC25A11 TOMM70A NDUFS2 CS ATP5G3 NDUFV1 SDHD MRPL11 NDUFA1 CYC1 UQCR11 NDUFS6 UQCRC2 NDUFA5 MRPL15 MRPL35 MRPS15 ETFB NDUFA8 ACAT1 SUCLA2 POLR2F"
"3","HALLMARK_INTERFERON_ALPHA_RESPONSE",0.001194842732757,0.00597421366378502,0.45505986738723,0.503849536945227,1.74081844737574,89,"CD74 IFITM1 IFITM2 IFITM3 IFI30 PSMB8 PSMB9 BST2 PSME1 PSME2 CD47 EPSTI1 PLSCR1 H2-T23 MVB12A NCOA7 SP110 IFI35 IRF7 PSMA3 IFI44 TAP1 CNP UBE2L6 H2-M3"
"4","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.00161618821848563,0.00734631008402559,0.45505986738723,0.414002482638208,1.5649032004658,175,"H2-EB1 H2-AA CD74 IFITM2 IFITM3 IFI30 H2-DMA CIITA PSMB8 PSMB9 BST2 PSME1 PSME2 EPSTI1 ITGB7 PSMB10 ST8SIA4 SRI PLSCR1 JAK2 CCL5 CD40 H2-T23 STAT4 MTHFD2 PSMB2 KLRK1 SP110 PSMA2 SAMHD1 HIF1A IFI35 SLAMF7 IRF7 STAT3 PSMA3 MYD88 MVP IFI44 GPR18 P2RY14"
"5","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.0703900092215821,0.135365402349196,0.287805130535564,0.431596633517956,1.40204866014737,56,"FABP5 ACTG1 CXCL16 FDPS PMVK S100A11 IDI1 PLSCR1 ANXA5 LGALS3 CYP51 ECH1 ALCAM LDLR SREBF2 HMGCS1 HMGCR SQLE MVD FDFT1"
"6","HALLMARK_ALLOGRAFT_REJECTION",0.0114109971309375,0.0300289398182566,0.380730400722792,0.374072501591793,1.39567821844181,158,"H2-AA CD74 H2-DMB1 KLRD1 H2-DMA CD7 CFP CCR2 RPS19 RPS9 H2-OA RPL39 RPS3A1 CD47 RPL9 PSMB10 BCL3 ST8SIA4 CCL22 H2-DMB2 NPM1 JAK2 CCL5 CD40 H2-T23 IKBKB STAT4 TIMP1 CCND2 EIF5A IL2RG CCND3 FGR MAP4K1"
"7","HALLMARK_DNA_REPAIR",0.909774436090226,0.947681704260652,0.123257226381337,0.22622830056599,0.821179157343357,133,"TAF10 POLR2E NT5C EDF1 GPX4 POLD4 NUDT21 SUPT4A HCLS1 POLB POLR2J POLR1D RALA RBX1 COX17 DAD1 ALYREF POLR2H ADCY6 POLD1 PDE4B"
"8","HALLMARK_MYC_TARGETS_V2",0.99213630406291,0.99213630406291,0.0259033757772498,-0.208762199772739,-0.542543123648931,49,"HK2"
"9","HALLMARK_E2F_TARGETS",0.991001124859393,0.99213630406291,0.016838053046391,-0.215879859541243,-0.629866288794347,143,"STMN1 HMGB2 CKS2 PRDX4 CDKN1A BIRC5 TRA2B GSPT1 TOP2A PTTG1 RAD21 PCNA SLBP ATAD2 STAG1 ILF3 LIG1 CDK1 MCM7 CDCA3 MKI67 CDCA8 CDKN1B MCM3 CDKN3 CCNB2 NASP TK1 SMC4 SPC24 PNN TUBB5 RRM2 CDC25B RAD50 LBR SYNCRIP EED TACC3 MRE11A UBE2S CTCF"
"10","HALLMARK_PEROXISOME",0.869182389937107,0.924662116954369,0.0305608138615649,-0.274123976037793,-0.749791899266849,76,"SOD2 PRDX5 ABCC5 CADM1 ABCD2 HSD17B11 DHRS3 CLN8 SLC35B2 TOP2A VPS4B"
"11","HALLMARK_FATTY_ACID_METABOLISM",0.709639953542393,0.771347775589557,0.0364548541965309,-0.306997328461702,-0.873585052564076,109,"LTC4S G0S2 GLUL HPGD MIF SERINC1 ALDOA RAP1GDS1 KMT5A HSD17B11"
"12","HALLMARK_APICAL_JUNCTION",0.708139534883721,0.771347775589557,0.0366082221336689,-0.307818834077567,-0.874670910485135,106,"MMP9 FYB SIRPA EPB41L2 TSPAN4 CD274 EVL CD34 PTPRC ADAM15 TJP1 SGCE ICAM1 CAP1 RASA1 PTEN THY1 ITGB1 VCAN RAC2 B4GALT1 CTNND1 LDLRAP1 PBX2 NF1 ACTN4 NECTIN2 SDC3 CDK8 ADAM9 TIAL1 CRAT WASL"
"13","HALLMARK_SPERMATOGENESIS",0.637065637065637,0.723938223938224,0.0461379160269737,-0.341570349753482,-0.896167724805383,51,"SLC2A5 TLE4 SLC12A2 IP6K1 AGFG1 CDK1 MLLT10 GSTM5 CLGN CDKN3 CCNB2 BRAF GSG1 ZC3H14 RFC4 PEBP1 DBF4 LPIN1 PHF7"
"14","HALLMARK_NOTCH_SIGNALING",0.60961810466761,0.708858261241407,0.0524827622635459,-0.400320921022702,-0.909366447970099,20,"ST3GAL6 DTX4 NOTCH1 CUL1 TCF7L2 PPARD MAML2 PSEN2 HES1 ARRB1"
