"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","HALLMARK_PROTEIN_SECRETION",0.0361052076432848,0.100292243453569,0.321775918075361,0.449722921021369,1.54440482673481,41,"CD63 DST ERGIC3 LAMP2 PPT1 CLTA GNAS CTSC RAB14 ABCA1 STX16 ADAM10 CLTC"
"2","HALLMARK_COAGULATION",0.0404407194987644,0.101101798746911,0.321775918075361,0.397830216877395,1.44847467444978,60,"SPARC C1QA CTSL LGMN TRF CTSH CFH PDGFB PROS1 ANG CD9 KLK8 LAMP2 CTSB"
"3","HALLMARK_HEDGEHOG_SIGNALING",0.0815450643776824,0.145616186388719,0.231126709673834,0.521314255562023,1.43642416626136,16,"OPHN1 ADGRG1 NRP1 CDK5R1 DPYSL2 LDB1 CDK6 RASA1 RTN1 NF1 NRP2"
"4","HALLMARK_MYOGENESIS",0.059538938280967,0.124039454752015,0.321775918075361,0.386154272880298,1.40445594914747,56,"SPARC CKB BIN1 MEF2C ITGB5 PPFIA4 PLXNB2 NAV2 MEF2A"
"5","HALLMARK_KRAS_SIGNALING_DN",0.104446835100906,0.180080750173976,0.287805130535564,0.435219763666132,1.37100943205357,32,"SELENOP SLC29A3 SGK1 KLK8 PTPRJ TENT5C CAMK1D SKIL SNN CCDC106"
"6","HALLMARK_PANCREAS_BETA_CELLS",0.136752136752137,0.213675213675214,0.175204047558551,0.55725022309369,1.36101390881978,10,"MAFB LMO2 SPCS1"
"7","HALLMARK_MYC_TARGETS_V2",0.134529147982063,0.213675213675214,0.181383128498408,0.472348870683082,1.31217885471732,17,"HK2 HSPE1 NDUFAF4 SRM NOP56 WDR43 RABEPK MYC GNL3 SORD CDK4 IPO4"
"8","HALLMARK_ANDROGEN_RESPONSE",0.147826086956522,0.223978919631094,0.197822021315103,0.356807960780695,1.24277276612148,47,"SELENOP PMEPA1 MERTK HPGD SGK1 MAF TMEM50A ADAMTS1 PLPP1 LIFR SAT1 LMAN1 CDK6 CCND1 ITGAV"
"9","HALLMARK_MITOTIC_SPINDLE",0.156028368794326,0.226350629938074,0.213927855492356,0.288767000331078,1.17397448040727,101,"BIN1 OPHN1 MARCKS EPB41L2 ARHGAP5 DST DOCK4 SSH2 TUBGCP5 CD2AP WASF2 RAPGEF5 FSCN1 ARHGAP4 PREX1 HOOK3"
"10","HALLMARK_NOTCH_SIGNALING",0.331858407079646,0.448457306864387,0.108820126769161,0.418021074913597,1.10209022868929,14,"ST3GAL6 TCF7L2 CCND1 MAML2 APH1A CUL1 PRKCA PPARD DTX4"
