"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","GOBP_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY",9.2914695679012e-13,4.43574757171603e-10,0.910119734774459,0.73883304954666,2.7678498553317,48,"H2-D1 H2-K1 STAT1 H2-AB1 SOCS3 PARP14 TRIM30A FCGR1 H2-T23 IRGM1 H2-EB1 IRF1 B2M SP100 CAMK2D H2-Q4 ICAM1 H2-Q7 IRF8 GBP2 TRIM30D IRF7 IFI30"
"2","GOBP_ADAPTIVE_IMMUNE_RESPONSE",6.15271461326968e-15,1.46865297818747e-11,0.996986217533181,0.611388441240539,2.66365553545485,112,"H2-D1 H2-K1 H2-AB1 CTSS C4B CTSH FCGR1 H2-T23 CTSL FCGR2B C1QB H2-EB1 C1QC CD81 IRF1 CD244A C1QA LAG3 B2M H2-DMA H2-Q4 RSAD2 ICAM1 LAIR1 SLAMF6 CD79B ADCY7 H2-Q7 IRF7 NECTIN2 UNC93B1 SMAD7 H2-DMB1 TNF PTPRC NDFIP1 H2-OA IL4RA CTSC PKN1 TFE3 ICOSL ADGRE1 TCIRG1"
"3","GOBP_RESPONSE_TO_TYPE_I_INTERFERON",3.14625719797488e-10,3.57624568169812e-08,0.814035837847908,0.707417001047675,2.63259751028309,45,"H2-D1 H2-K1 STAT1 IFIT3 H2-T23 IFIT2 IRF1 SP100 H2-Q4 IFIT1 RSAD2 SAMHD1 H2-Q7 IRF8 GBP2 XAF1 IRF7 BST2 ISG15 PTPN1 STAT2"
"4","GOBP_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY",1.42524663084093e-09,1.41752654492388e-07,0.788186810800237,0.823920418990443,2.56578530480036,23,"H2-D1 H2-K1 ITGAM H2-T23 FCGR2B H2-EB1 LAG3 B2M H2-Q4 ICAM1 SLAMF6 H2-Q7 NECTIN2 LAMP1 PTPRC LGALS9 ARRB2"
"5","GOBP_REGULATION_OF_CELL_KILLING",1.60818837715413e-08,1.19960801758341e-06,0.73376198835648,0.772152153417812,2.51079655951509,27,"H2-D1 H2-K1 ITGAM H2-T23 FCGR2B H2-EB1 LAG3 B2M H2-Q4 ICAM1 SLAMF6 H2-Q7 NECTIN2 LAMP1 PTPRC CFH LGALS9 ARRB2"
"6","GOBP_RESPONSE_TO_INTERFERON_GAMMA",9.08423218102799e-11,1.35525388850711e-08,0.839088935621274,0.62281243401635,2.50606620577284,74,"CCL12 CCL4 H2-D1 H2-K1 STAT1 H2-AB1 SOCS3 PARP14 TRIM30A FCGR1 H2-T23 IRGM1 H2-EB1 IRF1 CCL2 B2M SP100 CAMK2D H2-Q4 ICAM1 H2-Q7 IRF8 GBP2 TRIM30D IRF7 GBP7 IFI30 BST2 GBP5 CCL3 TRIM34A PARP9 LGALS9"
"7","GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",1.15114169311319e-09,1.19468487889617e-07,0.788186810800237,0.600062705339444,2.41452608371709,74,"H2-D1 H2-K1 H2-AB1 C4B CTSH H2-T23 FCGR2B C1QB H2-EB1 C1QC CD81 C1QA B2M H2-Q4 RSAD2 ICAM1 SLAMF6 H2-Q7 IRF7 NECTIN2 SMAD7 TNF PTPRC NDFIP1 IL4RA CTSC PKN1"
"8","GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS",4.44435349001014e-08,3.12019758254535e-06,0.719512826338911,0.643191004512,2.4131551776916,49,"STAT1 SOCS3 PARP14 IRGM1 TREM2 SAMHD1 RUNX1 LAPTM5 IRF7 PTPN1 SPPL2A CASP4 TNF PTPRC PARP9 DDX58 CSF1 ADAR NLRC5 USP18 CASP1 IFNGR1 TNFRSF1A LIFR IFNAR2 PYCARD BIRC2 IFNGR2 BIRC3 AXL CYLD"
"9","GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY",4.72441869963823e-09,4.02756694144159e-07,0.761460801445585,0.602014023575862,2.39950320641933,71,"CLEC2D H2-D1 H2-K1 H2-AB1 C4B CTSH H2-T23 FCGR2B C1QB H2-EB1 C1QC CD81 C1QA LAG3 B2M H2-Q4 RSAD2 ICAM1 SLAMF6 H2-Q7 IRF7 NECTIN2 SMAD7 TNF LAMP1 PTPRC NDFIP1 IL4RA CTSC CORO1A LGALS9 ARRB2"
"10","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY",3.91824617930621e-07,2.3981675974369e-05,0.674962860011025,0.683489667934761,2.38043165523314,36,"H2-D1 H2-K1 ITGAM H2-T23 H2-EB1 CD81 LAG3 B2M H2-Q4 RSAD2 SLAMF6 H2-Q7 NECTIN2 TNF LAMP1 PTPRC"
"11","GOBP_POSITIVE_REGULATION_OF_CELL_KILLING",5.49778073153313e-07,3.200781123456e-05,0.659444398037935,0.786264701286655,2.37944588737983,20,"H2-D1 H2-K1 ITGAM H2-T23 H2-EB1 LAG3 B2M H2-Q4 SLAMF6 H2-Q7 NECTIN2 LAMP1 PTPRC"
"12","GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY",7.81142017573769e-07,4.33624650220602e-05,0.659444398037935,0.677639811539553,2.34887030568197,35,"CLEC2D H2-D1 H2-K1 ITGAM CTSH H2-T23 FCGR2B H2-EB1 LAG3 B2M H2-Q4 ICAM1 SLAMF6 H2-Q7 NECTIN2 LAMP1 PTPRC CTSC CORO1A LGALS9 ARRB2"
"13","GOBP_T_CELL_MEDIATED_CYTOTOXICITY",1.86574251732669e-06,8.40288186577133e-05,0.643551836150722,0.817438351384472,2.34752351927049,17,"H2-D1 H2-K1 CTSH H2-T23 FCGR2B H2-EB1 B2M H2-Q4 H2-Q7 NECTIN2 PTPRC CTSC"
"14","GOBP_DEFENSE_RESPONSE_TO_VIRUS",5.65634851446109e-09,4.65575996690298e-07,0.761460801445585,0.577871525312818,2.32761526216256,78,"STAT1 IFIT3 FGL2 TRIM30A IFIT2 IRF1 IFIT1 RSAD2 RTP4 SAMHD1 APOBEC1 EIF2AK2 HERC6 GBP2 DTX3L TRIM30D IRF7 UNC93B1 BST2 ISG15 STAT2 APOBEC3 PTPRC IL10RB TRIM34A PARP9 DDX60 DHX58 ANKRD17 TSPAN32 SLFN8 DDX58 DDX17 ADAR NLRC5 PUM1 ZC3HAV1 IFNAR2 PYCARD BIRC2 ITCH BIRC3 ISG20"
"15","GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY",1.04625884893396e-06,5.42917363566384e-05,0.643551836150722,0.64052087246547,2.32459523417288,41,"H2-D1 H2-K1 H2-T23 FCGR2B H2-EB1 CD81 LAG3 B2M H2-Q4 RSAD2 SLAMF6 H2-Q7 NECTIN2 SMAD7 TNF LAMP1 PTPRC NDFIP1 LGALS9 ARRB2"
"16","GOBP_T_CELL_MEDIATED_IMMUNITY",1.40391161167444e-06,6.83905513687121e-05,0.643551836150722,0.677512097678684,2.3219302770311,32,"H2-D1 H2-K1 CTSH H2-T23 FCGR2B H2-EB1 CD81 B2M H2-Q4 RSAD2 ICAM1 H2-Q7 NECTIN2 SMAD7 PTPRC CTSC"
"17","GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY",1.8622212202596e-06,8.40288186577133e-05,0.643551836150722,0.781003504139846,2.30775338914746,19,"H2-D1 H2-K1 H2-T23 H2-EB1 CD81 B2M H2-Q4 RSAD2 H2-Q7 NECTIN2 PTPRC"
"18","GOBP_B_CELL_MEDIATED_IMMUNITY",2.41479079041244e-06,0.0001048019203039,0.627256739718528,0.663263524144858,2.29006775881529,34,"H2-AB1 C4B H2-T23 FCGR2B C1QB H2-EB1 C1QC CD81 C1QA IRF7 NECTIN2 TNF PTPRC NDFIP1 IL4RA"
"19","GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",8.25996090187362e-07,4.48102878926644e-05,0.659444398037935,0.846132534895979,2.28230305863413,14,"H2-D1 H2-K1 H2-T23 FCGR2B H2-EB1 B2M H2-Q4 H2-Q7 NECTIN2 PTPRC"
"20","GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",4.45696187620024e-06,0.000180318101669322,0.610526878385931,0.852454275286349,2.28089315677121,13,"H2-AB1 C4B FCGR2B C1QB H2-EB1 C1QC CD81 C1QA TNF PTPRC"
"21","GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS",1.25203936480276e-08,9.75195187114095e-07,0.747739663149885,0.522592484736886,2.25448585346789,106,"H2-D1 H2-K1 STAT1 ITGAM FGL2 C4B GRN H2-T23 FCGR2B C1QB H2-EB1 C1QC CD81 CD244A C1QA LAG3 B2M H2-Q4 IFIT1 RSAD2 ICAM1 SLAMF6 LAPTM5 HERC6 H2-Q7 DTX3L NECTIN2 BST2 SMAD7 APOBEC3 H2-DMB1 TNF LAMP1 PTPRJ PTPRC NDFIP1 IL4RA PKN1 PARP9 CFH TMBIM6 LGALS9 DDX60 DHX58 ANKRD17 ARRB2 TSPAN32 ITGB2"
"22","GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY",1.19164556124441e-05,0.000411955891395132,0.593325476396405,0.837114514971981,2.23984889745794,13,"H2-D1 H2-K1 H2-T23 H2-EB1 B2M H2-Q4 H2-Q7 NECTIN2 PTPRC"
"23","GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE",1.65822817219578e-05,0.00050103679076346,0.575610261071129,0.77728131210709,2.23220033433763,17,"H2-D1 PARP14 GRN H2-T23 SAMHD1 H2-Q7 LGALS9 DHX58 ARRB2 ADAR NLRC5 TRAFD1 H2-M3 H2-Q10"
"24","GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE",5.09517219180285e-06,0.000202702933697223,0.610526878385931,0.585719874542397,2.21394085892364,51,"H2-D1 H2-K1 H2-T23 FCGR2B H2-EB1 CD81 IRF1 B2M H2-Q4 RSAD2 ADCY7 H2-Q7 IRF7 NECTIN2 SMAD7 TNF PTPRC NDFIP1 IL4RA PKN1"
"25","GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY",2.34982536807524e-05,0.000644716454436275,0.575610261071129,0.678710293586471,2.20898551792758,26,"H2-D1 H2-K1 H2-T23 FCGR2B H2-EB1 CD81 B2M H2-Q4 RSAD2 H2-Q7 NECTIN2 SMAD7 PTPRC"
"26","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN",1.2080817929476e-05,0.000411955891395132,0.593325476396405,0.844692302622649,2.20372593455732,12,"H2-D1 H2-K1 H2-T23 H2-EB1 B2M H2-Q4 H2-Q7 TAPBP"
"27","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN",1.2080817929476e-05,0.000411955891395132,0.593325476396405,0.844692302622649,2.20372593455732,12,"H2-D1 H2-K1 H2-T23 H2-EB1 B2M H2-Q4 H2-Q7 TAPBP"
"28","GOBP_ALPHA_BETA_T_CELL_ACTIVATION",1.46681311555049e-05,0.000471390363480118,0.593325476396405,0.620224563345801,2.1861573043808,38,"H2-D1 H2-T23 CTSL H2-EB1 CD83 CD81 IRF1 RSAD2 SLAMF6 RUNX1 H2-Q7 SMAD7 PTPRC IL4RA ITPKB LGALS9 TCIRG1"
"29","GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",2.9076394127529e-05,0.000771170586471241,0.575610261071129,0.663327886590827,2.1857903729906,28,"H2-D1 PARP14 FGL2 GRN H2-T23 SAMHD1 H2-Q7 LGALS9 DHX58 ARRB2 ADAR NLRC5 TRAFD1 H2-M3 TRIB1 H2-Q10 ITCH"
"30","GOBP_HUMORAL_IMMUNE_RESPONSE",1.48111760624252e-05,0.000471390363480118,0.593325476396405,0.589784743422285,2.17270363207005,44,"H2-D1 H2-AB1 C4B H2-T23 FCGR2B C1QB H2-EB1 C1QC CD83 CD81 C1QA CCL2 TREM2 H2-Q7 POU2F2 TRF OCIAD1 TNF PTPRC CFH TFE3"
"31","GOBP_RESPONSE_TO_VIRUS",2.66684652247377e-08,1.92901898458936e-06,0.73376198835648,0.501740674865784,2.17136317924832,108,"CCL12 CCL4 STAT1 IFIT3 FGL2 TRIM30A IRGM1 IFIT2 IRF1 NPC2 IFIT1 RSAD2 RTP4 SAMHD1 APOBEC1 EIF2AK2 HERC6 GBP2 DTX3L TRIM30D POU2F2 IRF7 UNC93B1 BST2 ISG15 STAT2 APOBEC3 TNF PTPRC IL10RB TRIM34A PARP9 LGALS9 DDX60 DHX58 ANKRD17 TSPAN32 SLFN8 DDX58 DDX17 ADAR NLRC5 PUM1 IFNGR1 PIM2 ZC3HAV1 IFNAR2 BATF3 PYCARD BIRC2 GTF2F1 IFNGR2 ITCH BIRC3"
"32","GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE",2.02750287916677e-05,0.000583090285851938,0.575610261071129,0.629492718419646,2.15736103765099,32,"H2-D1 H2-K1 H2-T23 H2-EB1 CD81 B2M H2-Q4 RSAD2 H2-Q7 NECTIN2 TNF PTPRC"
