"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","REACTOME_INTERFERON_GAMMA_SIGNALING",6.50679711410299e-11,5.71096577476271e-09,0.839088935621274,0.712056009985726,2.66889082353918,49,"H2-D1 H2-K1 STAT1 H2-AB1 SOCS3 TRIM30A FCGR1 H2-T23 H2-EB1 IRF1 B2M SP100 CAMK2D H2-Q4 ICAM1 H2-Q7 IRF8 GBP2 TRIM30D IRF7 GBP7 IFI30 PTPN1 GBP5"
"2","REACTOME_INTERFERON_ALPHA_BETA_SIGNALING",1.5882125077636e-08,7.87891509286206e-07,0.73376198835648,0.724607687035344,2.56057313554255,37,"H2-D1 H2-K1 STAT1 IFIT3 SOCS3 H2-T23 IFIT2 IRF1 H2-Q4 RSAD2 SAMHD1 H2-Q7 IRF8 GBP2 XAF1 IRF7 BST2 ISG15 PTPN1 STAT2"
"3","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",2.04620771302326e-08,9.33889200223817e-07,0.73376198835648,0.777144102405324,2.51843811153063,26,"H2-D1 FCGR1 H2-T23 FCGR2B CD81 B2M TREM2 ICAM1 FCGR4 LAIR1 SLAMF6 H2-Q7 CD34 NECTIN2"
"4","WP_TYPE_II_INTERFERON_SIGNALING_IFNG",1.4691022066381e-08,7.61929826260944e-07,0.747739663149885,0.809824209310308,2.49923559332112,22,"H2-D1 STAT1 SOCS3 H2-T23 IFIT2 IRF1 ICAM1 EIF2AK2 H2-Q7 IRF8 GBP2 ISG15 STAT2"
"5","REACTOME_INTERFERON_SIGNALING",2.92573221347956e-11,3.33826045558018e-09,0.851339057116899,0.593850047048132,2.4963243564842,94,"H2-D1 H2-K1 STAT1 H2-AB1 IFIT3 SOCS3 TRIM30A FCGR1 H2-T23 IFIT2 H2-EB1 IRF1 B2M SP100 CAMK2D H2-Q4 RSAD2 ICAM1 SAMHD1 EIF2AK2 HERC6 H2-Q7 IRF8 GBP2 TRIM30D XAF1 IRF7 GBP7 IFI30 BST2 ISG15 PTPN1 STAT2 EIF4A2 GBP5"
"6","KEGG_CELL_ADHESION_MOLECULES_CAMS",1.57312662450704e-07,6.18943958125011e-06,0.690132458796796,0.753393863148494,2.44147232421108,26,"H2-D1 H2-AB1 ITGAM H2-T23 H2-EB1 H2-DMA ICAM1 H2-Q7 CD34 NECTIN2 H2-DMB1 PTPRC H2-OA F11R ICOSL ITGB2"
"7","KEGG_LEISHMANIA_INFECTION",2.67007688817652e-07,9.82751091656488e-06,0.674962860011025,0.711462441256679,2.41908584000494,31,"STAT1 H2-AB1 ITGAM FCGR1 FCGR2B H2-EB1 H2-DMA FCGR4 FCGR3 H2-DMB1 TNF H2-OA NFKB1 ITGB2 IL1A CYBA"
"8","KEGG_HEMATOPOIETIC_CELL_LINEAGE",3.09476993874781e-07,1.07004015154886e-05,0.674962860011025,0.809034149999705,2.34833889454438,18,"ITGAM FCGR1 H2-EB1 CD37 CSF2RA CD34 CD9 TNF CSF3R IL4RA IL1A CSF1R CSF1"
"9","KEGG_LYSOSOME",4.0854416069474e-09,2.21975660644142e-07,0.761460801445585,0.59717462101437,2.34117640671222,68,"CTSS CTSH CTSL HEXA MAN2B1 NPC2 GM2A PSAP LGMN LAPTM5 HEXB CTSA NAGLU LAPTM4A LAMP2 ATP6V0B CTSZ CTSF ATP6V0A2 LAMP1 GLB1 CTSC PPT2 TCIRG1 CTSD SLC17A5 SCARB2 PPT1 PLA2G15 ASAH1 CTSB GAA SUMF1 ATP6AP1"
"10","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",1.1812693059694e-06,3.20911494788355e-05,0.643551836150722,0.718921840487545,2.33803626664008,27,"H2-D1 H2-AB1 CTSS H2-T23 CTSL H2-EB1 B2M H2-DMA LGMN H2-Q7 IFI30 TAPBP H2-DMB1 H2-OA HSPA5 PDIA3 CALR"
