"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","HALLMARK_OXIDATIVE_PHOSPHORYLATION",8.29997618551487e-36,4.14998809275744e-34,1.55654423323138,0.75286027115935,3.45700234756968,133,"UQCRQ NDUFC1 ATP5G1 UQCR10 ATP5J2 COX6C ATP5J ATP5K COX7A2 NDUFA4 LDHA COX6B1 COX5A COX8A UQCR11 CYCS ATP5E COX5B COX7B ATP5L COX6A1 ATP5O NDUFB8 NDUFB2 ATP5G3 NDUFA3 NDUFA2 NDUFB7 TIMM13 UQCRB ATP5H GPX4 COX7C NDUFA5 COX4I1 NDUFS6 NDUFA7 ETFB NDUFA1 POLR2F NDUFB6 COX17 ATP5D NDUFAB1 ATP5G2 TIMM8B ATP6V1G1 BAX NDUFA8 ATP6V1F ATP6V0C MRPL34 NDUFS8 UQCRH ATP5B MDH1 SDHB NDUFV2 SLC25A3 SLC25A5 NDUFB5 SLC25A4 TOMM22 NDUFB4 NDUFS7 NDUFB3 VDAC1 GRPEL1 ATP6V0E NDUFC2 VDAC3 CYC1 MDH2 ATP5C1 GPI1 TIMM50 MRPL11 MRPS12 MPC1 ETFA HSPA9 NDUFS3 MRPL35 NDUFS4 UQCRFS1 ECHS1 ATP5A1 NDUFV1 SDHC PHYH SDHD IDH3A NDUFA6 TIMM17A PHB2 MRPS15 MRPS11 CYB5A ECI1 MGST3 MRPL15 ATP6V1E1"
"2","HALLMARK_MYC_TARGETS_V1",1.44135227988063e-27,3.60338069970156e-26,1.36517960216169,0.704045475074989,3.23049520872087,135,"RAN NME1 RANBP1 PPIA LDHA COX5A PGK1 RPS2 SNRPD2 SNRPD1 PCNA SNRPG PSMB3 PSMA2 HSPE1 EIF4A1 NDUFAB1 PSMD8 PSMB2 PSMA7 ERH RPL14 RPLP0 NHP2 TYMS NAP1L1 UBE2L3 LSM2 SNRPD3 DUT RPS5 MCM7 EIF2S2 RPL18 EIF1AX RPS6 RPL22 HNRNPA3 CDC20 CDK4 RPS3 RACK1 RPS10 RPL34 HNRNPA1 RRM1 NPM1 SLC25A3 SNRPA1 CCNA2 YWHAQ EIF2S1 PSMA1 RFC4 HSP90AB1 POLE3 HSPD1 TCP1 EEF1B2 AP3S1 VDAC1 CCT3 DEK SET VDAC3 CYC1 PSMA4 CCT5 C1QBP MCM6 YWHAE HPRT MRPL23 CBX3 SRSF3 RPL6 CCT7 PRDX4 CCT2 SERBP1 MCM5 IMPDH2 PA2G4 EIF4E PTGES3 ETF1 PSMD14 NCBP2 LSM7 PSMA6 USP1 PHB2 HDGF PSMD1 PSMC4 XPO1 TXNL4A U2AF1 MAD2L1 BUB3 KPNA2 PHB MCM2"
"3","HALLMARK_E2F_TARGETS",8.10628970108819e-26,1.3510482835147e-24,1.31888879607587,0.687779656602621,3.13251532304625,132,"STMN1 HMGB2 BIRC5 RAN NME1 TOP2A TUBB5 CKS1B RANBP1 UBE2S CKS2 CDK1 CDCA8 MKI67 PCNA DCTPP1 CDCA3 CCNB2 JPT1 TK1 SMC4 LIG1 LMNB1 CDKN3 SPC24 RRM2 NAP1L1 DUT MCM7 HMMR CDC20 CDK4 TACC3 AURKB SNRPB EIF2S1 NAA38 TMPO POLE4 DEK CENPE ANP32E RACGAP1 MCM6 NASP MCM3 PLK1 RBBP7 CDKN2C NUDT21 RAD51AP1 SPC25 PRDX4 DNMT1 CENPM MCM5 RFC2 ASF1B PA2G4 ORC6 AURKA EZH2 ATAD2 DLGAP5 KIF2C CBX5 DIAPH3 BUB1B TIPIN HELLS USP1 KIF4 EXOSC8 NCAPD2 TUBG1 PSMC3IP PAICS XPO1 PHF5A GINS4 CDKN1A MAD2L1 UBE2T RPA2 CDKN2A KPNA2 MCM2 MELK TRIP13 E2F8 BRCA1 RPA1 TCF19 RNASEH2A KIF22 GINS1 CIT HMGB3 CCNE1 BARD1 PLK4 MXD3 NUP205 UNG MCM4 CHEK1 DEPDC1A"
"4","HALLMARK_DNA_REPAIR",3.54669180690199e-08,3.54669180690199e-07,0.719512826338911,0.54724407779604,2.33229627514615,87,"NME1 BOLA2 APRT GPX4 PCNA TAF10 GTF2H5 POLR2F COX17 EDF1 LIG1 RBX1 TYMS ALYREF DUT DAD1 POLR2J RFC4 POLE4 SDCBP CETN2 POLR1D NT5C POLR2K HPRT FEN1 NUDT21 ARL6IP1 RFC2 IMPDH2 RAD51 VPS28 SNAPC5 NCBP2 POLR2I MPC2 NELFE RFC5 POLR2G NME4 MRPL40 ITPA PRIM1 RPA2 GUK1 POLA1"
"5","HALLMARK_MTORC1_SIGNALING",6.24338361681332e-08,5.20281968067777e-07,0.704975715167238,0.48978269383975,2.2013414342179,116,"PRDX1 GAPDH ATP5G1 ALDOA PPIA LDHA PGK1 TPI1 ENO1 PSMB5 HSPE1 FKBP2 PDAP1 SDF2L1 IFI30 RRM2 PHGDH EIF2S2 GLA SERP1 PSMA3 PSMD13 GLRX TXNRD1 HSPD1 UFM1 PPA1 CACYBP PSMA4 GPI1 PSAT1 PLK1 HPRT UCHL5 HSPA9 TMEM97 PSMD12 GSR PSMC2 ETF1 AURKA PSMG1 PSMD14 QDPR SSR1 BUB1 CALR TUBG1 CFP GOT1 PNO1 STIP1 HMBS PSMC4 DHFR CDKN1A HSPA4 RPN1 CCNF CYB5B"
"6","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.00013700869012569,0.000622766773298591,0.518848077743792,0.604919157824507,2.17916539779832,34,"FTL1 PRDX1 TXN1 ATOX1 GPX4 SOD2 PRDX2 MBP GCLM CDKN2D NDUFB4 GLRX TXNRD1 LAMTOR5 SOD1 GLRX2 PRDX6 PRDX4 GSR NDUFA6"
"7","HALLMARK_GLYCOLYSIS",4.28246136488958e-06,2.67653835305599e-05,0.610526878385931,0.512208357456274,2.17488358721716,84,"STMN1 MIF TXN1 PKM ALDOA PGAM1 PPIA LDHA PGK1 TPI1 CDK1 NDUFV3 CENPA ENO1 AKR1A1 FAM162A ARPP19 TGFBI HMMR PGLS MDH1 TALDO1 GLRX GALK1 MDH2 NASP SOD1 GUSB SDHC AURKA RARS SLC16A3 SAP30 GOT1 CYB5A PSMC4 ANGPTL4 ALDH7A1"
"8","HALLMARK_G2M_CHECKPOINT",9.02020389826557e-07,6.44300278447541e-06,0.659444398037935,0.448385906207654,2.06221660731686,134,"STMN1 BIRC5 TOP2A UBE2C CKS1B UBE2S CKS2 MT2 HMGN2 CDK1 CENPA SNRPD1 MKI67 NUSAP1 SMC2 CCNB2 JPT1 SMC4 PRC1 LMNB1 CDKN3 PBK TPX2 CENPF HMMR DTYMK CDC20 CDK4 NCL GINS2 HSPA8 TACC3 CCNA2 AURKB TMPO CENPE RACGAP1 MCM6 NASP MCM3 PLK1 CDKN2C KIF15 INCENP KNL1 MCM5 KIF11 HIF1A DBF4 ORC6 AURKA EZH2 KIF2C BUB1 KIF4 SAP30 FBXO5 XPO1 KIF23 MAD2L1 KIF20B BUB3 NDC80 RPA2 KPNA2 CCNF"
"9","HALLMARK_ADIPOGENESIS",9.50957631213978e-06,5.28309795118877e-05,0.593325476396405,0.455023280385408,2.00701150215988,102,"PLIN2 UQCRQ ENPP2 UQCR10 ALDOA APOE COX8A UQCR11 COX7B COX6A1 ATP5O CHCHD10 NDUFB7 GPX4 NDUFA5 ETFB NDUFAB1 UCP2 ACADL SDHB CMPK1 TALDO1 LPL GRPEL1 DNAJC15 CYC1 MDH2 ALDH2 SOD1 CDKN2C DDT REEP5 NDUFS3 ECHS1 SDHC PHYH QDPR IDH3A TKT"
"10","HALLMARK_PEROXISOME",0.00214299238658949,0.00669685120809216,0.431707695803346,0.495681902128253,1.88404781757735,42,"TTR PRDX1 TOP2A TSPO PRDX5 SOD2 FIS1"
"11","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.00392470585936444,0.0109019607204568,0.407017918923954,0.553943113557873,1.868926654665,26,"FABP5 LGALS3 ANXA5 ACTG1 CXCL16 CLU LPL S100A11 GUSB ETHE1 TMEM97"
"12","HALLMARK_ANGIOGENESIS",0.0201697731895745,0.043847333020814,0.352487857583619,0.583916092440648,1.69085196873652,14,"SPP1 PF4 LPL LRPAP1 S100A4"
"13","HALLMARK_MYC_TARGETS_V2",0.0623825890645356,0.111397480472385,0.321775918075361,0.469955167861975,1.58647219097583,25,"DCTPP1 HSPE1 CDK4 NPM1 HSPD1 PLK1 CBX3 MCM5 TMEM97 PA2G4 MRTO4 PHB PLK4 UNG MCM4"
"14","HALLMARK_BILE_ACID_METABOLISM",0.0464308466387167,0.0859830493309568,0.321775918075361,0.403118776019233,1.49477437340675,36,"TTR CH25H PRDX5 RBP1 GCLM"
"15","HALLMARK_FATTY_ACID_METABOLISM",0.0375350297045674,0.0781979785511821,0.321775918075361,0.372293454741863,1.46785444770521,51,"LGALS1 MIF ALDOA LDHA HSP90AA1 ACADL MDH1 PSME1 MCEE MDH2 PRDX6 ECHS1 SDHC SDHD OSTC ECI1 CD36 BLVRA FH1 ACAA2"
"16","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.0421097793465079,0.0809803448971306,0.321775918075361,0.362204469958088,1.44999351557874,54,"SPP1 LGALS1 FN1 EMP3 CAPG DAB2 VIM CXCL2 TPM4 TGFBI MCM7 PPIB IGFBP2 GADD45B"
