"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","KEGG_RIBOSOME",2.14521136855026e-40,6.94619441136574e-38,1.6533146023566,0.869944953734595,3.71698911684398,81,"RPS27L RPS2 RPS26 RPL36AL RPL22L1 RPL38 RPS17 RPL35 RPSA RPL27 RPS28 RPL31 RPS20 RPS19 RPL19 UBA52 RPS8 RPLP2 RPS18 RPL14 RPLP0 RPS15A RPS16 RPL8 RPL28 RPS23 RPL12 RPL36A RPL32 RPL39 RPS15 RPL23 RPS25 RPS5 RPL15 RPS24 RPL29 RPL18 RPS27A RPL13 RPL26 RPS6 RPS12 RPL24 RPL11 RPL22 RPS11 RPL5 RPS3 RPS10 RPL36 RPL37A RPL34 RPL27A RPL37 RPL9 RPL10A RPS7 RPL23A RPS21 RPS13 RPL13A RPL7A RPL35A RPS29 RPL10 MRPL13 RPL3 RPL7 RPS3A1 FAU RPL18A RPL21 RPL30 RPL17 RPL6 RPLP1 RPL4"
"2","REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION",1.20508212631631e-41,6.503426541687e-39,1.67817787124255,0.859612038119152,3.69634148847705,87,"RPS27L RPS2 RPS26 RPL36AL RPL22L1 RPL38 RPS17 RPL35 RPSA RPL27 RPS28 RPL31 RPS20 RPS19 RPL19 UBA52 RPS8 RPLP2 RPS18 EEF1G RPL14 RPLP0 RPS15A RPS16 RPL8 RPL28 RPS23 RPL12 RPL36A RPL32 RPL39 RPS15 RPL23 RPS25 RPS5 RPL15 RPS24 RPL29 RPL18 RPS27A RPL13 RPL26 RPS6 RPS12 RPL24 RPL11 RPL22 RPS11 RPL5 RPS3 RPS10 RPL36 RPL37A RPL34 RPL27A RPL37 RPL9 RPL10A RPS7 RPL23A RPS21 RPS13 RPL13A EEF1B2 RPL7A RPL35A RPS29 RPL10 RPS14 RPL3 RPL7 RPS3A1 FAU RPL18A RPL21 RPL30 RPL17 RPL6 RPLP1 RPL4"
"3","REACTOME_TRANSLATION",1.54928801346503e-53,2.50829729379989e-50,1.90908326145145,0.759050868780498,3.68862566410976,193,"RPS27L SEC61G RPS2 MRPL33 RPS26 SEC61B RPL36AL RPL22L1 RPL38 RPS17 RPL35 RPSA MRPL20 MRPS21 RPL27 RPS28 RPL31 RPS20 MRPL52 EIF4A1 RPS19 RPL19 UBA52 RPS8 RPLP2 MRPS14 RPS18 MRPL54 EEF1G MRPL51 RPL14 RPLP0 RPS15A RPS16 CHCHD1 RPL8 RPL28 RPS23 RPL12 RPL36A RPL32 RPL39 RPS15 RPL23 MRPL18 MRPL42 RPS25 RPS5 RPL15 RPS24 MRPL12 RPL29 EIF2S2 RPL18 RPS27A RPL13 RPL26 MRPL34 MRPL28 EIF1AX RPS6 RPS12 RPL24 EIF3I RPL11 AURKAIP1 RPL22 RPS11 RPL5 MRPS24 MRPL57 RPS3 RPS10 RPL36 RPL37A RPL34 RPL27A RPL37 LARS2 SRP9 MRPS36 MRPL36 MRPL17 MRPS28 RPL9 EIF3K SRP14 MRPL14 RPL10A MRPS16 RPS7 EIF2S1 RPL23A RPS21 RPS13 MRPS18C RPL13A MRPL41 EEF1B2 RPL7A RPL35A MRPS33 MRPL58 SPCS1 MRPS18A RPS29 PPA1 RPL10 SSR2 RPS14 MRPL13 RPL3 RPL7 RPS3A1 FAU RPL18A MRPS25 RPL21 SSR4 RPL30 MRPL27 SEC11C MRPL11 MRPL23 RPL17 MRPS12 RPL6 MRPL21 MRPL30 MRPL35 RPLP1 RPL4 EIF4EBP1 SARS EIF4E TRMT112 ETF1 SSR1 GADD45GIP1 RARS MRPS15 MRPS7 SRP19 MRPL55 MRPS11 RPS27 RPS4X EIF3H MRPL49 MRPL15 MRPL40 EEF1D MRPS34"
"4","REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS",1.83613262138376e-43,1.48634935701016e-40,1.71479697260989,0.794387726898217,3.68455146067436,133,"ELOB RPS27L SEM1 RPS2 PSMB6 RPS26 RPL36AL RPL22L1 RPL38 RPS17 RPL35 RPSA PSMB4 PSMB5 ELOC RPL27 PSMB3 PSMA2 RPS28 RPL31 RPS20 RPS19 RPL19 UBA52 PSMD8 RPS8 RPLP2 PSMB2 PSMA7 RPS18 RBX1 RPL14 RPLP0 PSMA5 RPS15A RPS16 RPL8 RPL28 RPS23 RPL12 RPL36A RPL32 PSMB8 RPL39 RPS15 PSMC5 RPL23 RPS25 RPS5 RPL15 RPS24 PSME2 PSMC3 RPL29 RPL18 RPS27A RPL13 RPL26 RPS6 RPS12 RPL24 PSMB7 RPL11 RPL22 RPS11 RPL5 RPS3 RPS10 RPL36 RPL37A RPL34 RPL27A RPL37 PSMA3 PSMD13 PSMB1 RPL9 PSME1 RPL10A RPS7 PSMA1 RPL23A RPS21 PSMC1 RPS13 RPL13A RPL7A RPL35A RBM8A PSMD2 RPS29 RPL10 RPS14 PSMA4 PSMB9 RPL3 RPL7 RPS3A1 FAU MAGOH RPL18A RPL21 RPL30 RPL17 RPL6 RPLP1 RPL4 PSMD12 PSMC2 ETF1 PSMD14 NCBP2 PSMA6 PSMD1 UBB RPS27 RPS4X PSMC4 PSMD4 PSMB10"
"5","REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE",1.95495040791006e-40,6.94619441136574e-38,1.6533146023566,0.828180702624913,3.67259416672641,101,"RPS27L SEC61G RPS2 RPS26 SEC61B RPL36AL RPL22L1 RPL38 RPS17 RPL35 RPSA RPL27 RPS28 RPL31 RPS20 RPS19 RPL19 UBA52 RPS8 RPLP2 RPS18 RPL14 RPLP0 RPS15A RPS16 RPL8 RPL28 RPS23 RPL12 RPL36A RPL32 RPL39 RPS15 RPL23 RPS25 RPS5 RPL15 RPS24 RPL29 RPL18 RPS27A RPL13 RPL26 RPS6 RPS12 RPL24 RPL11 RPL22 RPS11 RPL5 RPS3 RPS10 RPL36 RPL37A RPL34 RPL27A RPL37 SRP9 RPL9 SRP14 RPL10A RPS7 RPL23A RPS21 RPS13 RPL13A RPL7A RPL35A SPCS1 RPS29 RPL10 SSR2 RPS14 RPL3 RPL7 RPS3A1 FAU RPL18A RPL21 SSR4 RPL30 SEC11C RPL17 RPL6 RPLP1 RPL4"
"6","REACTOME_EUKARYOTIC_TRANSLATION_INITIATION",3.16147913946087e-37,8.53072454464524e-35,1.58945578468201,0.821491104780042,3.62513433241692,100,"RPS27L RPS2 RPS26 RPL36AL RPL22L1 RPL38 RPS17 RPL35 RPSA RPL27 RPS28 RPL31 RPS20 EIF4A1 RPS19 RPL19 UBA52 RPS8 RPLP2 RPS18 RPL14 RPLP0 RPS15A RPS16 RPL8 RPL28 RPS23 RPL12 RPL36A RPL32 RPL39 RPS15 RPL23 RPS25 RPS5 RPL15 RPS24 RPL29 EIF2S2 RPL18 RPS27A RPL13 RPL26 EIF1AX RPS6 RPS12 RPL24 EIF3I RPL11 RPL22 RPS11 RPL5 RPS3 RPS10 RPL36 RPL37A RPL34 RPL27A RPL37 RPL9 EIF3K RPL10A RPS7 EIF2S1 RPL23A RPS21 RPS13 RPL13A RPL7A RPL35A RPS29 RPL10 RPS14 RPL3 RPL7 RPS3A1 FAU RPL18A RPL21 RPL30 RPL17 RPL6 RPLP1 RPL4 EIF4EBP1 EIF4E"
"7","REACTOME_SELENOAMINO_ACID_METABOLISM",8.77898354188072e-37,2.03045347918641e-34,1.57637362160047,0.82418161387434,3.60998694579737,95,"RPS27L RPS2 RPS26 RPL36AL RPL22L1 RPL38 RPS17 RPL35 RPSA RPL27 RPS28 RPL31 RPS20 RPS19 RPL19 UBA52 RPS8 RPLP2 RPS18 RPL14 RPLP0 RPS15A RPS16 RPL8 RPL28 RPS23 RPL12 RPL36A RPL32 RPL39 RPS15 RPL23 RPS25 RPS5 RPL15 RPS24 RPL29 RPL18 RPS27A RPL13 RPL26 RPS6 RPS12 RPL24 RPL11 RPL22 RPS11 RPL5 RPS3 RPS10 RPL36 RPL37A RPL34 RPL27A RPL37 RPL9 RPL10A RPS7 RPL23A RPS21 TXNRD1 RPS13 RPL13A RPL7A RPL35A RPS29 RPL10 RPS14 RPL3 RPL7 RPS3A1 FAU RPL18A RPL21 RPL30 RPL17 RPL6 RPLP1 RPL4 SARS GSR"
"8","REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY",9.86285131726021e-35,1.59679562826443e-32,1.52970525162309,0.824987906907929,3.58654237523683,91,"RPS27L RPS2 RPS26 RPL36AL RPL22L1 RPL38 RPS17 RPL35 RPSA RPL27 RPS28 RPL31 RPS20 RPS19 RPL19 UBA52 RPS8 RPLP2 RPS18 RPL14 RPLP0 RPS15A RPS16 RPL8 RPL28 RPS23 RPL12 RPL36A RPL32 RPL39 RPS15 RPL23 RPS25 RPS5 RPL15 RPS24 RPL29 EIF2S2 RPL18 RPS27A RPL13 RPL26 RPS6 RPS12 RPL24 RPL11 RPL22 RPS11 RPL5 RPS3 RPS10 RPL36 RPL37A RPL34 RPL27A RPL37 RPL9 RPL10A RPS7 EIF2S1 RPL23A RPS21 RPS13 RPL13A RPL7A RPL35A RPS29 RPL10 RPS14 RPL3 RPL7 RPS3A1 FAU RPL18A RPL21 RPL30 RPL17 RPL6 RPLP1 RPL4"
"9","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT_ATP_SYNTHESIS_BY_CHEMIOSMOTIC_COUPLING_AND_HEAT_PRODUCTION_BY_UNCOUPLING_PROTEINS",6.88017593367702e-36,1.39237560457789e-33,1.55654423323138,0.810549930302114,3.58466183832513,98,"UQCRQ NDUFC1 ATP5G1 UQCR10 ATP5J2 COX6C ATP5J ATP5K NDUFA4 COX6B1 COX5A NDUFS5 COX8A UQCR11 CYCS ATP5E COX5B COX7B ATP5L NDUFA12 NDUFV3 COX6A1 ATP5O NDUFB8 NDUFB2 ATP5G3 NDUFA3 NDUFA11 NDUFA2 NDUFB7 UQCRB ATP5H COX7C NDUFB11 NDUFA5 COX4I1 NDUFS6 NDUFA7 NDUFA13 ETFB NDUFA1 NDUFB6 ATP5D NDUFAB1 ATP5G2 NDUFB10 NDUFB9 NDUFA8 UCP2 NDUFS8 UQCRH ATP5B COX20 SDHB NDUFV2 NDUFB5 NDUFB4 NDUFS7 NDUFB3 NDUFC2 CYC1 ATP5C1 NDUFAF2 COX14 ETFA NDUFS3 NDUFS4 UQCRFS1 ATP5A1 NDUFV1 SDHC MT-ND1"
"10","WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS",4.35398300422993e-34,5.42238344911405e-32,1.51610760180865,0.832936517984603,3.57995417811476,82,"RPS2 RPS26 RPL38 RPS17 RPL35 RPSA RPL27 RPS28 RPL31 RPS20 RPS19 RPL19 UBA52 RPS8 RPLP2 RPS18 RPL14 RPLP0 RPS15A RPS16 RPL8 RPL28 RPS23 RPL12 RPL36A RPL32 RPL39 RPS15 RPL23 RPS25 RPS5 RPL15 RPS24 RPL29 RPL18 RPS27A RPL13 RPL26 RPS6 RPS12 RPL24 RPL11 RPL22 RPS11 RPL5 RPS3 RPS10 RPL36 RPL37A RPL34 RPL27A RPL37 RPL9 RPL10A RPS7 RPL23A RPS21 RPS13 RPL13A RPL7A RPL35A RPS29 RPL10 RPS14 RPL3 RPL7 RPS3A1 FAU RPL18A RPL21 RPL30 RPL17 RPL6 RPLP1 RPL4"
