"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hist1h1d",0.0980425677010372,2.09421418075989,0.75,0.357,1
"Zcrb1",0.0299473864493573,2.0296449169125,0.75,0.071,1
"Cers2",0.00143403870502054,1.86369625164428,0.75,0,1
"Lnpep",0.00194804476082216,1.76999031280639,1,0.071,1
"Gm28809",0.125924612530661,1.7514054060244,0.25,0,1
"Mob2",0.02086807105031,1.75071124709691,0.75,0.071,1
"Itgb1",0.0251314904661067,1.69930183478772,1,0.357,1
"Ltb",0.0285032751141112,1.69447973456299,1,0.571,1
"Jak2",0.0514652359740879,1.67167918266783,0.75,0.214,1
"Mapk14",0.024793468723511,1.66196469587887,1,0.286,1
"Syne1",0.0129001360329668,1.64197604831986,1,0.214,1
"Bin2",0.117314613353288,1.58785087450396,0.75,0.214,1
"Add3",0.0204824903339902,1.58568255938719,1,0.286,1
"Snrpd1",0.015819287633198,1.55137967233572,0.5,0,1
"Synrg",0.015819287633198,1.55137967233572,0.5,0,1
"Chd4",0.0305301785537769,1.55030616821331,0.75,0.071,1
"Mrpl41",0.00143403870502054,1.5463594604582,0.75,0,1
"Mrpl48",0.00143403870502054,1.5463594604582,0.75,0,1
"Chd9",0.160848882117534,1.54624176464382,0.5,0.214,1
"Tex9",0.015819287633198,1.54132171850197,0.5,0,1
"Mtpn",0.0701883222084003,1.52707385883809,0.5,0.071,1
"Adora2b",0.027285215817001,1.52480090269863,0.75,0.071,1
"Rassf1",0.37626549191989,1.51064227978058,0.25,0.071,1
"BC005537",0.194907673822859,1.50766293677105,0.5,0.214,1
"Hist1h2ap",0.191205263939003,1.50466052583484,0.75,0.571,1
"Drap1",0.0241027853310539,1.48728097427336,1,0.286,1
"Pnpla7",0.133820261021793,1.48574815798999,0.75,0.286,1
"Mrpl53",0.00143403870502054,1.48228572903971,0.75,0,1
"Vars",0.125924612530661,1.47256467623319,0.25,0,1
"Vps13a",0.125924612530661,1.47256467623319,0.25,0,1
"Psmd8",0.0923595666835128,1.46652013197551,0.75,0.214,1
"Ddx46",0.071508413212587,1.45427257171681,0.75,0.143,1
"Dynlt3",0.0701883222084003,1.44170755422701,0.5,0.071,1
"Atp1a3",0.295625203582795,1.43891467403545,0.5,0.143,1
"Atrx",0.152581363666964,1.43738057366175,0.75,0.214,1
"Setd1b",0.015819287633198,1.43080592307487,0.5,0,1
"Cox6a1",0.124763344276082,1.42780888987979,0.75,0.214,1
"Pdap1",0.00571592565668758,1.4263309758973,1,0.143,1
"Arid4a",0.135841052808044,1.41697638767247,0.75,0.214,1
"Zfp869",0.0303034234575212,1.41396614162897,0.75,0.071,1
"Nfkbiz",0.0768138827793987,1.40707903165794,0.75,0.143,1
"Zfp292",0.139859953398704,1.39957109504724,0.75,0.214,1
"Mrpl23",0.0255283144585581,1.39899966894073,0.75,0.071,1
"Eef1g",0.0142592905955996,1.39821105871307,1,0.214,1
"Il1rap",0.257227335184941,1.39782790909778,0.5,0.143,1
"Copb1",0.0701883222084007,1.39233369291939,0.5,0.071,1
"Acsl1",0.0701883222084009,1.39027681536401,0.5,0.071,1
"Hadha",0.0701883222084009,1.39027681536401,0.5,0.071,1
"Slc7a5",0.37626549191989,1.37149003087096,0.25,0.071,1
"1110012L19Rik",0.015819287633198,1.36696434773462,0.5,0,1
"Rsbn1",0.015819287633198,1.36696434773462,0.5,0,1
"Anxa1",0.124961298118017,1.35801030622409,1,0.714,1
"Inf2",0.37626549191989,1.3476440788497,0.25,0.071,1
"Ccnd2",0.320864677578241,1.33799742467309,0.5,0.286,1
"Ppil4",0.0266334203864446,1.33492593752224,0.75,0.071,1
"Map1lc3b",0.0624724062613448,1.32340409647767,1,0.571,1
"Mat2b",0.136505873353617,1.32222995327871,0.75,0.214,1
"Gm50394",0.125924612530661,1.31111662648668,0.25,0,1
"Xpnpep3",0.125924612530661,1.31111662648668,0.25,0,1
"Hnrnpd",0.0331782831266556,1.3091816677466,1,0.357,1
"Spn",0.156280908234114,1.30156616211798,0.75,0.357,1
"Eif1b",0.296407545202206,1.29618130647992,0.5,0.214,1
"Ino80d",0.0701883222084008,1.29188275346733,0.5,0.071,1
"Ccdc47",0.030026242245404,1.29079985946161,0.75,0.071,1
"Cript",0.139086875610462,1.28957787610905,0.75,0.286,1
"Tmem165",0.6360027928443,1.2875243619672,0.25,0.143,1
"AI413582",0.125924612530661,1.2852214466665,0.25,0,1
"Atl2",0.125924612530661,1.2852214466665,0.25,0,1
"Fra10ac1",0.125924612530661,1.2852214466665,0.25,0,1
"Hat1",0.125924612530661,1.2852214466665,0.25,0,1
"Hist1h3d",0.125924612530661,1.2852214466665,0.25,0,1
"Ktn1",0.125924612530661,1.2852214466665,0.25,0,1
"Polr3c",0.125924612530661,1.2852214466665,0.25,0,1
"Tstd2",0.125924612530661,1.2852214466665,0.25,0,1
"Zfp263",0.125924612530661,1.2852214466665,0.25,0,1
"St3gal1",0.0701883222084008,1.28149893184973,0.5,0.071,1
"Eif4g2",0.0151167239014624,1.27975605940524,1,0.214,1
"Dock5",0.015819287633198,1.27918200253491,0.5,0,1
"Gm45894",0.015819287633198,1.27918200253491,0.5,0,1
"Ppp2r2a",0.015819287633198,1.27918200253491,0.5,0,1
"Ralgapb",0.015819287633198,1.27918200253491,0.5,0,1
"Rnf138",0.015819287633198,1.27918200253491,0.5,0,1
"Rnf44",0.015819287633198,1.27918200253491,0.5,0,1
"Tmem240",0.015819287633198,1.27918200253491,0.5,0,1
"Usp1",0.015819287633198,1.27918200253491,0.5,0,1
"Zmpste24",0.015819287633198,1.27918200253491,0.5,0,1
"Lsm8",0.243992460097157,1.27904532327468,0.5,0.143,1
"Txndc15",0.0701883222084003,1.27825845559307,0.5,0.071,1
"Uvrag",0.0701883222084003,1.27337070257952,0.5,0.071,1
"Fbxl5",0.125924612530661,1.27311716961896,0.25,0,1
"Fbxo47",0.125924612530661,1.27311716961896,0.25,0,1
"Lama5",0.125924612530661,1.27311716961896,0.25,0,1
"Lsg1",0.125924612530661,1.27311716961896,0.25,0,1
"Socs2",0.125924612530661,1.27311716961896,0.25,0,1
"Tnfaip2",0.125924612530661,1.27311716961896,0.25,0,1
"Ufl1",0.125924612530661,1.27311716961896,0.25,0,1
"Rfx7",0.0701883222084004,1.27032656950721,0.5,0.071,1
"Vps35",0.136542280282147,1.26753812358562,0.75,0.214,1
"Trim12a",0.0674648457914423,1.26250814207096,0.75,0.143,1
"Pam16",0.406924180160798,1.2515607256837,0.5,0.214,1
"Ptpn6",0.0701883222084003,1.23295675432351,0.5,0.071,1
"Klf2",0.254865007225226,1.23051716617313,0.75,0.286,1
"Crnkl1",0.0701883222084004,1.227931635071,0.5,0.071,1
"Rbms1",0.357804145585636,1.22497325131203,0.5,0.214,1
"Tvp23b",0.0701883222084008,1.22471586682813,0.5,0.071,1
"Ms4a6b",0.0701883222084007,1.22336003738969,0.5,0.071,1
"Snrnp200",0.0701883222084003,1.21960455621715,0.5,0.071,1
"Gm20186",0.34422898706321,1.21953441193661,0.5,0.143,1
"Ncor1",0.131983427391789,1.2112314687723,1,0.857,1
"Dock11",0.153219108548164,1.20886114422744,0.75,0.214,1
"Fam91a1",0.015819287633198,1.20808849180906,0.5,0,1
"Hccs",0.015819287633198,1.20808849180906,0.5,0,1
"Klc4",0.015819287633198,1.20808849180906,0.5,0,1
"Nip7",0.015819287633198,1.20808849180906,0.5,0,1
"Pogz",0.015819287633198,1.20808849180906,0.5,0,1
"Arap3",0.305882964184245,1.20589790796166,0.5,0.143,1
"Adnp2",0.0158192876331981,1.20171663072349,0.5,0,1
"Arid3a",0.0158192876331981,1.20171663072349,0.5,0,1
"D5Ertd579e",0.0158192876331981,1.20171663072349,0.5,0,1
"Pikfyve",0.0158192876331981,1.20171663072349,0.5,0,1
"Slc25a44",0.0158192876331981,1.20171663072349,0.5,0,1
"Stt3a",0.0158192876331981,1.20171663072349,0.5,0,1
"Tial1",0.0158192876331981,1.20171663072349,0.5,0,1
"Zfp704",0.0158192876331981,1.20171663072349,0.5,0,1
"Mycbp2",0.280410672594374,1.19115615961596,0.5,0.286,1
"Atf1",0.0701883222084007,1.19106467808118,0.5,0.071,1
"Trabd",0.0701883222084003,1.18690179842572,0.5,0.071,1
"Fam49b",0.139748467263075,1.1770923747229,0.75,0.214,1
"Baz1a",0.644489352789969,1.17657852067732,0.5,0.286,1
"Kdelr1",0.0275682214735968,1.17192773659136,0.75,0.071,1
"Timm8b",0.0274947926449318,1.17070308128086,0.75,0.071,1
"Capg",0.37626549191989,1.16375683496921,0.25,0.071,1
"Actr3",0.116827017162904,1.16076472176443,0.75,0.571,1
"Fos",0.1737488431185,1.15975130906683,1,0.571,1
