pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	2.45897037003427e-20	1.9302917404769e-17	1.16906996676109	0.725240486783866	3.24499398231635	80	RPS24 RPL38 RPS15A RPL27 RPL36 RPS18 RPL13A RPL3 RPS27 RPL23A RPS5 RPSA RPS3 RPL19 RPL36A RPS14 RPL9 RPS7 RPL37A RPS21 RPS23 RPL30 RPL34 RPL39 RPS13 RPL13 RPL7 RPS3A1 RPL12 UBA52 RPL27A RPLP1 RPL32 RPL5 RPL23 RPL18 RPL8 RPS4X RPL22 RPS10 RPS11 RPL14 RPL18A PABPC1 RPS16 RPL17 EIF3E RPLP2 RPL11 RPS2 RPL10 RPL10A RPL6 RPL29 RPL4 RPL21 RPL37 PPP2R1A RPS20 RPS6 RPL15 RPL24
GOBP_TRANSLATIONAL_INITIATION	6.50279995163728e-21	7.6570469430529e-18	1.18665095279281	0.684972045341002	3.22792194887009	100	CCL5 RPS24 RPL38 RPS15A RPL27 RPL36 RPS18 RPL13A RPL3 RPS27 RPL23A RPS5 RPSA RPS3 RPL19 RPL36A RPS14 RPL9 RPS7 RPL37A RPS21 RPS23 RPL30 RPL34 RPL39 RPS13 RPL13 RPL7 RPS3A1 RPL12 UBA52 RPL27A RPLP1 RPL32 RPL5 NPM1 RPL23 RPL18 RPL8 RPS4X RPL22 RPS10 RPS11 RPL14 EIF3F RPL18A PABPC1 RPS16 RPL17 EIF3E RPLP2 RPL11 EIF3M NCK1 RPS2 RPL10 RPL10A EIF2S1 RPL6 RPL29 RPL4 RPL21 EIF3H RPL37 EIF1AX TPR EIF3I
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	8.27970560942334e-20	3.89974134203839e-17	1.15122052214226	0.73855061093399	3.21006282988308	75	RPS24 RPL38 RPS15A RPL27 RPL36 RPS18 RPL13A RPL3 RPS27 RPL23A RPS5 RPSA RPS3 RPL19 RPL36A RPS14 RPL9 RPS7 RPL37A RPS21 RPS23 RPL30 RPL34 RPL39 RPS13 RPL13 RPL7 RPS3A1 RPL12 UBA52 RPL27A RPLP1 RPL32 RPL5 RPL23 RPL18 RPL8 RPS4X RPL22 RPS10 RPS11 RPL14 RPL18A RPS16 RPL17 RPLP2 RPL11 RPS2 RPL10 RPL10A RPL6 RPL29 RPL4 RPL21 RPL37
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	1.19756531363012e-19	4.70044385599823e-17	1.14219120216838	0.670641561807544	3.16038972963545	100	TUT4 RPS24 RPL38 RPS15A RPL27 RPL36 RPS18 RPL13A RPL3 RPS27 RPL23A RPS5 RPSA RPS3 RPL19 RPL36A RPS14 RPL9 RPS7 RPL37A RPS21 RPS23 RPL30 RPL34 RPL39 RPS13 RPL13 RPL7 XRN2 RPS3A1 RPL12 UBA52 RPL27A RPLP1 RPL32 RPL5 RPL23 RPL18 RPL8 RPS4X RPL22 RPS10 RPS11 RPL14 DHX36 RPL18A PABPC1 RPS16 RPL17 EIF3E CNOT6L RPLP2 RPL11 RPS2 LSM5 RPL10 RPL10A RPL6 ZFP36L2 RPL29 RPL4 RPL21 RPL37 SSB EXOSC3 PPP2R1A LSM4 EXOSC8 RPS20 RPS6 CNOT3 RPL15
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	2.3064859541845e-18	6.78971802763061e-16	1.10533657731401	0.71615349118606	3.157580525342	77	RPS24 RPL38 RPS15A RPL27 RPL36 RPS18 RPL13A RPL3 RPS27 RPL23A RPS5 RPSA RPS3 RPL19 RPL36A RPS14 RPL9 RPS7 RPL37A RPS21 RPS23 RPL30 RPL34 RPL39 RPS13 RPL13 RPL7 RPS3A1 RPL12 UBA52 RPL27A RPLP1 RPL32 RPL5 RPL23 RPL18 RPL8 RPS4X RPL22 RPS10 RPS11 RPL14 RPL18A RPS16 RPL17 RPLP2 RPL11 RPS2 RPL10 RPL10A RPL6 RPL29 RPL4 RPL21 RPL37
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	3.27960958936096e-18	8.58164509216119e-16	1.10533657731401	0.696836071060886	3.14729890294602	83	RPS24 RPL38 RPS15A RPL27 RPL36 RPS18 RPL13A RPL3 RPS27 RPL23A RPS5 RPSA RPS3 RPL19 RPL36A RPS14 RPL9 RPS7 RPL37A RPS21 RPS23 RPL30 RPL34 RPL39 RPS13 RPL13 RPL7 RPS3A1 RPL12 UBA52 RPL27A RPLP1 RPL32 RPL5 UBAC2 RPL23 RPL18 RPL8 RPS4X RPL22 RPS10 RPS11 RPL14 RPL18A RPS16 RPL17 RPLP2 RPL11 RPS2 GABARAPL2 RPL10 RPL10A RPL6 RPL29 RPL4 RPL21 RPL37
GOBP_PROTEIN_TARGETING_TO_MEMBRANE	3.36564068109279e-14	6.0969875415181e-12	0.965327754226083	0.625368344605346	2.90524150563693	95	VPS37B FYN RPS24 RPL38 RPS15A RPL27 RPL36 RPS18 RPL13A RPL3 RPS27 RPL23A RPS5 RPSA RPS3 RPL19 RPL36A RPS14 RPL9 RPS7 RPL37A RPS21 RPS23 RPL30 RPL34 RPL39 RPS13 RPL13 RPL7 RPS3A1 RPL12 UBA52 RPL27A RPLP1 RPL32 RPL5 RPL23 RPL18 RPL8 RPS4X RPL22 RPS10 RPS11 RPL14 RPL18A RPS16 RPL17 RPLP2 RPL11 RPS2 RPL10 RPL10A RPL6 RPL29 RPL4 RPL21 RPL37
GOBP_VIRAL_GENE_EXPRESSION	6.64518139597517e-13	8.69411232640085e-11	0.921426003494898	0.607695714882999	2.82314068005786	95	CCL5 RPS24 RPL38 RPS15A RPL27 RPL36 RPS18 RPL13A RPL3 RPS27 RPL23A RPS5 RPSA RPS3 RPL19 RPL36A RPS14 RPL9 RPS7 RPL37A RPS21 RPS23 RPL30 RPL34 RPL39 RPS13 RPL13 RPL7 RPS3A1 RPL12 UBA52 RPL27A RPLP1 RPL32 RPL5 NUP210 RPL23 RPL18 RPL8 RPS4X RPL22 RPS10 RPS11 RPL14 EIF3F RPL18A RPS16 RPL17 RPLP2 RPL11 RPS2 RPL10 RPL10A RPL6 RPL29 RPL4 RPL21 RPL37 SSB POLR2I TPR HDAC1 NUCKS1 RPS20 RPS6 RPL15
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	4.27045884816155e-14	7.18352184815746e-12	0.965327754226083	0.547878668178067	2.71894428589444	137	GZMB BCL2 VPS37B FYN YWHAQ RPS24 ATP1B1 RPL38 RPS15A RPL27 RPL36 RPS18 RPL13A RPL3 RPS27 RPL23A PPP3CC RPS5 SPTBN1 RPSA RPS3 RPL19 RPL36A RPS14 RPL9 RPS7 RPL37A RPS21 RPS23 RPL30 RPL34 RPL39 RPS13 RPL13 RPL7 RPS3A1 RPL12 UBA52 RPL27A RPLP1 RPL32 RPL5 RPL23 RPL18 RPL8 BCL2L11 RPS4X RPL22 RACK1 RPS10 RPS11 RPL14 RPL18A RPS16 RPL17 RPLP2 NDUFA13 RPL11 RPS2 RPL10 RPL10A RPL6 RPL29 RPL4 RPL21 RPL37
GOBP_RNA_CATABOLIC_PROCESS	6.74984942174104e-15	1.32465794901668e-12	0.996986217533181	0.545589780399368	2.69182516521199	146	TUT4 RPS24 RPL38 RPS15A RPL27 RPL36 RPS18 RPL13A RPL3 RPS27 RPL23A SERBP1 RPS5 YBX3 RPSA RPS3 RPL19 RPL36A RPS14 PKP3 RPL9 RPS7 RPL37A RPS21 RPS23 RPL30 RPL34 RPL39 RPS13 RPL13 RPL7 XRN2 RPS3A1 RPL12 UBA52 RPL27A RPLP1 RPL32 RPL5 NPM1 RPL23 RPL18 RPL8 ROCK1 RPS4X RPL22 PSME1 RPS10 RPS11 RPL14 DHX36 SET RPL18A PABPC1 RPS16 RPL17 EIF3E CNOT6L RPLP2 RPL11 PSMB1 RPS2 LSM5 RPL10 RPL10A RPL6 ZFP36L2 RPL29 RPL4 RPL21 RPL37 SSB RNASEH2C EXOSC3 TAF15 PPP2R1A LSM4 EXOSC8 RPS20 RPS6 ANP32A CNOT3 RPL15 YWHAB RPL24 CIRBP
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	5.87300939891436e-11	6.58616054021111e-09	0.839088935621274	0.535052417442605	2.55520921597414	116	RPS24 RPL38 RPL27 RPL13A RPL3 RPS27 RPL23A RPS5 RPSA RPS14 RPS7 RPS21 RPL7 XRN2 SNRPG SNRPD2 SNRPE PSIP1 RPL5 NPM1 SNRPF RPS10 RPL14 EIF3F RPS16 EIF3E RPL11 EIF3M RPS2 POP5 RPL10 RPL10A RPL6 GNL3L RBIS NSA2 EIF3H DDX10 EXOSC3 EIF3I RIOK1 NPM3 LSM4 EXOSC8 NOP58 RPS6 PIN4 SNU13 RPL24 IMP3 BRIX1 WDR43 MTREX RPS15 ISY1 SRSF5 UTP11 NGDN EBNA1BP2 ESF1 PRMT5 RPLP0 NOP10 EMG1 EIF4A3 SRPK2 GEMIN7 RPS28 RPL26 DDX39B RAN NUDT21 CELF2 RIOK2 SURF6 RPF2 RPL7A TEX10 YJU2 NOP14 MCTS1 CRNKL1 XRCC5 UTP23 EIF3K SBDS RPL35A SNRPD1 RRP15 MRPS7 RPS8 NOP9 THUMPD1 PRPF19 WDR36 RRP1 BOP1 LYAR NSUN4
GOBP_CYTOPLASMIC_TRANSLATION	1.0876415241324e-08	7.53351702744649e-07	0.747739663149885	0.639975596818584	2.53907146870283	53	RPL38 RPL36 RPL13A YBX3 RPSA RPL19 RPL36A RPL9 RPS21 RPS23 RPL30 RPL22L1 RPL39 RPLP1 RPL32 RPL18 RPL8 RPL22 DHX36 EIF3F RPL18A RPL17 EIF3E RPLP2 RPL11 EIF3M NCK1 TMA7 RPL10A RPL6 RPL29 RWDD1 EIF3H EIF3I ZC3H15 CNBP RPL15 RPL24
GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	7.36281053086227e-07	3.0420032982773e-05	0.659444398037935	0.641670313023536	2.46348836460774	44	GZMB KLRK1 KLRD1 KLRB1C NCR1 H2-Q7 SERPINB9 SH2D1A KLRC1 KLRC2 KLRB1B KLRB1F KLRB1A IL18RAP SLAMF7 H2-D1
GOBP_RIBOSOME_BIOGENESIS	7.39378963614245e-08	3.75339474047267e-06	0.704975715167238	0.530703193147639	2.40628868782183	86	RPS24 RPL38 RPL27 RPL3 RPS27 RPL23A RPS5 RPSA RPS14 RPS7 RPS21 RPL7 XRN2 RPL5 NPM1 RPS10 RPL14 RPS16 RPL11 RPS2 POP5 RPL10 RPL10A RPL6 GNL3L RBIS NSA2 DDX10 EXOSC3 RIOK1 NPM3 EXOSC8 NOP58 RPS6 PIN4 SNU13 RPL24 IMP3 BRIX1 WDR43 MTREX RPS15 UTP11 NGDN EBNA1BP2 ESF1 RPLP0 NOP10 EMG1 EIF4A3 RPS28 RPL26 RAN RIOK2 SURF6 RPF2 RPL7A TEX10 NOP14 XRCC5 UTP23 SBDS RPL35A RRP15 MRPS7 RPS8 NOP9 THUMPD1 WDR36 RRP1 BOP1 LYAR NSUN4
GOBP_NCRNA_METABOLIC_PROCESS	4.32269493135328e-08	2.48291379593585e-06	0.719512826338911	0.525230401223198	2.40576168169404	90	TUT4 RPS24 RPL27 RPS27 RPS14 RPS7 RPS21 RPL7 XRN2 RPL5 RPL14 RPS16 RPL11 RPS2 POP5 RPL10A RPP21 NSA2 SSB DDX10 EXOSC3 RIOK1 NPM3 EXOSC8 NOP58 RPS6 PIN4 SNU13 IMP3 PUS3 WDR43 MTREX RPS15 UTP11 NGDN EBNA1BP2 AIMP1 LARP7 ZBTB8OS STAT3 ESF1 VARS NOP10 MRPL44 EMG1 EIF4A3 RPS28 RPL26 RAN PPA2 RIOK2 SARS TRIR FARS2 TRP53RKA RPF2 RPL7A TEX10 NOP14 UTP23 YARS SBDS RPL35A RRP15 RPS8 NOP9 THUMPD1 WDR36 RRP1 GARS BOP1 LYAR NSUN4
GOBP_NATURAL_KILLER_CELL_ACTIVATION	6.84668523412617e-06	0.000206717227261117	0.610526878385931	0.64054963885582	2.38576194044162	36	KLRK1 KLRB1C NCR1 H2-Q7 KLRC1 KLRC2 CD2 KLRB1B KLRB1F IL18R1 PTPN22 KLRB1A PTPRC SLAMF7 H2-D1
GOBP_RRNA_METABOLIC_PROCESS	7.4908514990325e-08	3.75339474047267e-06	0.704975715167238	0.568691565084486	2.38045572717789	64	RPS24 RPL27 RPS27 RPS14 RPS7 RPS21 RPL7 XRN2 RPL5 RPL14 RPS16 RPL11 RPS2 POP5 RPL10A NSA2 DDX10 EXOSC3 RIOK1 NPM3 EXOSC8 NOP58 RPS6 PIN4 SNU13 IMP3 WDR43 MTREX RPS15 UTP11 NGDN EBNA1BP2 ESF1 NOP10 EMG1 EIF4A3 RPS28 RPL26 RIOK2 TRIR RPF2 RPL7A TEX10 NOP14 UTP23 SBDS RPL35A RRP15 RPS8 NOP9 THUMPD1 WDR36 RRP1 BOP1 LYAR NSUN4 DIMT1
GOBP_NCRNA_PROCESSING	1.30702262154836e-07	6.0353691642086e-06	0.690132458796796	0.528354562834346	2.36728378159574	81	TUT4 RPS24 RPL27 RPS27 RPS14 RPS7 RPS21 RPL7 XRN2 RPL5 RPL14 RPS16 RPL11 RPS2 POP5 RPL10A RPP21 NSA2 SSB DDX10 EXOSC3 RIOK1 NPM3 EXOSC8 NOP58 RPS6 PIN4 SNU13 IMP3 PUS3 WDR43 MTREX RPS15 UTP11 NGDN EBNA1BP2 LARP7 ZBTB8OS STAT3 ESF1 NOP10 MRPL44 EMG1 EIF4A3 RPS28 RPL26 RIOK2 SARS FARS2 TRP53RKA RPF2 RPL7A TEX10 NOP14 UTP23 SBDS RPL35A RRP15 RPS8 NOP9 THUMPD1 WDR36 RRP1 BOP1 LYAR NSUN4
GOBP_MRNA_METABOLIC_PROCESS	3.6395067133274e-12	4.28551915494301e-10	0.887074988399873	0.441991378764557	2.28502204191132	221	TUT4 RPS24 RPL38 RPS15A MBNL1 RPL27 RPL36 RPS18 RPL13A RPL3 RPS27 RPL23A SERBP1 PRPF4B RPS5 YBX3 RPSA RPS3 RPL19 RPL36A RPS14 PKP3 RPL9 RPS7 RPL37A RPS21 RPS23 RPL30 RPL34 RPL39 RPS13 RPL13 RPL7 XRN2 SNRPG SNRPD2 SNRPE RPS3A1 RPL12 UBA52 RPL27A RPLP1 RPL32 PSIP1 RPL5 NPM1 RPL23 RPL18 RPL8 ROCK1 RPS4X RPL22 SNRPF PSME1 RPS10 RPS11 RPL14 DHX36 SET RPL18A PABPC1 RPS16 RPL17 EIF3E CNOT6L RPLP2 RPL11 PSMB1 RPS2 LSM5 ZMAT5 RPL10 SRSF3 RPL10A SARNP PABPN1 RPL6 HNRNPA3 ZFP36L2 RPL29 RPL4 RPL21 RALY RPL37 SSB EXOSC3 SRSF7 POLR2I TAF15 TRA2B PPP2R1A PSPC1 PNN LSM4 EXOSC8 CWC15 RPS20 RPS6 ANP32A CNOT3 RPL15 YWHAB SNU13 RPL24 CIRBP SNRPA1 RPS12 POLR2K PUS3 DCPS MTREX TRP53 SLBP CDC40 RPS15 PSMB10 ISY1 ZRANB2 SRSF5 ZC3H13 BCAS2 LARP7 DCP1B NCL PRMT5 DHX15 RPLP0 RSRC1 MAGOHB EIF4A3 SRPK2 GEMIN7 PPIH TNKS1BP1 RPS28 RPL26 SRRM1 PRR5L DDX39B RPS27A NUDT21 SNRNP40
GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	3.19143729582726e-06	0.000112176639278705	0.627256739718528	0.573867091182088	2.27678924835781	53	RPL38 RPL13A RPL3 RPS27 RPL23A RPS5 RPSA RPS14 SNRPG SNRPD2 SNRPE PSIP1 RPL5 SNRPF RPS10 EIF3F EIF3E RPL11 EIF3M RPL10 RPL6 EIF3H EIF3I LSM4 RPL24 BRIX1 RPS15 ISY1 SRSF5 PRMT5 RPLP0 SRPK2 GEMIN7 RPS28 DDX39B NUDT21 CELF2 RPF2 YJU2 MCTS1 CRNKL1 XRCC5 EIF3K SNRPD1 MRPS7
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	0.000227003844575155	0.00308264268967053	0.518848077743792	0.611323156612289	2.21333490712262	29	RPS24 RPL38 RPS27 RPS5 RPSA RPS14 RPS7 RPS21 NPM1 RPS10 RPS16 RIOK1 RPS6 SNU13 RPS15 NGDN EMG1 RPS28 RIOK2 SURF6 NOP14 XRCC5 UTP23 MRPS7 RPS8 NOP9
GOBP_LEUKOCYTE_MEDIATED_CYTOTOXICITY	1.12404548984506e-05	0.000314812720196983	0.593325476396405	0.54594437570168	2.21251052970504	57	XCL1 GZMB KLRK1 KLRD1 KLRB1C NCR1 PRF1 H2-Q7 SERPINB9 SH2D1A KLRC1 KLRC2 KLRB1B KLRB1F H2-K1 KLRB1A IL18RAP PTPRC
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	5.42154006443219e-05	0.00103802657331202	0.557332238758646	0.614082816669288	2.20725755425703	31	KLRK1 KLRD1 NCR1 H2-Q7 SERPINB9 SH2D1A KLRC1 KLRC2 IL18RAP H2-D1
GOBP_PROTEIN_TARGETING	3.59651359816715e-08	2.17174090350863e-06	0.719512826338911	0.445109340315087	2.20646101532327	148	VPS37B FYN DNAJC15 YWHAQ RPS24 RPL38 RAC2 RPS15A RPL27 RPL36 RPS18 RPL13A RPL3 RPS27 RPL23A RPS5 RPSA RPS3 RPL19 RPL36A RPS14 RPL9 RPS7 RPL37A RPS21 RPS23 RPL30 RPL34 RPL39 RPS13 RPL13 RPL7 RPS3A1 RPL12 UBA52 RPL27A RPLP1 RPL32 RPL5 RPL23 RPL18 RPL8 RPS4X RPL22 GCC2 RPS10 RPS11 RPL14 RPL18A RPS16 RPL17 RPLP2 NDUFA13 RPL11 RPS2 RPL10 RPL10A RPL6 CDC37 RPL29 RPL4 RPL21 RPL37
GOBP_RIBOSOME_ASSEMBLY	0.000171667458239105	0.00249553619847588	0.518848077743792	0.626373245080309	2.19762706227991	26	RPL38 RPL3 RPS27 RPL23A RPS5 RPSA RPS14 RPL5 NPM1 RPS10 RPL11 RPL10 RPL6 RPL24 BRIX1 RPS15
GOBP_NATURAL_KILLER_CELL_DEGRANULATION	0.000619830120162673	0.0066652964976397	0.477270815362862	0.724071095891882	2.14994197110346	14	KLRB1C H2-Q7 KLRC1 KLRC2 KLRB1B KLRB1F KLRB1A H2-D1
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	0.000418828536956975	0.00488287725016671	0.49849310876659	0.63216034358186	2.139826632589	23	KLRK1 KLRD1 H2-Q7 SH2D1A KLRC1 KLRC2 IL18RAP H2-D1 CD160 CLNK H2-T23 CRTAM CD226
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	0.000858892268187447	0.00812325819912224	0.477270815362862	0.607911508589806	2.1286417214792	25	RPL38 RPL3 RPL23A RPL7 RPL5 NPM1 RPL14 RPL11 RPL10 RPL10A RPL6 NSA2 SNU13 RPL24 BRIX1 EBNA1BP2 RPLP0 RPL26 SURF6 RPF2 RPL7A RPL35A RRP15
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	0.000195462401155056	0.00278278385586424	0.518848077743792	0.565103853483466	2.12314795897353	37	XCL1 KLRK1 KLRD1 PRF1 H2-Q7 SH2D1A KLRC1 KLRC2 H2-K1 IFNG IL18RAP PTPRC
GOBP_NATURAL_KILLER_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	0.00084098577588274	0.00798597379920909	0.477270815362862	0.691558717845804	2.1174912024412	16	KLRB1C H2-Q7 KLRC1 KLRC2 KLRB1B KLRB1F KLRB1A H2-D1
GOBP_PEPTIDE_BIOSYNTHETIC_PROCESS	1.06967667701499e-09	9.329957682853e-08	0.788186810800237	0.418654148552856	2.11698920913143	205	CCL5 GZMB RPS24 RPL38 RPS15A RPL27 RPL36 RPS18 RPL13A RPL3 RPS27 ITGA2 RPL23A RPS5 YBX3 RPSA RPS3 RPL19 RPL36A RPS14 RPL9 RPS7 RPL37A RPS21 RPS23 RPL30 RPL22L1 RPL34 RPL39 RPS13 RPL13 RPL7 EEF1D RPS3A1 RPL12 UBA52 RPL27A RPLP1 RPL32 RPL5 EEF1A1 NPM1 RPL23 RPL18 RPL8 ROCK1 RPS4X RPL22 MRPL58 RACK1 RPS10 RPS11 RPL14 DHX36 EIF3F RPL18A PABPC1 RPS16 EEF1G RPL17 EIF3E CNOT6L RPLP2 RPL11 EIF3M NCK1 RPS2 TMA7 RPL10 MRPL30 MRPS23 RPL10A EEF1B2 EIF2S1 SARNP RPL6 ZFP36L2 RPL29 RPL4 RPL21 RWDD1 EIF3H RPL37 EIF1AX
GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	0.000829940037064134	0.00791299104164386	0.477270815362862	0.741294874700802	2.10237334451847	12	CCL5 XCL1 KLRK1 PADI2
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	4.2302592406381e-08	2.48291379593585e-06	0.719512826338911	0.413349783320019	2.10052401616444	179	GZMB BCL2 VPS37B DNAJC15 IFNG YWHAQ RPS24 RPL38 RAC2 RPS15A RPL27 RPL36 RPS18 CBLB RPL13A RPL3 RPS27 RPL23A PPP3CC RPS5 RPSA RPS3 RPL19 RPL36A RPS14 RPL9 RPS7 RPL37A RPS21 RPS23 RPL30 RPL34 RPL39 RPS13 RPL13 RPL7 RPS3A1 RPL12 PIK3R1 UBA52 RPL27A RPLP1 RPL32 RPL5 RPL23 RPL18 RPL8 BCL2L11 RPS4X RPL22 GCC2 RPS10 RPS11 RPL14 VPS28 RPL18A RPS16 RPL17 RPLP2 NDUFA13 RPL11 RPS2 RPL10 RPL10A RPL6 RPL29 RPL4 RPL21 RPL37
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.000628772844910723	0.00670027171839255	0.477270815362862	0.647641033530927	2.09829710951787	21	KLRK1 KLRD1 H2-Q7 SH2D1A KLRC1 KLRC2 IL18RAP H2-D1
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	3.04230691929869e-05	0.000670943647392784	0.575610261071129	0.461123019736685	2.04952733976532	78	MBNL1 PRPF4B SNRPG SNRPD2 SNRPE PSIP1 SNRPF PABPC1 LSM5 ZMAT5 SRSF3 PABPN1 HNRNPA3 RALY SRSF7 POLR2I TRA2B PSPC1 PNN LSM4 CWC15 SNU13 CIRBP SNRPA1 POLR2K DCPS MTREX CDC40 ISY1 SRSF5 BCAS2 LARP7 NCL PRMT5 DHX15 RSRC1 MAGOHB EIF4A3 SRPK2 GEMIN7 PPIH SRRM1 DDX39B NUDT21 SNRNP40 CELF2 ZMAT2 U2AF1 HNRNPR RBM39 LSM3 YJU2 SMU1 CRNKL1 HNRNPF GTF2F1 PPIL1 POLR2C SNRPD1 DYRK1A RBM10 PRPF19 DDX46 HNRNPD
