pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	4.99920507551345e-47	1.47576533829157e-43	1.78578387179408	0.892424072567276	3.6874445808043	83	RPL12 RPS24 RPS27 RPS15A RPL13A RPS13 RPS7 RPS18 RPS21 RPL36 RPSA RPS16 RPL38 RPL17 RPL30 RPL27 RPL39 RPL19 RPS20 RPS5 RPS23 RPLP1 RPL8 RPS3A1 RPS14 RPL3 RPL36A UBA52 RPS3 RPS10 RPL9 RPL18 RPL37A RPL5 RPS19 RPL18A RPS4X RPL32 RPL13 RPL23 RPL34 RPLP2 RPS6 RPL27A RPL21 RPL4 RPS15 RPL11 RPL23A RPL22 RPLP0 RPL14 RPL24 RPS28 RPS11 RPS2 RPL10A RPL7 RPL37 RPL29 RPL15 RPS8 RPL6 RPL35 RPS27A RPS26 RPL35A RPS29 RPL26 RPS12 RPL7A RPL28
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	9.66271852246439e-46	1.42621725391574e-42	1.7624392879181	0.875646028635057	3.66348008658664	90	RPL12 RPS24 RPS27 RPS15A RPL13A RPS13 RPS7 RPS18 RPS21 RPL36 RPSA RPS16 RPL38 RPL17 RPL30 RPL27 RPL39 RPL19 RPS20 RPS5 RPS23 RPLP1 RPL8 RPS3A1 RPS14 RPL3 RPL36A UBA52 RPS3 RPS10 RPL9 RPL18 RPL37A RPL5 RPS19 RPL18A RPS4X RPL32 RPL13 RPL23 RPL34 RPLP2 RPS6 RPL27A RPL21 RPL4 RPS15 RPL11 RPL23A RPL22 RPLP0 RPL14 RPL24 RPS28 RPS11 RPS2 RPL10A RPL7 RPL37 EIF3E RPL29 RPL15 RPS8 RPL6 RPL35 RPS27A RPS26 RPL35A RPS29 RPL26 PABPC1 RPS12 RPL7A RPL28
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	2.64971429724839e-43	2.60731886849241e-40	1.71479697260989	0.873964858729942	3.62566712845633	86	RPL12 RPS24 RPS27 RPS15A RPL13A RPS13 RPS7 RPS18 RPS21 RPL36 RPSA RPS16 RPL38 RPL17 RPL30 RPL27 RPL39 RPL19 RPS20 RPS5 RPS23 RPLP1 RPL8 RPS3A1 RPS14 RPL3 RPL36A UBA52 RPS3 RPS10 RPL9 RPL18 RPL37A RPL5 RPS19 RPL18A RPS4X RPL32 RPL13 RPL23 RPL34 RPLP2 RPS6 RPL27A RPL21 RPL4 RPS15 RPL11 RPL23A RPL22 RPLP0 RPL14 RPL24 RPS28 RPS11 RPS2 RPL10A RPL7 RPL37 RPL29 RPL15 RPS8 RPL6 RPL35 RPS27A RPS26 RPL35A RPS29 RPL26 RPS12 RPL7A RPL28
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	1.54003369107053e-38	9.09235891208039e-36	1.61530228892975	0.837817100324097	3.58053278060007	98	RPL12 RPS24 RPS27 RPS15A RPL13A RPS13 RPS7 RPS18 RPS21 RPL36 RPSA RPS16 RPL38 RPL17 RPL30 RPL27 RPL39 RPL19 RPS20 RPS5 RPS23 RPLP1 RPL8 RPS3A1 RPS14 RPL3 RPL36A UBA52 RPS3 RPS10 RPL9 RPL18 RPL37A RPL5 RPS19 RPL18A RPS4X RPL32 RPL13 RPL23 RPL34 RPLP2 RPS6 RPL27A RPL21 RPL4 RPS15 RPL11 RPL23A RPL22 RPLP0 RPL14 RPL24 RPS28 RPS11 RPS2 RPL10A RPL7 RPL37 RPL29 RPL15 RPS8 RPL6 RPL35 RPS27A RPS26 RPL35A RPS29 RPL26
GOBP_TRANSLATIONAL_INITIATION	8.82003573746729e-41	6.50918637425086e-38	1.66579262543297	0.826494778611384	3.57277663298722	109	CCL5 RPL12 RPS24 RPS27 RPS15A RPL13A RPS13 RPS7 RPS18 RPS21 RPL36 RPSA RPS16 RPL38 RPL17 RPL30 RPL27 RPL39 RPL19 RPS20 RPS5 RPS23 RPLP1 RPL8 RPS3A1 RPS14 RPL3 RPL36A UBA52 RPS3 RPS10 RPL9 RPL18 RPL37A RPL5 RPS19 RPL18A RPS4X RPL32 RPL13 RPL23 RPL34 RPLP2 RPS6 NPM1 RPL27A RPL21 RPL4 RPS15 RPL11 RPL23A RPL22 RPLP0 RPL14 RPL24 RPS28 RPS11 RPS2 RPL10A RPL7 RPL37 EIF3E RPL29 RPL15 RPS8 RPL6 RPL35 RPS27A RPS26 TPR RPL35A EIF3H RPS29 EIF3M RPL26 PABPC1 EIF3F RPS12 RPL7A RPL28 EIF4A2 RPL31
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	1.42675461013713e-36	7.01963268187469e-34	1.57637362160047	0.783674422336313	3.40574569474027	123	RPL12 RPS24 RPS27 RPS15A RPL13A RPS13 RPS7 RPS18 RPS21 RPL36 RPSA RPS16 RPL38 RPL17 RPL30 RPL27 RPL39 RPL19 RPS20 RPS5 RPS23 RPLP1 RPL8 RPS3A1 RPS14 RPL3 RPL36A UBA52 RPS3 RPS10 RPL9 RPL18 RPL37A RPL5 RPS19 RPL18A RPS4X RPL32 RPL13 RPL23 RPL34 TUT4 RPLP2 RPS6 RPL27A RPL21 RPL4 RPS15 RPL11 RPL23A RPL22 RPLP0 RPL14 RPL24 RPS28 RPS11 RPS2 RPL10A RPL7 RPL37 EIF3E RPL29 RPL15 RPS8 RPL6 RPL35 RPS27A RPS26 RPL35A RPS29 RPL26 PABPC1 LSM5 LSM4 RPS12 RPL7A RPL28 XRN2 TNRC6B CNOT6L RPL31
GOBP_PROTEIN_TARGETING_TO_MEMBRANE	1.18350652645125e-32	4.99101609440585e-30	1.48853970961455	0.786149826108624	3.40355757771157	108	RPL12 RPS24 RPS27 RPS15A RPL13A RPS13 RPS7 RPS18 RPS21 RPL36 RPSA RPS16 RPL38 RPL17 RPL30 RPL27 RPL39 RPL19 RPS20 RPS5 RPS23 RPLP1 RPL8 RPS3A1 RPS14 RPL3 RPL36A UBA52 RPS3 RPS10 RPL9 RPL18 RPL37A RPL5 RPS19 RPL18A RPS4X RPL32 RPL13 RPL23 RPL34 RPLP2 RPS6 RPL27A RPL21 RPL4 RPS15 RPL11 RPL23A RPL22 RPLP0 RPL14 RPL24 VPS37B RPS28 RPS11 RPS2 RPL10A RPL7 RPL37 RPL29 RPL15 RPS8 RPL6 RPL35 FYN NACA RPS27A RPS26 RPL35A RPS29 RPL26
GOBP_VIRAL_GENE_EXPRESSION	2.25155242095968e-25	4.43105516444865e-23	1.30309315086572	0.728693342475566	3.16350434459213	114	CCL5 RPL12 RPS24 RPS27 RPS15A RPL13A RPS13 RPS7 RPS18 RPS21 RPL36 LEF1 RPSA RPS16 RPL38 RPL17 RPL30 RPL27 RPL39 RPL19 RPS20 RPS5 RPS23 RPLP1 RPL8 RPS3A1 RPS14 RPL3 RPL36A UBA52 RPS3 RPS10 RPL9 RPL18 RPL37A RPL5 RPS19 RPL18A RPS4X RPL32 RPL13 RPL23 RPL34 RPLP2 RPS6 RPL27A RPL21 RPL4 RPS15 RPL11 RPL23A RPL22 RPLP0 RPL14 RPL24 RPS28 RPS11 RPS2 RPL10A RPL7 RPL37 RPL29 RPL15 RPS8 RPL6 RPL35 RPS27A RPS26 TPR RPL35A RPS29 RPL26 EIF3F RPS12
GOBP_RNA_CATABOLIC_PROCESS	2.08035778087186e-29	6.82357352125972e-27	1.40995143033448	0.65058925879984	3.07642844935134	195	RPL12 RPS24 RPS27 RPS15A RPL13A RPS13 RPS7 RPS18 RPS21 RPL36 RPSA RPS16 RPL38 RPL17 RPL30 RPL27 RPL39 RPL19 RPS20 RPS5 RPS23 PKP3 RPLP1 RPL8 RPS3A1 RPS14 RPL3 RPL36A UBA52 RPS3 RPS10 RPL9 RPL18 RPL37A RPL5 RPS19 RPL18A RPS4X RPL32 RPL13 RPL23 RPL34 TUT4 RPLP2 RPS6 NPM1 RPL27A RPL21 RPL4 RPS15 RPL11 RPL23A RPL22 RPLP0 RPL14 RPL24 RPS28 RPS11 RPS2 RPL10A RPL7 RPL37 EIF3E RPL29 RPL15 RPS8 RPL6 RPL35 RPS27A RPS26 SERBP1 ZC3HAV1 PSMB8 RPL35A RPS29 RPL26 PABPC1 LSM5 LSM4 RPS12 SET RPL7A PRKCA RPL28 XRN2 ANP32A TNRC6B PSME1 HNRNPA0 CNOT6L RPL31 PSMB1 EXOSC7 RPS17 HNRNPR TRIR YWHAZ MAGOH LSM1 DDX5 RNASEH2C PSME2 EXOSC8 RPS25 ROCK1
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	2.12170070154664e-25	4.43105516444865e-23	1.30309315086572	0.664765033566266	3.04104876638014	162	RPL12 RPS24 RPS27 RPS15A RPL13A RPS13 RPS7 RPS18 RPS21 RPL36 RPSA RPS16 RPL38 RPL17 RPL30 RPL27 RPL39 BCL2 RPL19 RPS20 RPS5 RPS23 RPLP1 RPL8 RPS3A1 RPS14 RPL3 RPL36A UBA52 RPS3 RPS10 RPL9 RPL18 RPL37A RPL5 RPS19 RPL18A RPS4X RPL32 RPL13 RPL23 RPL34 RPLP2 RPS6 RPL27A RPL21 RACK1 RPL4 RPS15 RPL11 RPL23A RPL22 RPLP0 RPL14 RPL24 GZMB VPS37B RPS28 RPS11 RPS2 RPL10A RPL7 RPL37 RPL29 RPL15 RPS8 RPL6 RPL35 FYN NACA RPS27A RPS26 RPL35A RPS29 RPL26 PPP3CC RPS12 SPTBN1 RPL7A RPL28
