pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	2.36121124457615e-32	8.96315788441105e-29	1.48156758833633	0.865435157362482	3.13654650697739	113	RPS11 RPSA RPS4X RPS19 RPLP0 RPL10 RPS9 RPL28 RPL18 RPS5 RPL39 RPL13 RPS7 RPS26 RPL8 RPL19 RPS18 RPS28 RPL15 RPS3A1 RPL14 RPL22 RPS24 RPS20 RPS16 RPS27A RPL18A RPL7 RPL34 RPS15A RPL7A RPS6 RPS13 RPL26 RPL35 RPS10 RPL17 RPL3 RPL32 RPL24 RPL23 RPL35A RPL4 RPL27 RPL9 RPS14 RPL6 RPS3 RPL10A RPL21 RPS8 RPL36 RPL11 EIF3E RPL38 RPS27 RPL30 RPS23 RPL31 UBA52 RPS2 RPL37 RPL36A RPL37A RPL27A RPLP2 RPS21 RPL29 RPL23A RPS29 RPS25 MAGOHB RPL13A RPS12
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1.86214708863212e-30	3.53435517422376e-27	1.43181244608859	0.8783261311991	3.11808420540047	96	SEC61B RPS11 RPSA RPS4X RPS19 RPLP0 RPL10 RPS9 RPL28 RPL18 RPS5 RPL39 RPL13 RPS7 RPS26 RPL8 RPL19 RPS18 RPS28 RPL15 RPS3A1 RPL14 RPL22 RPS24 RPS20 RPS16 RPS27A RPL18A RPL7 RPL34 RPS15A RPL7A RPS6 RPS13 RPL26 RPL35 RPS10 RPL17 RPL3 RPL32 RPL24 RPL23 RPL35A RPL4 RPL27 RPL9 RPS14 RPL6 RPS3 RPL10A RPL21 RPS8 RPL36 RPL11 RPL38 RPS27 RPL30 RPS23 RPL31 UBA52 RPS2 RPL37 RPL36A RPL37A RPL27A RPLP2 RPS21 RPL29 RPL23A RPS29 RPS25
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	3.34596233597327e-28	4.23375767578484e-25	1.38026491759359	0.85472659819996	3.05559459946439	106	SEC61B RPS11 RPSA RPS4X RPS19 RPLP0 RPL10 RPS9 RPL28 RPL18 RPS5 RPL39 RPL13 RPS7 RPS26 RPL8 RPL19 RPS18 RPS28 RPL15 RPS3A1 SEC61G RPL14 RPL22 RPS24 RPS20 RPS16 RPS27A RPL18A RPL7 RPL34 RPS15A RPL7A RPS6 RPS13 RPL26 RPL35 RPS10 RPL17 RPL3 RPL32 RPL24 RPL23 RPL35A RPL4 RPL27 RPL9 RPS14 RPL6 RPS3 RPL10A RPL21 RPS8 RPL36 RPL11 RPL38 RPS27 RPL30 RPS23 RPL31 UBA52 RPS2 RPL37 RPL36A RPL37A RPL27A RPLP2 RPS21 RPL29 RPL23A RPS29 RPS25 RPL13A RPS12 HERPUD1 RPL5
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	4.27091067021154e-24	3.2424753808246e-21	1.27091304449619	0.797326189614761	2.89053938684741	127	SEC61B RPS11 RPSA RPS4X RPS19 RPLP0 RPL10 RPS9 RPL28 RPL18 RPS5 RPL39 RPL13 RPS7 RPS26 RPL8 RPL19 RPS18 RPS28 RPL15 RPS3A1 SEC61G RPL14 RPL22 RPS24 RPS20 RPS16 RPS27A RPL18A RPL7 RPL34 RPS15A RPL7A RPS6 RPS13 RPL26 RPL35 RPS10 RPL17 RPL3 RPL32 RPL24 RPL23 RPL35A RPL4 RPL27 RPL9 RPS14 RPL6 RPS3 RPL10A RPL21 RPS8 RPL36 RPL11 RPL38 RPS27 RPL30 RPS23 RPL31 UBA52 RPS2 RPL37 RPL36A RPL37A RPL27A RPLP2 RPS21 RPL29 RPL23A RPS29 RPS25 RPL13A RPS12 HERPUD1 RPL5
GOBP_TRANSLATIONAL_INITIATION	6.3480926595094e-27	6.02433993387442e-24	1.34992572002205	0.756584377970124	2.82978555005447	177	RPS11 RPSA RPS4X RPS19 RPLP0 RPL10 RPS9 RPL28 RPL18 RPS5 RPL39 EIF3F RPL13 RPS7 RPS26 RPL8 RPL19 RPS18 RPS28 RPL15 RPS3A1 RPL14 RPL22 RPS24 RPS20 RPS16 RPS27A RPL18A RPL7 RPL34 RPS15A RPL7A RPS6 RPS13 RPL26 RPL35 RPS10 RPL17 RPL3 EIF3K RPL32 RPL24 RPL23 RPL35A RPL4 RPL27 RPL9 RPS14 RPL6 RPS3 RPL10A RPL21 RPS8 RPL36 RPL11 EIF3E RPL38 EIF3H NPM1 RPS27 RPL30 RPS23 RPL31 MIF4GD UBA52 RPS2 EIF3I RPL37 CCL5 RPL36A RPL37A RPL27A RPLP2 RPS21 RPL29 EIF3M RPL23A PPP1CA RPS29 RPS25 RPL13A EIF1AX RPS12 EIF3C RPL5
GOBP_PROTEIN_TARGETING_TO_MEMBRANE	1.64984268062038e-20	7.8285035195437e-18	1.16906996676109	0.743363791610259	2.70225824248024	157	SEC61B RPS11 RPSA RPS4X RPS19 RPLP0 RPL10 RPS9 RPL28 RPL18 RPS5 RPL39 RPL13 RPS7 RPS26 FYN RPL8 RPL19 RPS18 RPS28 RPL15 RPS3A1 SEC61G RPL14 RPL22 RPS24 RPS20 RPS16 NACA RPS27A RPL18A RPL7 RPL34 RPS15A RPL7A RPS6 RPS13 RPL26 RPL35 RPS10 RPL17 RPL3 RPL32 RPL24 RPL23 RPL35A RPL4 RPL27 RPL9 RPS14 RPL6 RPS3 RPL10A RPL21 RPS8 RPL36 RPL11 RPL38 RPS27 RPL30 RPS23 CACNB3 RPL31 UBA52 RPS2 RPL37 RPL36A RPL37A RPL27A RPLP2 RPS21 RPL29 RPL23A RPS29 RPS25
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	5.33588100154581e-22	2.89357204026684e-19	1.21254456769062	0.715166017508511	2.69992909387436	191	RPS11 RPSA RPS4X RPS19 RPLP0 RPL10 RPS9 RPL28 RPL18 RPS5 RPL39 RPL13 RPS7 RPS26 RPL8 RPL19 RPS18 RPS28 RPL15 RPS3A1 RPL14 RPL22 RPS24 RPS20 RPS16 RPS27A RPL18A RPL7 RPL34 RPS15A RPL7A RPS6 RPS13 RPL26 RPL35 RPS10 RPL17 RPL3 RPL32 RPL24 RPL23 RPL35A RPL4 RPL27 RPL9 RPS14 RPL6 RPS3 RPL10A RPL21 RPS8 RPL36 RPL11 EIF3E RPL38 RPS27 RPL30 RPS23 RPL31 UBA52 RPS2 RPL37 RPL36A RPL37A RPL27A RPLP2 RPS21 RPL29 RPL23A RPS29 RPS25 LSM7 LSM4 MAGOHB RPL13A LSM6 RPS12
GOBP_OXIDATIVE_PHOSPHORYLATION	1.49599903811976e-15	4.36831719130969e-13	1.01754479730988	0.718073826830604	2.59480550696109	129	COX6A2 NDUFA6 ATP5D CYCS COX7C ATP5E ATP5H MT-CO1 COX5B COX5A COX6C ATP5J2 NDUFB10 UQCRH ATP5C1 COX7B NDUFA11 COX7A2L MT-CO2 NDUFV2 DNAJC15 ATP5L ATP5G1 UQCRFS1 CHCHD2 NDUFS8 ISCU COX6B1 UQCRB ATP5G2 NDUFB8 NDUFB5 NDUFA13 NDUFB4 MT-CO3 NDUFA2 ATP5O ATP5K NDUFC2 ATP5A1 PARK7 NDUFB7 MT-ATP6 NDUFB3 UQCR10 NDUFB11 COX4I1 ATP5B NDUFA7 NDUFB2 NDUFC1 NDUFA3 NDUFB6 NDUFAB1 COX8A UQCRQ NDUFS5 NDUFB9 COX6B2 NUPR1 NDUFS2 ATP5G3 STOML2 NDUFV1 SDHD NDUFA1 CYC1 UQCR11 NDUFS6 UQCRC2 NDUFA5
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	2.05075315305833e-11	3.70698046143305e-09	0.863415391606693	0.782688644460642	2.57127500603889	67	RPS27L RPSA RPS19 RPS5 RPS7 RPS28 RPS24 RPS16 RPS6 RPS10 RPS14 RPS8 RPL38 NPM1 RPS27 RPS21 RPS25 LSM6 EMG1 RPS15
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	3.16033573125612e-11	5.45301565265829e-09	0.851339057116899	0.731577966184532	2.55175090871073	91	COX6A2 NDUFA6 CYCS COX7C MT-CO1 COX5B COX5A COX6C NDUFB10 UQCRH COX7B NDUFA11 COX7A2L MT-CO2 NDUFV2 DNAJC15 UQCRFS1 CHCHD2 NDUFS8 ISCU COX6B1 UQCRB NDUFB8 NDUFB5 NDUFA13 NDUFB4 MT-CO3 NDUFA2 NDUFC2 PARK7 NDUFB7 NDUFB3 UQCR10 NDUFB11 COX4I1 NDUFA7 NDUFB2 NDUFC1 NDUFA3 NDUFB6 NDUFAB1 COX8A UQCRQ NDUFS5 NDUFB9 NDUFS2 NDUFV1 SDHD NDUFA1 CYC1 UQCR11 NDUFS6 UQCRC2 NDUFA5
