pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_PEROXISOME	0.00338903218185309	0.0338903218185309	0.431707695803346	0.530237390306748	1.64391327395953	81	ABCC5 PRDX1 SOD2 HMGCL CRAT HRAS ACSL4 FIS1 PRDX5
HALLMARK_XENOBIOTIC_METABOLISM	0.00195685408621583	0.0244606760776979	0.431707695803346	0.46250589778672	1.53362653309876	138	ARG2 HMOX1 F10 NQO1 SAR1B ID2 CNDP2 NPC1 ETS2 PTS SLC6A6 DDT ALDH2 LPIN2 GABARAPL1 ACP2 ADH5 NMT1 PTGR1 NINJ1 CASP6 TMEM97 GCLC DHRS7 APOE ASL HSD11B1 CYFIP2 GSTM4
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.00639708183910194	0.045693441707871	0.407017918923954	0.404756007015395	1.40536539024466	194	ATP6V1E1 COX7C ATP6V0E TIMM8B BAX ATP5D ATP6V1G1 TOMM22 ATP5L ATP6V1F ATP6V0B NDUFS4 ATP6V0C GRPEL1 IMMT GPX4 UQCRC2 NDUFB7 ATP6V1C1 ATP5A1 NDUFC2 SDHC TIMM17A SUCLG1 ACADVL TCIRG1 AFG3L2 NDUFS6 ATP5K COX7A2L NDUFA2 ETFB NDUFAB1 MRPS12 DLST OAT NDUFB2 VDAC1 COX5A UQCRFS1 MDH2 TIMM10 ACADSB NDUFS8 NDUFA3 PHB2 SDHA CASP7
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0996799457877625	0.216695534321223	0.287805130535564	0.46075149238748	1.29844523324887	49	PRDX1 SOD2 FTL1 FES NQO1 GCLM HMOX2 TXN1 GPX4 ATOX1 MGST1 GLRX2 TXNRD1 SRXN1
HALLMARK_COMPLEMENT	0.0575795003123272	0.174378051615903	0.321775918075361	0.372615498405739	1.26124120016499	159	MMP8 FCER1G PLA2G7 HSPA1A CTSB F10 CTSD MSRB1 DOCK10 TIMP2 CXCL2 ANXA5 DUSP5 GRB2 ATOX1 CALM3 LIPA LTF LGALS3 GNGT2 LAMP2 PIK3CG PSEN1 IRF7
HALLMARK_FATTY_ACID_METABOLISM	0.130890052356021	0.233732236350037	0.287857117255149	0.34037505258585	1.12180546631488	125	HMGCL CRAT ACSL4 PTS GRHPR SDHC GABARAPL1 MCEE ODC1 KMT5A SUCLG1 ACADVL DLST CBR3 MDH2 UBE2L6 TRP53INP2 SDHA HSD17B4 BLVRA CCDC58 SMS IDI1 HIBCH
HALLMARK_P53_PATHWAY	0.123687281213536	0.229050520765807	0.132846300606183	-0.414329515628415	-1.18387939209122	173	TXNIP ZFP36L1 RPL36 NDRG1 SEC61A1 RPS27L IER5 IER3 NOTCH1 RNF19B GADD45A TOB1 S100A10 JUN SFN CD81 DDIT4 UPP1 TRIAP1 TGFB1 TAX1BP3 MDM2 RPL18 PITPNC1 NUPR1 OSGIN1 SERTAD3 PCNA RPS12 FUCA1 HEXIM1 APP SP1 CD82 TRAF4 RACK1 CDKN1A BAIAP2 IRAK1 IFI30 FAM162A TAP1
HALLMARK_G2M_CHECKPOINT	0.115740740740741	0.229050520765807	0.137250779610133	-0.417251519411996	-1.19333343513199	177	NASP TMPO HSPA8 SRSF2 CKS2 CDKN1B KIF5B MARCKS LBR NCL SRSF10 CUL1 CUL3 NOTCH2 TGFB1 UPF1 SMC1A KPNB1 LMNB1 ATRX ODF2 DBF4 MAPK14 FOXN3 WRN UBE2S PDS5B CBX1 KIF23 KPNA2 ABL1 YTHDC1 SYNCRIP CUL4A SFPQ STAG1 XPO1 PML GINS2 CUL5 PRIM2 NSD2 HNRNPU MTF2 CCND1 MAP3K20 ORC5
HALLMARK_APOPTOSIS	0.108958837772397	0.226997578692494	0.14551614609036	-0.433065345206003	-1.21145694552372	137	GPX1 TXNIP CD44 SPTAN1 PMAIP1 GSN IL1B IRF1 RARA RHOB IER3 RELA GADD45A IFITM3 CD14 DNAJA1 JUN CDKN1B BCL2L11 MCL1 CFLAR EGR3 ISG20 EREG CTNNB1
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.088302752293578	0.200688073394495	0.158514105424824	-0.426475096576873	-1.22352669611317	187	TXNIP PFKP SAMHD1 PTPN1 SAMD9L IRF1 PDE4B TRIM25 RSAD2 ZBP1 IFITM3 RTP4 IFI27 LCP2 PTPN6 ISG15 CMTR1 NOD1 B2M PTGS2 HELZ2 UPP1 TAPBP SPPL2A H2-D1 ICAM1 ISG20 LY6E TDRD7 IRF9 EIF2AK2 CD86 PLSCR1 CDKN1A PIM1 IFI35 IFI30 TAP1 MYD88 OGFR TRAFD1
HALLMARK_MYC_TARGETS_V1	0.0820809248554913	0.200688073394495	0.165656695205483	-0.428549940671379	-1.22828461237766	199	RPS6 RPLP0 HNRNPA2B1 RPS3 SRSF7 SLC25A3 HNRNPC HSP90AB1 SRSF2 RPL14 RPL22 CCT5 EIF4E SNRPG RPS5 PGK1 NPM1 RPS2 HNRNPA3 PSMA1 CUL1 EIF3J1 PSMC4 U2AF1 PCBP1 FAM120A PTGES3 PSMB3 CCT2 KPNB1 SNRPD2 SF3B3 RPL18 RPL6 EIF1AX MRPL9 PPIA PCNA DHX15 DEK CLNS1A TOMM70A COPS5 RACK1 CBX3 HSPE1 LDHA SSB SRSF3 YWHAE KPNA2 EIF4H RUVBL2 SYNCRIP CANX CCT7
HALLMARK_UV_RESPONSE_DN	0.081555834378921	0.200688073394495	0.173747838999571	-0.464632263904637	-1.27106527562782	107	PTEN CITED2 SCAF8 ANXA2 CDKN1B ATP2B1 PDLIM5 GCNT1 SPOP NR3C1 IGF1R CDK13 NOTCH2 NIPBL ATRX ABCC1 ADD3 MAPK14 DUSP1 PIAS3 PHF3 YTHDC1 NEK7 WDR37 PIK3CD MIOS INSIG1
