"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","HALLMARK_MYC_TARGETS_V1",2.81816037072102e-17,1.40908018536051e-15,1.06720998682811,0.782067439344842,2.02354984991397,200,"PPIA IFRD1 HSPE1 RPS2 HSP90AB1 SNRPD2 NME1 RPL6 PSMD7 EIF4A1 RACK1 GNL3 EIF2S2 NHP2 COX5A RAN SNRPG RPL18 PTGES3 CANX NDUFAB1 HNRNPA3 EIF2S1 CCT2 SERBP1 RPS5 G3BP1 PSMA2 PSMA1 PSMA4 MRPL23 PSMB3 SNRPD3 DDX18 SNRPD1 RPS3 U2AF1 SSBP1 RPL22 RPS6 RPLP0 PSMA7 SSB EIF4E RPL14 SET HNRNPD AP3S1 CCT3 PHB2 EIF3D PSMB2 ACP1 TRIM28 SRSF3 DHX15 TCP1 SYNCRIP HDGF CYC1 SLC25A3 HNRNPA1 LSM7 PSMA6 PGK1 ODC1 RANBP1 POLE3 PCBP1 BUB3 COPS5 VDAC3 CCT7 RPL34 ABCE1 UBE2L3 PSMD8 EIF3J1 C1QBP CDK4 CCT5 NCBP2 PA2G4 GSPT1 PPM1G PSMD3 TXNL4A YWHAE ILF2 CLNS1A RNPS1 TARDBP PSMC4 HPRT EIF3B NOP56 EPRS NPM1 HSPD1 CCT4 EIF4G2 NOP16 ETF1 RUVBL2 DDX21 DEK PSMC6 CSTF2 RPS10 EIF4H HNRNPA2B1 PSMD14 LDHA USP1 EIF1AX HNRNPC SRPK1 PWP1 FBL MRPS18B PCNA CUL1 SRSF2 SF3B3 RSL1D1 RRP9 LSM2 NOLC1"
"2","HALLMARK_OXIDATIVE_PHOSPHORYLATION",5.24209639267691e-11,1.31052409816923e-09,0.851339057116899,0.724881248431238,1.8713686789283,196,"BAX ATP6V0C ATP5G1 ATP6V1C1 TIMM8B ATP6V1E1 CYCS UQCRB NDUFC1 COX7B NDUFB6 UQCRQ VDAC2 TIMM13 NDUFB3 ATP6V0E COX5A POLR2F NDUFC2 NDUFB5 ATP5O NDUFS7 COX4I1 NDUFAB1 UQCR11 COX17 ATP6V1F ATP6V0B ATP5J ATP5B ATP6V1D TIMM17A COX6A1 ATP5C1 NDUFA6 NDUFB2 ATP5K NDUFS6 PHB2 TOMM22 MRPL15 UQCRFS1 ATP5H NDUFA2 CYC1 SLC25A3 NDUFA5 TIMM10 TIMM50 GPX4 VDAC3 UQCR10 NDUFA7 ATP5D ATP5G2 NDUFS8 ATP6V1G1 COX7A2 COX6B1 TCIRG1 COX8A ETFA MRPL35 ATP5G3 HSPA9 NDUFA1 SDHB UQCRC2 ECI1 NDUFA4 SDHC IMMT ATP6AP1 NDUFV2 CPT1A COX5B MRPS12 HTRA2 NDUFA3 NDUFB7 UQCRH ACADVL ATP5A1 AIFM1 MTX2 LDHA PDHB HADHB NDUFS1 NDUFV1 NDUFS4 ATP6V1H ISCA1 GRPEL1 CYB5R3 NDUFA9 NDUFB8 SUCLG1 ETFB HCCS ATP5J2 DLST POR LDHB HSD17B10 DLD AFG3L2 NDUFS3 ATP5E ACO2 ALAS1 MDH1"
"3","HALLMARK_DNA_REPAIR",0.000216600454609695,0.00270750568262119,0.518848077743792,0.6289743424701,1.58955349499287,147,"APRT BOLA2 NME1 RBX1 TAF10 POLR2F POLR2J POLE4 POLR2K COX17 POLR2G RALA EDF1 SDCBP DAD1 POLR1D NT5C GPX4 TMED2 RNMT GTF2F1 NELFE EIF1B GTF2H5 NCBP2 VPS37B POLR2I SUPT5 HPRT DCTN4 POLR2A TRP53 POLR2H VPS28 NUDT21 POLR2E ADRM1 SSRP1 UPF3B NFX1 ARL6IP1 POLR1C RPA3 GUK1 POLR2D POLB TAF13 ALYREF PCNA DDB1 ERCC3 RFC2 RFC4 GTF2H1 RFC5 AAAS TAF1C STX3 RAE1 ERCC1 CSTF3 MRPL40 SAC3D1 POLD3 SRSF6"
"4","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.000514391182093651,0.00514391182093651,0.477270815362862,0.6074623746154,1.54067826466949,153,"CAPG CXCL2 GADD45B SPP1 BASP1 THBS1 EMP3 TNFAIP3 CXCL3 SPARC ITGB1 LRP1 COLGALT1 ITGAV ID2 VEGFA PPIB INHBA CALU TGM2 ECM1 FAS TGFB1 MMP2 PLAUR LGALS1 RHOB ITGB5"
"5","HALLMARK_MTORC1_SIGNALING",0.000190221549579044,0.00270750568262119,0.518848077743792,0.594044895829873,1.53335244511837,197,"PRDX1 CD9 SLC7A11 PPIA IFRD1 CDKN1A ATP5G1 TXNRD1 SQSTM1 GLA HSPE1 PSMB5 CACYBP LGMN M6PR EIF2S2 PSMA3 CANX BHLHE40 TPI1 DHFR NMT1 PDAP1 ATP6V1D PSMA4 NFKBIB HSP90B1 TBK1 EBP PGM1 PSMD12 PNO1 EEF1E1 PGK1 GCLC COPS5 TFRC IFI30 PSMC2 GAPDH SEC11A CCNG1 ALDOA YKT6 SDF2L1 HSPA5 UCHL5 SSR1 EDEM1 PSMC4 HPRT EPRS HSPA9 PFKL FKBP2 HSPD1 NUPR1 IMMT ETF1 CALR PSMC6 P4HA1 SLC9A3R1 CTSC HMGCS1 LTA4H PSMD14 PITPNB NAMPT LDHA GBE1 CCNF DDIT4 PSME3 HMBS ATP2A2 RRP9 STIP1 CCT6A"
"6","HALLMARK_MYC_TARGETS_V2",0.0169731161275483,0.0606182718841012,0.352487857583619,0.63415864395107,1.44486260493196,58,"HSPE1 GNL3 DDX18 DCTPP1 CDK4 PA2G4 PES1 NOP56 NIP7 NPM1 WDR74 MYBBP1A HSPD1 NOP16 TCOF1 PUS1 TBRG4 RRP9 NOLC1 PHB PPAN TFB2M RABEPK MCM4 MRTO4 MPHOSPH10 PPRC1 IMP4 WDR43 FARSA"
"7","HALLMARK_FATTY_ACID_METABOLISM",0.0074527564455298,0.0465797277845613,0.407017918923954,0.572185424339333,1.43035122548025,131,"HSP90AA1 MIF PTS KMT5A PRDX6 S100A10 HSPH1 ODC1 ACOT2 ACSL5 ALDOA LTC4S ALDH9A1 ECI1 SDHC CPT1A ACADVL ACSL1 HMGCS1 UBE2L6 LDHA PDHB HADHB UGDH ALAD BLVRA SUCLG1 HCCS DLST LGALS1 OSTC HSD17B10 GABARAPL1 MCEE DLD ACADS HSD17B4 ACO2 MDH1 PDHA1 APEX1 SMS ADSL RETSAT SUCLA2 SDHD PSME1 ACSL4 ACOX1 GRHPR"
"8","HALLMARK_XENOBIOTIC_METABOLISM",0.0129279544861094,0.0538664770254557,0.380730400722792,0.54140299920962,1.37705407823275,158,"F10 NINJ1 BLVRB HMOX1 PTS PTGES3 NMT1 DDT ACP2 NPC1 UPP1 DHPS ACP1 PPARD GCLC SAR1B PTGES ID2 ADH5 HPRT SSR3 ALDH9A1 GCH1 ASL TMBIM6 ETS2 PTGR1 ARPP19 APOE FAS TMEM176B UGDH CNDP2 PMM1 POR ATP2A2 AP4B1 GABARAPL1 PINK1 ACO2 ALAS1 COMT PSMB10 SLC35B1 NFS1 GART CYB5A NQO1 RETSAT GSS"
"9","HALLMARK_ADIPOGENESIS",0.0206835757410086,0.0689452524700287,0.352487857583619,0.517625410309609,1.33547440093999,191,"PLIN2 CD302 COX7B UQCRQ C3 AK2 ATP1B3 ATP5O NDUFAB1 UQCR11 NMT1 DDT GHITM MTCH2 COX6A1 TANK YWHAG MRPL15 PGM1 CYC1 NDUFA5 SOD1 GPX4 UQCR10 DNAJC15 CHUK SAMM50 ALDOA UBQLN1 STOM UBC LTC4S COX8A REEP5 PFKL SDHB JAGN1 SDHC IMMT CMPK1 COL15A1 NDUFB7 AIFM1 APOE PPM1B TALDO1 VEGFB GBE1 GRPEL1 SUCLG1 ETFB RTN3 POR ITSN1 DLD ACADS NDUFS3 PEX14 ACO2 PQLC3 TST DRAM2"
"10","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.0746887966804979,0.1778304682869,0.191892240384838,0.598171555379458,1.32390627673307,49,"SOD2 PRDX1 FTL1 TXNRD1 GCLM TXN1 ATOX1 ABCC1 SRXN1 PRDX6 NDUFA6 SOD1 GCLC GPX4 LAMTOR5 SELENOS"
