pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_TNFA_SIGNALING_VIA_NFKB	3.01189253467194e-16	1.47582734198925e-14	1.03769615548758	0.627512614492718	2.78019233467079	139	CXCL2 IL1B PTGS2 IER3 NFKBIA SOD2 CEBPB FOS MCL1 CD44 BTG1 PLAUR EIF1 SERPINB2 VEGFA TNFAIP2 NFIL3 FOSL2 EHD1 BHLHE40 INHBA JUNB IER2 TNFRSF9 KDM6B NINJ1 SOCS3 TRAF1 GCH1 TNIP1 CCRL2 SDC4 PNRC1 IL7R MXD1 BCL3 MAP2K3 ETS2 KLF10 NFKBIE IL1A DUSP1 ATF3 TNFSF9 PFKFB3 CCNL1 PHLDA1 TNFAIP3 DRAM1 PDE4B BTG2 BIRC3 TANK GADD45A CEBPD NFKB2 ICAM1 NR4A1 SPSB1 HES1 IL18 PDLIM5
HALLMARK_HYPOXIA	1.89855921455053e-13	4.65147007564879e-12	0.943632225232838	0.628522424566193	2.71978091069576	114	S100A4 IER3 PRDX5 ANXA2 PLAC8 FOS TGM2 BTG1 PLAUR VEGFA GLRX NFIL3 ENO1 PGK1 HMOX1 ALDOA FOSL2 BHLHE40 DDIT4 TGFBI PFKP LDHA MT1 FAM162A GAPDH TPD52 PIM1 SDC4 PNRC1 GPI1 UGP2 NDRG1 ADORA2B DUSP1 MIF TPI1 ATF3 PLIN2 PFKFB3 TNFAIP3 CSRP2 SLC2A1 KLF7 BNIP3L JMJD6 PGM1 CXCR4 SAP30 TPST2 LXN GCNT2 SELENBP1 ZFP36
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	3.49233637691116e-08	5.70414941562156e-07	0.719512826338911	0.723564449280569	2.52989057027358	40	SOD2 MGST1 GSR PRDX6 GLRX JUNB CDKN2D PFKP TXN1 LSP1 ATOX1 PRDX1 GPX4 PRDX2 NDUFS2 TXNRD1 SBNO2 SRXN1
HALLMARK_APOPTOSIS	1.67620527630258e-06	2.05335146347066e-05	0.643551836150722	0.51036255789785	2.14307263248898	99	IL1B CD14 IER3 SOD2 ANXA1 TIMP1 MCL1 CD44 GSR LGALS3 GPX1 TSPO HMOX1 CD38 GCH1 IFITM3 CASP4 RARA IL1A LMNA IGFBP6 ATF3 GPX4 EMP1 BTG2 BIRC3 GADD45A HMGB2 BNIP3L ADD1 IL18 ETF1 ROCK1 CASP3 CAV1 DAP CDKN1B FAS IFNGR1 APP CASP6 CASP8 BCL10 SAT1 PPP3R1 NEDD9 SOD1 CDKN1A BAX SQSTM1 CASP1
HALLMARK_GLYCOLYSIS	3.18460356215459e-06	3.1209114909115e-05	0.627256739718528	0.485486192557782	2.06731712872831	106	IER3 VCAN CD44 VEGFA GLRX SDC1 TALDO1 ENO1 PGK1 ALDOA PYGL DDIT4 PKM TGFBI PFKP LDHA FAM162A EGLN3 SLC16A3 PGAM1 TXN1 IDH1 UGP2 ADORA2B MIF TPI1 MET PGLS
HALLMARK_INFLAMMATORY_RESPONSE	3.84299074973258e-05	0.000313844244561494	0.557332238758646	0.449556044788772	1.94036250613024	112	IL1B CD14 NFKBIA IFITM1 TIMP1 HIF1A PLAUR SELL SLC7A2 INHBA TNFRSF9 MEFV GCH1 CCRL2 CYBB NLRP3 EMP3 IL7R MXD1 TNFRSF1B RHOG MSR1 ADORA2B IL1A FPR1 TNFSF9 MET SGMS2 PDE4B BTG2 CLEC5A GPR132 ICAM1 IL18 SRI KIF1B C5AR1
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.00170584325084535	0.00835863192914222	0.45505986738723	0.463920799197768	1.74216084199308	58	CXCL2 IL1B CD14 CD44 CCR1 HMOX1 SOCS3 CD38 PTPN1 PIM1 TNFRSF1B ITGA4
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0079361790814733	0.0299132903840147	0.380730400722792	0.432045721736688	1.69505938462777	65	CXCL2 THBS1 FN1 VIM VCAN TIMP1 CD44 TGM2 PLAUR VEGFA SDC1 INHBA TGFBI CAPG EMP3 SDC4 GJA1 TPM4 ECM1 TNFAIP3 GADD45A FLNA
HALLMARK_APICAL_SURFACE	0.0320891186261322	0.0788743176778483	0.321775918075361	0.632908857238	1.68437695023549	12	PLAUR FLOT2 LYN CRYBG1 APP
HALLMARK_P53_PATHWAY	0.00152484887513496	0.00830195498684588	0.45505986738723	0.380167515095275	1.65397519448555	123	S100A4 IER3 S100A10 SLC7A11 FOS BTG1 SDC1 UPP1 HMOX1 DDIT4 FAM162A NINJ1 RACK1 RPL18 MXD1 NDRG1 IL1A ATF3 RPL36 TNFSF9 PROCR TCN2 DRAM1 HRAS BTG2 RHBDF2 GADD45A CCND3 MDM2
HALLMARK_XENOBIOTIC_METABOLISM	0.0128471512851075	0.0441745125389664	0.380730400722792	0.377470088593866	1.52949298680814	84	ARG1 PTGES F10 GSR UPP1 HMOX1 SMOX ARG2 NINJ1 GCH1 ALAS1 IDH1 ALDH2 XDH PGD ETS2
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0376896839668801	0.0839452051989601	0.321775918075361	0.42231407186026	1.48270201202742	41	S100A11 ACTG1 PLAUR LGALS3 NFIL3 ANXA5 PNRC1 ATF3
HALLMARK_UV_RESPONSE_UP	0.032193599052183	0.0788743176778483	0.321775918075361	0.337667894088726	1.40644213463968	95	NFKBIA SOD2 FOS BTG1 HMOX1 ALDOA JUNB GRINA GCH1 ALAS1 ATF3 ATP6V1F BTG2 SELENOW CCND3 GGH ICAM1 NR4A1 CLTB ACAA1A LYN CASP3
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.0135228099609081	0.0441745125389664	0.380730400722792	0.308988515033689	1.40214420141459	169	LDHA UQCRH ATP5H ALAS1 COX7A2L ATP6V1E1 IDH1 ATP5D GPI1 ATP5J2 SLC25A5 NDUFB2 ATP5L COX17 ATP6V1F NDUFA2 ATP6V1D GPX4 COX6B1 SDHD HSD17B10 POR COX5B NDUFA3 NDUFS3 COX6C ATP5E NDUFS2 GLUD1 UQCRFS1 MRPS12 SLC25A12 MPC1 ACAA1A ACAA2 NDUFB3 SLC25A3 ATP5K MRPL11 ACADSB ATP6V0E NDUFA1 NDUFA9 NDUFA6 BAX PRDX3 NDUFB7
HALLMARK_PEROXISOME	0.112970711297071	0.205020920502092	0.276500599254472	0.35875038446049	1.32924021854601	56	SOD2 PRDX5 TSPO HMGCL IDH1 FIS1 SCP2 PRDX1 HRAS ACOT8
HALLMARK_IL2_STAT5_SIGNALING	0.064856395723075	0.127118535617227	0.287805130535564	0.306639316481293	1.31057689075178	107	HOPX CD44 TGM2 NFIL3 SELL SMPDL3A BHLHE40 AHNAK TNFRSF9 TRAF1 GLIPR2 CAPG PLEC RNH1 IFITM3 MAPKAPK2 PIM1 MXD1 NDRG1 TNFRSF1B PLIN2 CKAP4 PHLDA1 ECM1 GPX4 EMP1 ANXA4 CCND3
HALLMARK_HEME_METABOLISM	0.130890052356021	0.221159053980863	0.287857117255149	0.286503648828577	1.22591838545135	104	SLC7A11 C3 SMOX ACP5 AGPAT4 ELL2 CAST MAP2K3 MKRN1 PGLS SLC2A1 BTG2 PRDX2 CCND3 GDE1 SIDT2 BNIP3L ADD1 SELENBP1 LRP10 E2F2 MPP1 NFE2 KAT2B GCLM KDM7A DCUN1D1 UCP2 TOP1 RIOK3
HALLMARK_ALLOGRAFT_REJECTION	0.127139364303179	0.221159053980863	0.134273452883202	-0.35411379554463	-1.25533550135484	105	H2-AA CD74 PF4 H2-DMB1 LY86 CCL7 H2-DMA CTSS CSF1 IRF8 B2M CCR5 H2-T23 GCNT1 ABI1 IL16 H2-Q7 STAB1 EIF3A FYB AARS JAK2 GALNT1 ABCE1 FCGR2B NPM1
HALLMARK_MYC_TARGETS_V1	0.055359246171967	0.113025127601099	0.206587922696891	-0.346197320763666	-1.29553157043243	175	CANX CBX3 DDX18 SRSF1 HNRNPA2B1 PSMD14 NDUFAB1 YWHAE EIF2S1 MRPL23 SET IMPDH2 PPIA SERBP1 EPRS HNRNPA1 HNRNPU PRDX4 GLO1 RAN EIF4G2 PSMD7 FBL NCBP2 HSP90AB1 HSPE1 TARDBP RANBP1 RFC4 CUL1 SMARCC1 ABCE1 NPM1 KPNB1 EIF3B MYC CCT2 HSPD1 DHX15 G3BP1 TRIM28 NOLC1 SRSF7 LSM2 HNRNPA3 EIF2S2 DEK EIF4A1 NOP56
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.144300144300144	0.235690235690236	0.137250779610133	-0.499018072173342	-1.30680088191441	19	CSNK1E TRP53 CUL1 MYC CCND2 NOTCH1 MAML1 HDAC2 ADAM17
HALLMARK_ANDROGEN_RESPONSE	0.087012987012987	0.163986013986014	0.170932335370056	-0.41444377896009	-1.34518179324155	60	SELENOP CCND1 PMEPA1 MAF HPGD LMAN1 MERTK B2M SPCS3 ADAMTS1 LIFR DNAJB9 SCD2 CDK6 RPS6KA3 TMEM50A PTK2B SRF ZMIZ1 PGM3
