pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_B_CELL_MEDIATED_IMMUNITY	6.73798635087852e-08	1.86810671578107e-05	0.704975715167238	0.714550180514152	2.25523733857856	52	C1QA C1QC H2-EB1 C1QB H2-AB1 CD81 CD74 RNF168 C4B H2-T23 SLC15A4
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	2.13467548061855e-08	6.45642302183447e-06	0.73376198835648	0.678337206554213	2.25035073778011	67	H2-EB1 H2-AA H2-AB1 CD74 CTSD H2-DMB1 LGMN TREM2 CTSL CANX H2-DMA CTSS CLTC LAG3 DYNC1H1
GOBP_CELL_JUNCTION_DISASSEMBLY	1.64171624389526e-06	0.000341374371464971	0.643551836150722	0.89619700851161	2.16514261043915	14	C1QA C1QC C1QB CX3CR1 TREM2 TGFBR1 PIK3R1
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	2.83082814964132e-06	0.000377673000060373	0.627256739718528	0.868009719658102	2.11808277238588	15	C1QA C1QC H2-EB1 C1QB H2-AB1 CD81 C4B
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	1.81687755394579e-08	6.04475162197765e-06	0.73376198835648	0.560501008325081	2.04455891693065	145	H2-EB1 H2-AA H2-AB1 CD74 CTSD CALR PDIA3 H2-DMB1 LGMN TREM2 CTSL CANX H2-DMA CTSS CD36 CLTC ITGB5 LAG3 DYNC1H1 B2M PSMD14 BCAP31 H2-T23 H2-K1
GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS	7.89165774709187e-05	0.00656388633114366	0.538434096309916	0.790570737689541	2.02541931288672	18	HEXB FUCA1 SGPL1 GLA ASAH1 HEXA
GOBP_GLIAL_CELL_MIGRATION	0.00026940532528201	0.0175747356316323	0.49849310876659	0.727816875626619	1.97841994146243	23	HEXB P2RY12 CX3CR1 CD9 TREM2 CSF1 ADGRG1 GPR183 SRGAP2 RTN4
GOBP_HUMORAL_IMMUNE_RESPONSE	3.81576918989338e-05	0.00343109840399332	0.557332238758646	0.593125682283939	1.96703785466973	68	C1QA C1QC H2-EB1 C1QB H2-AB1 CD81 S100A9 PF4 TREM2 MEF2C CCL7 CFH S100A8 C3AR1 TRF HMGN2 POU2F2 GPR183 C4B H2-T23 BLNK ANG IGHM CD83
GOBP_MICROGLIAL_CELL_ACTIVATION	0.000493940678182307	0.0255538356218014	0.477270815362862	0.738650809209999	1.93208550967165	20	C1QA TREM2 CST7 AIF1 GRN
GOBP_MACROPHAGE_DIFFERENTIATION	0.000627696322378048	0.0287504267539762	0.477270815362862	0.699989911533836	1.9118582251388	24	C1QC H2-EB1 PF4 CSF1R CEBPA CSF1
