"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.000737527056378351,0.027408452734164,0.477270815362862,0.445688810652975,1.53055199880463,194,"UQCRB COX6C ATP6V1E1 ATP6V1F SDHB UQCRQ NDUFB7 CYB5A ATP6V1G1 ATP6V0E COX5B TCIRG1 COX7A2 ATP5G2 NDUFC2 NDUFA6 NDUFS6 ATP5L ATP6V1C1 TIMM13 TIMM8B NDUFB2 ATP5E TIMM10 ECH1 BAX ECI1 SLC25A5 NDUFB3 NDUFB5 NDUFA7 COX7C VDAC2 ATP6V0B UQCRH NDUFA1 COX5A UQCR10 DLST DLD ATP6V1D ETFDH COX6B1 COX4I1 ATP5G1 PDHB HADHB ETFA RHOT2 ATP6V1H NDUFB8 SUCLG1 GPX4 ATP5C1 CASP7 NDUFB4 AIFM1 ACAA2 HSPA9 UQCRC2 GRPEL1"
"2","HALLMARK_UV_RESPONSE_UP",0.0197055073105305,0.14908884492574,0.352487857583619,0.418866593332028,1.38298212492594,130,"ATF3 CREG1 HMOX1 CXCL1 ATP6V1F FURIN SOD2 H2-Q7 GCH1 ATP6V1C1 RHOB BAK1 CTSL DDX21 KLHDC3 PRKACA UROD H2-T23 H2-D1 RXRB TFRC DNAJA1 AGO2 CEBPG HSPA13 AP2S1 SIGMAR1 TGFBRAP1"
"3","HALLMARK_COMPLEMENT",0.0203665693132255,0.14908884492574,0.352487857583619,0.392079076712526,1.32263395711972,159,"CCL5 GNGT2 CXCL1 ANXA5 LTF FCER1G CXCL2 CTSB LIPA STX4A S100A13 LGMN CALM3 GRB2 PIK3CG PSMB9 CTSS CTSD GMFB CR1L DUSP5 CTSL KIF2A RAF1 PLA2G4A RBSN F7 GNAI3 IRF7"
"4","HALLMARK_XENOBIOTIC_METABOLISM",0.0697674418604651,0.249169435215947,0.276500599254472,0.378666667205644,1.25521344511848,138,"HMOX1 SLC6A6 ACP1 CYFIP2 GCH1 CYB5A PPARD HSD11B1 BLVRB ID2 NPC1 ECH1 PDLIM5 GCLC SAR1B PTGR1 GABARAPL1 PTGES ETFDH ATP2A2 ACP2 ALDH2 FAS ACOX1 AP4B1 GSTM4 PGRMC1 CAT ENTPD5 NFS1 GSTT2 CBR1 CNDP2 LPIN2 PMM1 SERPINE1"
"5","HALLMARK_MTORC1_SIGNALING",0.0657276995305164,0.249169435215947,0.219250346703755,-0.370378126414288,-1.21915181117233,186,"CORO1A PSMD13 GSR CXCR4 IFRD1 HSPA5 SLC2A1 LDHA HSP90B1 GLRX ENO1 P4HA1 GPI1 XBP1 CALR RAB1A HK2 PFKL PNO1 EGLN3 CANX SERP1 CYB5B QDPR SLC2A3 SLC7A11 PGM1 GMPS SSR1 TES GAPDH USO1 PDAP1 PNP2 NUPR1 DDIT4 CTSC EDEM1 SEC11A CDKN1A EEF1E1 ADD3 TPI1 BTG2 PPA1 PPP1R15A PITPNB PPIA CYP51 RRP9 STARD4 INSIG1"
"6","HALLMARK_IL2_STAT5_SIGNALING",0.0645669291338583,0.249169435215947,0.222056046145248,-0.375218085784012,-1.229364680716,175,"LTB AHNAK SELL CD44 KLF6 CCND3 IFITM3 CSF1 PLEC SPP1 NDRG1 P4HA1 IL1R2 XBP1 SYNGR2 HK2 CKAP4 BATF GLIPR2 SLC2A3 PTGER2 IFNGR1 PNP2 PDCD2L BMPR2 NT5E TNFRSF1B"
"7","HALLMARK_P53_PATHWAY",0.0528692956510621,0.249169435215947,0.321775918075361,-0.39112662596195,-1.27884592461504,173,"ZFP36L1 SEC61A1 GADD45A RHBDF2 RPS12 TXNIP CCND3 SAT1 GM2A MKNK2 HSPA4L RACK1 NDRG1 HRAS NOTCH1 ISCU FAM162A TGFB1 CDKN2AIP ELP1 VAMP8 XPC TNFSF9 FOS TRAFD1 HEXIM1 UPP1 FOXO3 SLC7A11 RRP8 IER5 OSGIN1 NUPR1 IER3 DDIT4 SFN CEBPA BLCAP MAPKAPK3 PCNA APP RNF19B CDKN1A MXD4 BTG1 RPL18 BTG2 SPHK1 PPP1R15A DNTTIP2 ZMAT3 S100A10 CASP1"
"8","HALLMARK_INTERFERON_ALPHA_RESPONSE",0.0636515912897823,0.249169435215947,0.231126709673834,-0.425736010147167,-1.29625998123219,95,"SELL ISG15 RTP4 TXNIP IFITM3 IFITM1 CSF1 LY6E DDX60 IFITM2 OGFR EPSTI1 RSAD2 IRF1 TRAFD1 CD74 SLC25A28 EIF2AK2 TRIM25 H2-M3 IRF2 ISG20 TRIM5 CASP1 UBE2L6 SP110 IFI30 TRIM12C TMEM140 PSMB8 SAMD9L IL15 TENT5A HELZ2 OAS1A NUB1"
"9","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.0552677029360967,0.249169435215947,0.252961123069611,-0.455089852488211,-1.33780929292834,75,"LTB IL1B CCR1 CD14 CD44 STAT1 CSF1 IL13RA1 IL1R2 TGFB1 IFNGR2 CBL PTPN1 IRF1 CXCL3 CRLF2 IFNAR1 IFNGR1 ITGA4 TNFRSF1B STAM2 LTBR PTPN11"
"10","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",0.0335505102078404,0.209690688799002,0.321775918075361,-0.439872570067894,-1.3559949127319,105,"DNAJB9 HSPA5 IMP3 EXOSC5 HSP90B1 VEGFA EIF4A3 XBP1 SRPR PDIA6 CALR FUS SERP1 EIF4EBP1 ARFGAP1 SSR1 DDIT4 EEF2 CEBPB BANF1 EDEM1 SEC11A SLC30A5 PAIP1 NFYB WIPI1 SEC31A ATF4 SPCS1 RRP9 RPS14 SHC1"
