pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	3.57332164908729e-15	3.53330044661751e-13	0.996986217533181	0.601949381016092	2.88460846018792	117	TNF CCL3 IL1A CXCL2 TNFAIP3 CXCL3 NFKBIA CXCL1 ICAM1 NLRP3 CSF3 ACOD1 MALT1 NFKBIB TNFRSF1B SOD2 CD274 NFKB1 MAPKAPK2 ZFP36 ERBIN PTAFR CLDN1 NFKB2 IL12A IL10 IRAK2 PDE4B CD24A IRAK3 ZC3H12A CD68 JAK2 TLR2 JUN NOS2 MAPK8 IL10RA HCK SIRT2 GCH1 NOCT IRF5 JUND LTF
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN	1.12761056485032e-11	9.29151105436666e-10	0.875325132024659	0.628067108684032	2.76428941635295	81	TNF CCL3 IL1A CXCL2 TNFAIP3 CXCL3 NFKBIA CXCL1 ICAM1 NLRP3 CSF3 ACOD1 MALT1 NFKBIB TNFRSF1B CD274 NFKB1 ZFP36 PTAFR IL10 IRAK2 PDE4B ZC3H12A CD68 TLR2 NOS2 MAPK8 HCK SIRT2
GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	1.21056809981779e-11	9.65330433145025e-10	0.875325132024659	0.601959143418628	2.70721234516013	92	TNF CCL3 IL1A CXCL2 TNFAIP3 CXCL3 NFKBIA CXCL1 ICAM1 NLRP3 CSF3 ACOD1 MALT1 NFKBIB TNFRSF1B CD274 NFKB1 ZFP36 PTAFR BCL2L11 IL10 IRAK2 PDE4B ZC3H12A CD68 TLR2 NOS2 MAPK8 HCK SIRT2 HSPA5
GOBP_CELLULAR_RESPONSE_TO_LIPID	6.38889078399584e-13	5.6404778635849e-11	0.921426003494898	0.523164015423645	2.61344213181179	148	TNF CCL3 IL1A CXCL2 TNFAIP3 CXCL3 NFKBIA CXCL1 ICAM1 NLRP3 CSF3 CFLAR ACOD1 MALT1 NFKBIB TNFRSF1B CD274 PIM1 INHBA ID3 NFKB1 ZFP36 DGAT2 PTAFR CLDN1 BCL2L11 NR4A3 IL10 IRAK2 PDE4B ZC3H12A CD68 JAK2 TLR2 CRY1 DDIT4 NOS2 MAPK8 PER1 HCK NCOA4
GOBP_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	7.75965318949466e-07	3.99622139258975e-05	0.659444398037935	0.726259601379014	2.55583884360939	28	TNF CCL3 TNFAIP3 NFKBIA ACOD1 MALT1 PTAFR IRAK2 TLR2 HCK
GOBP_REGULATION_OF_LIPID_STORAGE	2.34659727724332e-06	0.00011601576938691	0.627256739718528	0.811798201019467	2.48096870143758	16	TNF NFKBIA HILPDA IKBKE EHD1 NFKB1 ZC3H12A ITGAV C3
GOBP_RESPONSE_TO_LIPID	1.57010156333219e-14	1.49280425559891e-12	0.97599468306432	0.484253955761737	2.46392676946896	211	TNF CCL3 IL1A CXCL2 TNFAIP3 CXCL3 NFKBIA CXCL1 ICAM1 NLRP3 IL1RN CSF3 CFLAR ACOD1 MALT1 NFKBIB TNFRSF1B SOD2 CD274 PIM1 INHBA ID3 NFKB1 MAPKAPK2 CDKN1A ZFP36 ERBIN DGAT2 PTAFR CLDN1 BCL2L11 NFKB2 NR4A3 CYBB IL12A IL10 IRAK2 PDE4B IRAK3 ZC3H12A CD68 JAK2 TLR2 JUN CRY1 DDIT4 NOS2 MAPK8 PER1 IL10RA HCK NCOA4 GCH1 KDM3A
GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	1.03677492670986e-05	0.000382523525198024	0.593325476396405	0.863398515224531	2.39705127291348	11	TNF IL1A PTGS2 ATF4 C3 IL1B
GOBP_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS	1.61587390852005e-05	0.000547183602994736	0.575610261071129	0.700623955330293	2.3873057421576	23	TNF TNFAIP3 ICAM1 CFLAR ZFP36 RGCC JAK2 HMOX1 PIAS4 NUPR1
GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS	6.46348922976298e-05	0.00168186793431306	0.538434096309916	0.803614135272862	2.37699589061027	13	TNF TNFAIP3 ICAM1 IL10 RGCC
GOBP_ACUTE_INFLAMMATORY_RESPONSE	1.59089854557119e-05	0.00054620850064611	0.575610261071129	0.65950287528074	2.3689547776439	29	TNF IL1A PTGS2 ICAM1 NLRP3 F3
GOBP_MUSCLE_CELL_PROLIFERATION	3.57654131248052e-06	0.000155940176346002	0.627256739718528	0.611445818108371	2.36010620869118	46	TNF TNFAIP3 CFLAR SOD2 PIM1 CDKN1A PTAFR NR4A3 IL12A IL10 RBPJ JAK2 ID2 JUN HMOX1
GOBP_RESPONSE_TO_CHEMOKINE	6.26787117941505e-05	0.0016483167612249	0.538434096309916	0.7107147898868	2.35499218168682	21	CCL4 CCL3 CXCL2 CXCL3 CCRL2 CXCL1 CCL9 ZC3H12A
GOBP_INFLAMMATORY_RESPONSE	9.85462771782793e-13	8.40022059257608e-11	0.910119734774459	0.449803498500524	2.33186577811715	216	CCL4 TNF CCL3 IL1A CXCL2 TNFAIP3 PTGS2 CXCL3 CCRL2 NFKBIZ IL23A NFKBIA CXCL1 ICAM1 NLRP3 F3 IL1RN ACOD1 TNFRSF1B REL NFKB1 CHIL1 FPR1 MAPKAPK2 NFKBID KDM6B PTAFR LILR4B CYBB TNIP1 PIK3AP1 PLGRKT IL10 IRAK2 RBPJ CCL9 OLR1 ZC3H12A CD68 TBK1 CASP4 JAK2 TLR2 LACC1 HMOX1 BIRC3 PRKCD NOS2 PER1
GOBP_T_HELPER_17_TYPE_IMMUNE_RESPONSE	6.68445792917231e-05	0.00172124791676187	0.538434096309916	0.814880632094475	2.32833831648364	12	NFKBIZ IL23A MALT1 NFKBID BATF ZC3H12A
GOBP_INTERLEUKIN_1_BETA_PRODUCTION	0.000111176790595774	0.00254471320696995	0.538434096309916	0.692459944498691	2.31800003481614	22	TNF CCL3 TNFAIP3 NLRP3 MALT1 LILR4B ZC3H12A JAK2
GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS	5.58319514405626e-05	0.00150018026044642	0.557332238758646	0.649162981156399	2.28452189812349	28	TNF TNFAIP3 ICAM1 CFLAR ZFP36 IL10 RGCC JAK2 HMOX1
GOBP_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	9.2966142766198e-05	0.0022533955723207	0.538434096309916	0.721097559643238	2.28015241240582	18	CCL4 TNF CCL3 PLEK ITPR1 SYK DYRK2
GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	0.000165437795524061	0.00349540367979042	0.518848077743792	0.797194667114385	2.27780464528656	12	TNFAIP3 SOD2 CDKN1A IL12A IL10 HMOX1
GOBP_RESPONSE_TO_BACTERIUM	1.6641630230329e-09	1.11184080890198e-07	0.788186810800237	0.449559316524928	2.24568154281345	166	TNF CCL3 IL1A CXCL2 TNFAIP3 CXCL3 IL23A NFKBIA CXCL1 ICAM1 NLRP3 CSF3 LCN2 ACOD1 MALT1 NFKBIB TNFRSF1B SOD2 CD274 NFKB1 MAPKAPK2 ZFP36 ERBIN PTAFR CLDN1 NFKB2 IL12A IL10 IRAK2 RBPJ PDE4B CD24A IRAK3 ZC3H12A CD68 TBK1 JAK2 TLR2 JUN PRKCD NOS2 MAPK8 IL10RA OPTN HCK SIRT2 GCH1 SEH1L BNIP3 NOCT IRF5 SYK JUND LTF
GOBP_LIPID_STORAGE	0.00010952755557219	0.00254471320696995	0.538434096309916	0.637510384073599	2.24351430222169	28	TNF NFKBIA HILPDA IKBKE EHD1 NFKB1 DGAT2 SOAT1 ZC3H12A CRY1
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION	2.50841390641948e-05	0.000805298594372591	0.575610261071129	0.596723589377094	2.22991260284492	37	TNF TNFAIP3 SOD2 CDKN1A PTAFR NR4A3 IL12A IL10 JAK2 ID2 JUN HMOX1
GOBP_ENDOCRINE_PROCESS	0.00042130752559261	0.00735342851512197	0.49849310876659	0.791289531368149	2.19685527014819	11	HCAR2 RAB11FIP1 INHBA CTSZ RAB8B CRY1 IL1B
GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY	0.000141141884876255	0.00308763486207169	0.518848077743792	0.57968580703995	2.18751226332638	34	TNFAIP3 NFKBIA NLRP3 ACOD1 NFKBIB ERBIN IL10 IRAK2 IRAK3 ZC3H12A
GOBP_NEUTROPHIL_CHEMOTAXIS	9.29441668203608e-05	0.0022533955723207	0.538434096309916	0.596454377309151	2.17249789928427	31	CCL4 CCL3 CXCL2 CXCL3 IL23A CXCL1 PDE4B CCL9 BSG
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION	0.000110227306304278	0.00254471320696995	0.538434096309916	0.57175152790598	2.17103694886403	39	TNF IL23A ICAM1 CSF3 NCF1 SEMA4D IL12A CD24A JAK2
GOBP_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	0.000266794259631731	0.0051524641391378	0.49849310876659	0.592215056917063	2.15934412089839	32	TNF NFKBIZ IL23A NLRP3 MALT1 CD274 NFKBID IL12A
