pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	1.24652684277233e-45	4.47004525818159e-42	1.7624392879181	0.917919479581982	2.72557083213146	109	RPS4X RPS24 RPSA RPS20 RPL15 RPL10A RPS18 RPLP0 RPS15A RPL7A RPL32 RPL24 RPS23 RPL19 RPL13 RPL35 RPL6 RPL3 RPL39 RPS5 RPS7 RPL11 RPL7 RPL28 RPL29 RPL22 RPS11 RPS19 RPL36A RPL26 RPL4 RPS6 RPS3A1 RPS28 RPS3 RPL34 RPS14 RPL13A RPLP1 RPL14 RPS8 RPL37A RPL35A RPS10 RPL36 RPS21 RPL10 RPL27 RPL5 RPL31 RPL38 RPS29 RPL12 RPLP2 RPS15 RPL27A RPL18 RPL8 EIF3E RPL23 RPS2 RPL30 RPL23A RPS26 RPS16 PABPC1 RPS27A RPS17 RPL9 RPL17 RPL21 RPS12 RPS13 RPL18A UBA52 RPS9 RPL37
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	3.86468009459067e-42	6.92937140960108e-39	1.69047237898449	0.928155066193968	2.69861645780964	95	RPS4X RPS24 RPSA RPS20 RPL15 RPL10A RPS18 RPLP0 RPS15A RPL7A RPL32 RPL24 RPS23 RPL19 RPL13 RPL35 RPL6 RPL3 RPL39 RPS5 RPS7 RPL11 RPL7 RPL28 RPL29 RPL22 RPS11 RPS19 RPL36A RPL26 RPL4 RPS6 RPS3A1 RPS28 RPS3 RPL34 RPS14 RPL13A RPLP1 RPL14 RPS8 RPL37A RPL35A RPS10 RPL36 RPS21 RPL10 RPL27 RPL5 RPL31 RPL38 RPS29 RPL12 RPLP2 RPS15 RPL27A RPL18 RPL8 RPL23 RPS2 RPL30 RPL23A RPS26 RPS16 RPS27A RPS17 RPL9 RPL17 RPL21 RPS12 RPS13 RPL18A UBA52 RPS9 RPL37 SRP9 SEC61B TRAM1
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	6.06503143849874e-39	7.24973424615216e-36	1.62169955075295	0.901658822950208	2.67187459227115	106	RPS4X RPS24 RPSA RPS20 RPL15 RPL10A RPS18 RPLP0 RPS15A RPL7A RPL32 RPL24 RPS23 RPL19 RPL13 RPL35 RPL6 RPL3 RPL39 RPS5 RPS7 RPL11 RPL7 RPL28 RPL29 RPL22 RPS11 RPS19 RPL36A RPL26 RPL4 RPS6 RPS3A1 RPS28 RPS3 RPL34 RPS14 RPL13A RPLP1 RPL14 RPS8 RPL37A RPL35A RPS10 RPL36 RPS21 RPL10 RPL27 RPL5 RPL31 RPL38 RPS29 RPL12 RPLP2 RPS15 RPL27A RPL18 RPL8 RPL23 RPS2 RPL30 RPL23A RPS26 RPS16 RPS27A RPS17 RPL9 RPL17 RPL21 RPS12 RPS13 RPL18A SEC61G UBA52 RPS9 RPL37 SRP9 SEC61B TRAM1 SPCS1
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	4.48718782520932e-36	2.87132851960957e-33	1.56318197862453	0.870131411774943	2.61588188509573	127	RPS4X RPS24 RPSA RPS20 RPL15 RPL10A RPS18 RPLP0 RPS15A RPL7A RPL32 RPL24 RPS23 RPL19 RPL13 RPL35 RPL6 RPL3 RPL39 RPS5 RPS7 RPL11 RPL7 RPL28 RPL29 RPL22 RPS11 RPS19 RPL36A RPL26 RPL4 RPS6 RPS3A1 RPS28 RPS3 RPL34 RPS14 RPL13A RPLP1 RPL14 GJA1 RPS8 RPL37A RPL35A RPS10 RPL36 RPS21 RPL10 RPL27 RPL5 RPL31 RPL38 RPS29 RPL12 RPLP2 RPS15 RPL27A RPL18 RPL8 RPL23 RPS2 RPL30 RPL23A RPS26 RPS16 RPS27A RPS17 RPL9 RPL17 RPL21 RPS12 RPS13 RPL18A SEC61G UBA52 RPS9 RPL37 SRP9 SEC61B TRAM1 SPCS1
GOBP_TRANSLATIONAL_INITIATION	4.80423065188438e-36	2.87132851960957e-33	1.56318197862453	0.834837285259652	2.59109571652503	167	RPS4X RPS24 RPSA RPS20 RPL15 RPL10A RPS18 NPM1 RPLP0 RPS15A RPL7A RPL32 RPL24 RPS23 RPL19 RPL13 RPL35 RPL6 RPL3 RPL39 RPS5 RPS7 CCL5 RPL11 RPL7 RPL28 RPL29 RPL22 RPS11 RPS19 RPL36A RPL26 RPL4 RPS6 RPS3A1 RPS28 RPS3 RPL34 RPS14 RPL13A RPLP1 RPL14 RPS8 RPL37A RPL35A RPS10 RPL36 RPS21 EIF3F RPL10 RPL27 RPL5 RPL31 RPL38 RPS29 RPL12 RPLP2 RPS15 RPL27A RPL18 RPL8 EIF3E RPL23 RPS2 RPL30 RPL23A RPS26 RPS16 PABPC1 RPS27A RPS17 RPL9 RPL17 RPL21 RPS12 RPS13 EIF3H RPL18A UBA52 EIF3M RPS9 RPL37 PPP1CA EIF3C EIF3I EIF2S2 EIF3K EIF4B DENR EIF4A1 TPR RPS25
GOBP_PROTEIN_TARGETING_TO_MEMBRANE	8.19246511801615e-35	4.1968828447437e-32	1.53645895003215	0.840966973169363	2.57161880601586	149	RPS4X RPS24 RPSA RPS20 RPL15 RPL10A RPS18 RPLP0 RPS15A RPL7A RPL32 RPL24 RPS23 RPL19 RPL13 RPL35 RPL6 RPL3 RPL39 RPS5 RPS7 RPL11 RPL7 RPL28 RPL29 RPL22 RPS11 RPS19 RPL36A RPL26 RPL4 RPS6 RPS3A1 RPS28 RPS3 RPL34 RPS14 RPL13A RPLP1 RPL14 RPS8 RPL37A RPL35A RPS10 RPL36 RPS21 RPL10 RPL27 RPL5 RPL31 RPL38 RPS29 RPL12 RPLP2 RPS15 RPL27A RPL18 RPL8 RPL23 NACA RPS2 RPL30 RPL23A RPS26 RPS16 RPS27A RPS17 RPL9 RPL17 RPL21 RPS12 RPS13 RPL18A SEC61G UBA52 RPS9 RPL37 SRP9 SEC61B TRAM1
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS	2.21002720215461e-37	1.9812893867316e-34	1.58945578468201	0.821847430015383	2.55519433776211	180	RPS4X RPS24 RPSA RPS20 RPL15 RPL10A RPS18 RPLP0 RPS15A RPL7A RPL32 RPL24 RPS23 RPL19 RPL13 RPL35 RPL6 RPL3 RPL39 RPS5 RPS7 RPL11 RPL7 RPL28 RPL29 RPL22 RPS11 RPS19 RPL36A RPL26 RPL4 RPS6 RPS3A1 RPS28 RPS3 RPL34 RPS14 RPL13A RPLP1 RPL14 RPS8 RPL37A RPL35A RPS10 RPL36 RPS21 RPL10 RPL27 RPL5 RPL31 RPL38 RPS29 RPL12 RPLP2 RPS15 RPL27A RPL18 RPL8 EIF3E RPL23 RPS2 RPL30 RPL23A RPS26 RPS16 PABPC1 RPS27A RPS17 RPL9 RPL17 RPL21 RPS12 RPS13 RPL18A UBA52 RPS9 RPL37
GOBP_VIRAL_GENE_EXPRESSION	3.24215882816001e-33	1.45329769472272e-30	1.49547932629977	0.816143895919678	2.53066762856602	169	RPS4X RPS24 RPSA RPS20 RPL15 RPL10A RPS18 RPLP0 RPS15A RPL7A RPL32 RPL24 RPS23 RPL19 RPL13 RPL35 RPL6 RPL3 RPL39 RPS5 RPS7 CCL5 RPL11 RPL7 RPL28 RPL29 RPL22 RPS11 POLR2L RPS19 RPL36A RPL26 RPL4 RPS6 RPS3A1 RPS28 RPS3 RPL34 RPS14 RPL13A RPLP1 RPL14 RPS8 RPL37A RPL35A RPS10 RPL36 RPS21 EIF3F RPL10 RPL27 RPL5 RPL31 RPL38 RPS29 RPL12 RPLP2 RPS15 RPL27A RPL18 RPL8 RPL23 RPS2 RPL30 RPL23A RPS26 RPS16 RPS27A RPS17 RPL9 RPL17 RPL21 RPS12 RPS13 RPL18A UBA52 RPS9 RPL37 PCBP2 SPCS1 DENR TPR SPCS3 RPS25 IFITM3 SSB
GOBP_OXIDATIVE_PHOSPHORYLATION	1.00866711405103e-19	2.41138684732467e-17	1.15122052214226	0.791358459477188	2.37242222138733	121	COX7C MT-ATP6 MT-CO2 ATP5G2 UQCRB MT-CO3 MT-CO1 MT-CYTB MT-ND2 MT-ND1 COX6C NDUFC2 ATP5J2 ATP5G3 ATP5H NDUFA11 NUPR1 NDUFB5 COX4I1 NDUFB8 UQCRH NDUFA4 ATP5D MT-ND4 ATP5G1 COX7A2L NDUFB11 ATP5C1 NDUFC1 ATP5K PARK7 NDUFB3 NDUFB10 MT-ATP8 COX6B1 MT-ND3 ATP5E NDUFB4 NDUFV3 MT-ND5 UQCR11 COX7B ATP5A1 NDUFA5 UQCC2 NDUFA6 NDUFAB1 VCP NDUFA2 NDUFS6 ATP5O MT-ND4L COX5A NDUFA13 NDUFA3 UQCRFS1 NDUFS5 NDUFV2 NDUFA8 UQCRC2 CHCHD2 NDUFS4 NDUFS3 COX5B NDUFA1 NDUFB2 ATP5J COX7A1 NDUFA9 CYC1 UQCR10 DNAJC15 ATP5L UQCRC1 SDHC STOML2 NDUFA12 ATP5B NDUFS2
GOBP_CYTOPLASMIC_TRANSLATION	2.99343619865611e-17	6.31438953434165e-15	1.06720998682811	0.825297888614964	2.3689732826354	84	RPSA RPL15 RPL10A RPLP0 RPL32 RPL24 RPS23 RPL19 RPL6 RPL39 RPL11 RPL29 RPL22 RPL36A RPL26 RPS28 RPL13A RPLP1 RPL35A RPL36 RPS21 EIF3F RPL31 RPL38 RPS29 RPLP2 RPL18 RPL8 EIF3E RPL30 RPS26 RPL9 RPL17 EIF3H RPL18A EEF2 RPL22L1 EIF3M EIF3C EIF3I EIF2S2 EIF3K EIF4B RWDD1 DENR EIF4A1 TMA7
