pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA	0.000274803308447486	0.00759324931236474	0.49849310876659	0.714911617564598	2.18864724221719	16	GPX1 FAM162A SFN JUN BNIP3
GOBP_CARBOHYDRATE_CATABOLIC_PROCESS	0.000303523969136694	0.00824224571362573	0.49849310876659	0.552531802572978	2.09972456509274	34	ZBTB7A PYGL APP PGD GAPDH GPI1 CALM1 PPP1CB NUPR1 PGAM1 PGM1 ALDOA HK1 GM2A PGK1 PFKP HMGB1 FOXK1
GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS	0.00249911205403833	0.0381985925958261	0.431707695803346	0.680247564741989	2.03438488835586	15	GAPDH GPI1 PGAM1 PGM1 ALDOA HK1 PGK1 PFKP FOXK1 HK2 ENO1 PKM
GOBP_NADH_METABOLIC_PROCESS	0.00252864001899604	0.0381985925958261	0.431707695803346	0.658917849393485	2.01722660324851	16	GAPDH GPI1 PGAM1 ALDOA HK1 PGK1 PFKP FOXK1 HK2 GPD2 ENO1 PKM
GOBP_MITOTIC_CYTOKINESIS	0.00296429971508253	0.040832720743885	0.431707695803346	0.754530907279054	1.9990226887215	10	RHOB RHOA RHOC ARL3 CHMP2A UNC119 CHMP3
GOBP_GLUCOSE_CATABOLIC_PROCESS	0.00433734048513798	0.0525485481853255	0.407017918923954	0.688182906206585	1.94176902018155	13	GAPDH GPI1 PGAM1 ALDOA HK1 PGK1 PFKP FOXK1 HK2 ENO1 PKM
GOBP_GLYCOLYTIC_PROCESS_THROUGH_FRUCTOSE_6_PHOSPHATE	0.00433734048513798	0.0525485481853255	0.407017918923954	0.688182906206585	1.94176902018155	13	GAPDH GPI1 PGAM1 ALDOA HK1 PGK1 PFKP FOXK1 HK2 ENO1 PKM
GOBP_NAD_METABOLIC_PROCESS	0.00462048098312223	0.0527337503508515	0.407017918923954	0.617287176647962	1.94163952293777	17	GAPDH GPI1 PGAM1 ALDOA HK1 PGK1 PFKP FOXK1 NMRK1 HK2 BST1 GPD2 ENO1 PKM
GOBP_CYTOKINESIS	0.00680834099367636	0.0653849821039041	0.407017918923954	0.543113879851312	1.89060849719899	25	RHOB RHOA RHOC CALM1 ARL3 RAB11A CHMP2A CALM3 ANXA11 UNC119 CALM2 CHMP3
GOBP_GLIAL_CELL_DIFFERENTIATION	0.00732753901186949	0.0678874937864379	0.407017918923954	0.574879135800816	1.87685054796504	19	S100A9 S100A8 NDRG1 KRAS BNIP3 APP GSN MAPK3
