"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","REACTOME_POTASSIUM_CHANNELS",0.000498766002793019,0.138656948776459,0.477270815362862,0.680800182884652,1.68317633881647,55,"GNB1 GNG5 GNB2 GNG2 GNGT2"
"2","REACTOME_RRNA_PROCESSING",4.74492322201611e-05,0.0527635462288192,0.557332238758646,0.535758708151644,1.56784950801725,196,"NAT10 RPP40 NCL PNO1 NHP2 RPP30 MPHOSPH10 MRM2 LAS1L RBM28 UTP3 WDR46 PES1 DDX21 FBL DHX37 IMP3 NIP7 EXOSC1 EXOSC5 NOP56 RPS2 DIS3 SNU13 WDR43 WDR12 MRM3 RPL22L1 RPL5 TBL3 UTP20 FCF1 DCAF13 BYSL RPL23A NOL9 RPS8 RIOK2 LTV1 WDR75 RPL28 RPL4 RPS14 RPS6 RPS17 EXOSC10 WDR36 UTP18 RPL8 XRN2 RPL10A UTP14A RPS12 TRMT112 RPL10 RPL35 EXOSC3 THUMPD1 RPLP0 HSD17B10 RRP7A RPL11 EXOSC4 RPS11 TRMT10C RRP1 RPL13A RPL32 C1D GNL3 RPL12 RPL21 RPS10 BMS1 RPL13 RPL24 RPS25 GAR1 UTP11 RPL15 RPL3 RPS18 RPS24 RPS26 RPL37A RPS5 RPL37 RPS21 RPLP1 RPL27 RPL29 NOL12 RPL9 RPL36AL RPSA RPL34 RPL27A RPL19 RPL18"
"3","NABA_SECRETED_FACTORS",0.000385904036645406,0.122607225357055,0.49849310876659,-0.552553542698842,-1.54515666121846,166,"CRLF3 S100A11 S100A13 S100A10 IL16 ZFP91 PIK3IP1 S100A8 S100A9"
"4","REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE",0.000808489210696173,0.179808000458829,0.477270815362862,-0.944577161968466,-1.59029183600748,11,"PDE2A ITPR1"
"5","REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS",0.000193381010017387,0.0863557774811128,0.518848077743792,-0.946007286627247,-1.6230675785617,12,"S1PR4 S1PR1"
"6","REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS",0.000631528905438747,0.156057809521753,0.477270815362862,-0.852071496818215,-1.67706136575416,20,"B3GAT3 XYLT1"
"7","REACTOME_STRIATED_MUSCLE_CONTRACTION",0.000274541447324284,0.101763363141535,0.49849310876659,-0.848695843846948,-1.72814683986583,23,"TPM4 VIM MYL4 TPM3"
"8","REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER",0.000194145183185955,0.0863557774811128,0.518848077743792,-0.722676133616939,-1.72921201636036,53,"RAC2 CD19 RAC1 RHOG PIK3AP1 PIK3R1 PIK3CA FRS2 CD86 IRS2 VAV1 PTPN11"
"9","WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY",0.000124677978700418,0.0863557774811128,0.518848077743792,-0.841592414478258,-1.75592843445647,26,"TPM4 VIM MYL4 TPM3 ACTN4"
"10","REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",8.92663244614756e-06,0.0198528305602322,0.593325476396405,-0.682858492516831,-1.792865504858,100,"IGLC1 SIGLECG SELL CD19 SLAMF6 H2-M3 CD200 TYROBP H2-T23 FCGR2B CD22 SLAMF7 IGLV1 IFITM1 HCST CD40 ITGB1 ICAM1 TREM2 H2-D1 ITGB7 ITGAL"
