"","pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"1","KEGG_THYROID_CANCER",3.10842299370144e-05,0.00265889720692,0.557332238758646,0.786457238261397,1.91620277546203,27,"CCND1 RXRA MAP2K1 NCOA4 TPM3 NRAS TRP53 CTNNB1 MAPK1 HRAS CCDC6 BRAF MAP2K2"
"2","WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM",8.78132130404924e-05,0.00650988619340184,0.538434096309916,0.753250911620569,1.84791347521557,28,"CCND1 SMAD1 SALL1 CTNNB1"
"3","BIOCARTA_CTCF_PATHWAY",9.56479178020748e-05,0.00686196674812305,0.538434096309916,0.776567283115554,1.84671743743246,24,"TGFBR2 PIK3CG PTEN PPP2CA CTCF SMAD1 TGFBR1 SMAD4 TRP53 TGFB1 PIK3CA"
"4","REACTOME_HSF1_ACTIVATION",0.000178341778932238,0.0104376872722447,0.518848077743792,0.760132032378365,1.81563788020746,25,"HSPA1B HSP90AA1 VCP YWHAE HSP90AB1 HSPA1A HSPH1 DNAJB1 HSBP1 MRPL18 FKBP4 UBB TNFRSF21"
"5","REACTOME_ATTENUATION_PHASE",0.000223573081007764,0.0121274763941772,0.518848077743792,0.768423241971296,1.81143965225157,23,"HSPA1B HSP90AA1 CREBBP HSP90AB1 HSPA1A HSPA8 HSPH1 DNAJB1 HSBP1 MRPL18 FKBP4 UBB TNFRSF21"
"6","REACTOME_HSF1_DEPENDENT_TRANSACTIVATION",0.000694770730032481,0.0275923232784328,0.477270815362862,0.701897852322556,1.78878525084349,33,"HSPA1B HSP90AA1 CREBBP HSP90AB1 HSPA1A HSPA8 HSPH1 DNAJB1 CAMK2G HSBP1 MRPL18 FKBP4 UBB TNFRSF21"
"7","REACTOME_HSP90_CHAPERONE_CYCLE_FOR_STEROID_HORMONE_RECEPTORS_SHR",0.000128024510598326,0.00889770348658363,0.518848077743792,0.667226593088143,1.78575629600207,47,"HSPA1B HSP90AA1 TUBA1A NR3C1 HSP90AB1 DNAJA1 HSPA1A HSPA8 DNAJB1 TUBA1B TUBB2B DYNC1LI1 STIP1 TUBB4B DYNC1H1 DNAJA4 FKBP4"
"8","BIOCARTA_ALK_PATHWAY",0.00106414765800722,0.034803888108942,0.45505986738723,0.721725021241795,1.75848275219798,27,"TGFBR2 SMAD1 TGFBR1 RFC1 SMAD4 CTNNB1 TGFB1 GSK3B BMPR1A MYL2 ATF2 MEF2C"
"9","WP_PARKINUBIQUITIN_PROTEASOMAL_SYSTEM_PATHWAY",0.000229119440916597,0.0121324199190122,0.518848077743792,0.618593705225231,1.74008496590694,61,"HSPA1B TUBA1A PSMC4 HSPA4 CASK PSMC5 HSPA1A PSMD7 HSPA8 PSMD14 PSMD12 PSMD2 TUBA1B TUBB2B PSMD9 PSMD1 PSMD8 UBE2J1 TUBB4B UBE2G2 FBXW7 CUL1 PSMD10 TUBB5 PRKN PSMD3 HSPA14"
"10","WP_WNT_SIGNALING",0.000135874388645009,0.00915711031353029,0.518848077743792,0.588780702904315,1.73262977603244,81,"CCND1 CSNK1E PPP3CA JUN CTNNBIP1 CHD8 CTBP2 CCND3 PRKCB PRKCA PPP3CB CTNNB1 RAC1 RYK MAPK9 CAMK2G GSK3B NFATC2 NLK"
"11","WP_RAS_SIGNALING",8.88994547871628e-06,0.000898692670212046,0.593325476396405,0.542262773027698,1.73089635205066,154,"CALM2 RALBP1 RASSF5 ABL2 RASGRP3 REL GAB1 MAP2K1 RASA3 BCL2L1 CSF1R ABL1 RAP1B NRAS PRKCB PRKCA RGL2 GAB2 CDC42 RALA MAPK1 HRAS PIK3CA RAC1 MAPK9 ETS1 ETS2 PIK3R2 CALM1 NFKB1 RALB MAP2K2 RASA2 KDR GNB5 EXOC2 PIK3CB GNG10 RRAS2 NF1 MRAS TIAM1 ARF6 IKBKB GNGT2 RASAL3 PLCG2 RAPGEF5"
"12","PID_EPHB_FWD_PATHWAY",0.00092408237654145,0.0333965743077654,0.477270815362862,0.671145039735178,1.7277720844252,35,"CRK TRF MAP2K1 RAP1B NRAS CDC42 MAPK1 HRAS PXN PIK3CA RAC1 MAP4K4 WASL"
"13","WP_NCRNAS_INVOLVED_IN_WNT_SIGNALING_IN_HEPATOCELLULAR_CARCINOMA",0.000332988958309329,0.0160992922452163,0.49849310876659,0.624728290316278,1.72715875112385,56,"CCND1 CSNK1E MTDH JUN CTNNBIP1 KLF4 CHD8 CTBP2 CCND3 CTNNB1 RYK GSK3B ELAVL1 NLK"
"14","WP_GDNFRET_SIGNALLING_AXIS",0.00142665497015939,0.0423050753817931,0.45505986738723,0.848925525945679,1.71527188062833,12,"SALL1 CTNNB1 IFT27"
"15","BIOCARTA_ECM_PATHWAY",0.00137824784375536,0.0417677320185382,0.45505986738723,0.755366291604893,1.71451399298768,19,"PIK3CG ARHGAP5 MAP2K1 MAPK1 HRAS PIK3CA MYL2"
"16","BIOCARTA_FMLP_PATHWAY",0.0013897536732787,0.0417677320185382,0.45505986738723,0.675641707829464,1.71175897069104,31,"CALM2 PPP3CA MAP2K1 NCF1 PPP3CB MAPK1 HRAS RAC1 NFATC2 CALM1 NFKB1 MAP2K2 GNA15"
"17","WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY",0.000245866873862525,0.0127164634295408,0.49849310876659,0.584001945107037,1.70869599496544,78,"CCND1 CSNK1E CREBBP JUN PPP2CA ZBTB33 CTBP2 CCND3 PRKCB PRKCA TRP53 CTNND1 CTNNB1 MAPK9 GSK3B PRKCH NLK PPP2R1A PAFAH1B1 PTPA PPP2R2A POU5F1 PPP2R5C FZD4 PRKCD CTBP1 EP300 LRP6 PPP2CB AXIN1 FZD7 FZD5 MYC PPP2R3A"
"18","PID_NFAT_3PATHWAY",0.000680089072000947,0.0275003290205474,0.477270815362862,0.618431866689256,1.69577265454749,53,"PPP3CA YWHAE CREBBP RAN BCL2L1 YWHAG YWHAB PRKCB PRKCA PPP3CB NUP214 YWHAZ MAPK9 GSK3B PRKCH NFATC2 MEF2D FKBP1A KPNB1"
"19","REACTOME_RAB_GERANYLGERANYLATION",0.000453249885571143,0.0205719948063311,0.49849310876659,0.602692963433028,1.69535667089575,61,"RAB2A RAB20 RAB39 RAB6B RAB22A RAB14 RAB9 RAB10 RAB33B RAB6A RAB40C RAB35 RABGGTB RAB2B RAB8B PTP4A2 RAB31 RAB4B RAB1A"
"20","PID_NCADHERIN_PATHWAY",0.00258385522745484,0.0611329151687187,0.431707695803346,0.664952555153291,1.68742891589485,32,"KIF5B CTNND1 CTNNB1 CDC42 PIK3CA DAGLB RAC1 CAMK2G MYL2 MAPRE1 CTNNA1 PIP5K1C DAGLA"
"21","KEGG_PROSTATE_CANCER",0.000285380532288349,0.0144246887229384,0.49849310876659,0.566356437356848,1.6820407536167,88,"CCND1 PIK3CG PTEN HSP90AA1 CREB3L2 CREBBP MAP2K1 HSP90AB1 NRAS TRP53 CTNNB1 MAPK1 HRAS PIK3CA RB1 GSK3B CREB1 HSP90B1 PIK3R2 NFKB1 BRAF TGFA MAP2K2 E2F3 PIK3CB"
"22","KEGG_LONG_TERM_POTENTIATION",0.00106179369055719,0.034803888108942,0.45505986738723,0.597612781829188,1.67418456679661,59,"CALM2 PPP3CA CREBBP MAP2K1 RAP1B NRAS PRKCB PRKCA PPP3CB MAPK1 HRAS CAMK2G RPS6KA1 CALM1 BRAF MAP2K2 PPP1CB RPS6KA3 PRKX ITPR2 CHP1 PLCB2 RAP1A PPP3R1 EP300 PPP1CC RPS6KA2 CAMK2B PRKACA ATF4 ARAF CAMK2A PPP3CC"
"23","WP_HEART_DEVELOPMENT",0.00506127034843934,0.0959745787123748,0.407017918923954,0.72270231213797,1.66876497109499,21,"SMAD1 SMAD4 CTNNB1 MAPK1 BMPR1A NFATC2 MEF2C NOTCH1 VEGFB VEGFA BMPR2 NFATC3"
"24","KEGG_CHRONIC_MYELOID_LEUKEMIA",0.000486233250207502,0.0216276549692297,0.49849310876659,0.579691577102043,1.66821451569824,70,"TGFBR2 CCND1 PIK3CG CRK MAP2K1 BCL2L1 ABL1 TGFBR1 NRAS CTBP2 SMAD4 TRP53 CDK6 GAB2 MAPK1 TGFB1 HRAS PIK3CA RB1 PIK3R2 NFKB1 BRAF MAP2K2 E2F3 PIK3CB CBL"
"25","KEGG_PANCREATIC_CANCER",0.000931019607500653,0.0333965743077654,0.477270815362862,0.58313238562338,1.66654792868983,68,"TGFBR2 CCND1 PIK3CG RALBP1 MAP2K1 JAK1 BCL2L1 TGFBR1 SMAD4 TRP53 CDK6 CDC42 RALA MAPK1 TGFB1 PIK3CA RAC1 RB1 MAPK9 STAT3 PIK3R2 NFKB1 BRAF TGFA RALB E2F3 PIK3CB"
"26","KEGG_GLIOMA",0.000959277391114891,0.0338640145688812,0.477270815362862,0.592955953597466,1.6659555041352,60,"CCND1 CALM2 PIK3CG PTEN MAP2K1 NRAS PRKCB PRKCA TRP53 CDK6 MAPK1 HRAS PIK3CA RB1 CAMK2G PIK3R2 CALM1 BRAF TGFA MAP2K2 E2F3 PIK3CB"
"27","WP_AMINO_ACID_METABOLISM",0.000319480438815366,0.0157894332427861,0.49849310876659,0.577596249350027,1.66364597726433,73,"ADH5 ACADM SMS GLS OAT HIBADH SDHA LARS2 MDH1 WARS VARS LDHA PKM OGDH SUCLG1 HADH ARG1 IARS HMGCL GOT2 ALDH7A1 ACLY"
"28","BIOCARTA_RAS_PATHWAY",0.00304053457436147,0.0697128751894836,0.431707695803346,0.711529757902713,1.65885268072703,22,"PIK3CG RALBP1 MAP2K1 CDC42 RALA HRAS PIK3CA RAC1 NFKB1"
"29","WP_CARDIAC_PROGENITOR_DIFFERENTIATION",0.00294765650858515,0.0682873757822227,0.431707695803346,0.667464069492074,1.65776922955058,29,"SIRPA TGFB1 GSK3B MYL2 KDR MEF2C NOTCH1 POU5F1"
"30","BIOCARTA_MET_PATHWAY",0.00564091414905079,0.0987826225786531,0.407017918923954,0.64997143216783,1.65645087455993,33,"PIK3CG PTEN CRK JUN GAB1 MAP2K1 RAP1B MAPK1 HRAS PIK3CA STAT3 MAP2K2"
"31","BIOCARTA_TOB1_PATHWAY",0.00372199257353039,0.0787713173225204,0.431707695803346,0.729141634078439,1.65498983525106,19,"TGFBR2 TGFBR1 SMAD4 TGFB1 SMAD3 TOB2"
"32","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",0.000198708591229932,0.0110481976723842,0.518848077743792,0.538422534305763,1.65441716257242,112,"CALM2 PIK3CG CRK IRAK1 YWHAE JUN GAB1 MAP2K1 YWHAG ABL1 RAP1B YWHAB NRAS TRP53 CDC42 ARHGDIA MAPK1 HRAS PIK3CA SH2B3 RAC1 MAP2K7 YWHAZ MAPK9 CAMK2G GSK3B TRAF6 RPS6KA1 SORT1 PIK3R2 CALM1 NFKB1 MAP3K5 BRAF MAP2K2 RPS6KA3 PIK3CB RAPGEF1 NFKBIE BAX RPS6KA5 IKBKB PLCG2"
"33","WP_H19_ACTION_RBE2F1_SIGNALING_AND_CDKBETACATENIN_ACTIVITY",0.00353156887595199,0.0755212421165119,0.431707695803346,0.798590146095854,1.65255434263378,13,"CCND1 SOX4 MED1 CTNNB1 RB1"
"34","WP_DOPAMINERGIC_NEUROGENESIS",0.00172849772251037,0.0474589991958403,0.45505986738723,0.854763436610564,1.65121809314538,10,"TGFB1 STAT3 CDKN1C SLC18A2"
"35","REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS",0.00461391961929541,0.0890298097459242,0.407017918923954,0.737331453349415,1.64849849355808,18,"KLF4 SALL1 SMAD4 STAT3 HHEX PBX1 POU5F1 SMAD2 FOXP1 TSC22D1"
"36","PID_TRKR_PATHWAY",0.00246191382881002,0.0600879969841339,0.431707695803346,0.601303363152131,1.64732053424999,52,"CCND1 CRK GAB1 MAP2K1 MATK ABL1 RAP1B NRAS GAB2 CDC42 MAPK1 HRAS PIK3CA RAC1 STAT3 FAIM RAPGEF1 TIAM1 SQSTM1 NEDD4L RAP1A"
"37","BIOCARTA_SPPA_PATHWAY",0.00326235549490094,0.0732876628349463,0.431707695803346,0.786578985009155,1.64526783201836,14,"PTGS1 MAP2K1 PRKCB PRKCA MAPK1 HRAS"
